# Atomic cross section. IZ =  47
# Pratt's renormalization correction is applied
#  15   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  2.5514000E+04 eV
#  2  L1  EION =  3.8060000E+03 eV
#  3  L2  EION =  3.5240000E+03 eV
#  4  L3  EION =  3.3510000E+03 eV
#  5  M1  EION =  7.1900000E+02 eV
#  6  M2  EION =  6.0380000E+02 eV
#  7  M3  EION =  5.7300000E+02 eV
#  8  M4  EION =  3.7400000E+02 eV
#  9  M5  EION =  3.6822000E+02 eV
# 10  N1  EION =  9.7000000E+01 eV
# 11  N2  EION =  6.3700000E+01 eV
# 12  N3  EION =  5.8300000E+01 eV
# 13  N4  EION =  6.3600000E+00 eV
# 14  N5  EION =  5.3600000E+00 eV
# 17  O1  EION =  2.9400000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  2.5492548E-18
  1.0000195E-02  2.5492558E-18
  1.0000293E-02  2.5492569E-18
  1.0000391E-02  2.5492579E-18
  1.0000488E-02  2.5492589E-18
  1.0000586E-02  2.5492599E-18
  1.0000684E-02  2.5492609E-18
  1.0000781E-02  2.5492619E-18
  1.0001172E-02  2.5492660E-18
  1.0001563E-02  2.5492700E-18
  1.0002344E-02  2.5492781E-18
  1.0003125E-02  2.5492862E-18
  1.0004688E-02  2.5493024E-18
  1.0006250E-02  2.5493186E-18
  1.0009375E-02  2.5493510E-18
  1.0012500E-02  2.5493833E-18
  1.0018750E-02  2.5494481E-18
  1.0025000E-02  2.5495129E-18
  1.0037500E-02  2.5496424E-18
  1.0050000E-02  2.5497719E-18
  1.0075000E-02  2.5500309E-18
  1.0100000E-02  2.5502900E-18
  1.0150000E-02  2.5508080E-18
  1.0200000E-02  2.5513261E-18
  1.0300000E-02  2.5523623E-18
  1.0400000E-02  2.5533984E-18
  1.0600000E-02  2.5554708E-18
  1.0800000E-02  2.5575433E-18
  1.1000000E-02  2.5596160E-18
  1.2000000E-02  2.5699829E-18
  1.3000000E-02  2.5803593E-18
  1.4000000E-02  2.5907497E-18
  1.5000000E-02  2.6011589E-18
  1.6000000E-02  2.6115916E-18
  1.7000000E-02  2.6220523E-18
  1.8000000E-02  2.6325459E-18
  1.9000000E-02  2.6430769E-18
  2.0000000E-02  2.6536500E-18
  2.2000000E-02  2.6749414E-18
  2.4000000E-02  2.6964574E-18
  2.6000000E-02  2.7182353E-18
  2.8000000E-02  2.7403127E-18
  3.0000000E-02  2.7627189E-18
  3.2000000E-02  2.7854591E-18
  3.4000000E-02  2.8085338E-18
  3.6000000E-02  2.8319436E-18
  3.8000000E-02  2.8556890E-18
  4.0000000E-02  2.8797707E-18
  4.2500000E-02  2.9103466E-18
  4.5000000E-02  2.9414498E-18
  4.7500000E-02  2.9730815E-18
  5.0000000E-02  3.0052427E-18
  5.2500000E-02  3.0379346E-18
  5.5000000E-02  3.0711584E-18
  5.7500000E-02  3.1049176E-18
  6.0000000E-02  3.1392268E-18
  6.2500000E-02  3.1741031E-18
  6.5000000E-02  3.2095636E-18
