# Atomic cross section. IZ =   5
# Pratt's renormalization correction is applied
#   3   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  1.8800000E+02 eV
#  2  L1  EION =  6.9360000E+00 eV
#  3  L2  EION =  6.9360000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  2.7844656E-18
  1.0000195E-02  2.7844667E-18
  1.0000293E-02  2.7844678E-18
  1.0000391E-02  2.7844689E-18
  1.0000488E-02  2.7844700E-18
  1.0000586E-02  2.7844711E-18
  1.0000684E-02  2.7844722E-18
  1.0000781E-02  2.7844733E-18
  1.0000879E-02  2.7844744E-18
  1.0000977E-02  2.7844755E-18
  1.0001172E-02  2.7844777E-18
  1.0001563E-02  2.7844821E-18
  1.0002344E-02  2.7844910E-18
  1.0003125E-02  2.7844998E-18
  1.0004688E-02  2.7845175E-18
  1.0006250E-02  2.7845351E-18
  1.0009375E-02  2.7845704E-18
  1.0012500E-02  2.7846058E-18
  1.0018750E-02  2.7846764E-18
  1.0025000E-02  2.7847470E-18
  1.0037500E-02  2.7848883E-18
  1.0050000E-02  2.7850296E-18
  1.0075000E-02  2.7853122E-18
  1.0100000E-02  2.7855948E-18
  1.0150000E-02  2.7861602E-18
  1.0200000E-02  2.7867257E-18
  1.0300000E-02  2.7878574E-18
  1.0400000E-02  2.7889898E-18
  1.0600000E-02  2.7912566E-18
  1.0800000E-02  2.7935261E-18
  1.1000000E-02  2.7957985E-18
  1.2000000E-02  2.8072019E-18
  1.3000000E-02  2.8186755E-18
  1.4000000E-02  2.8302196E-18
  1.5000000E-02  2.8418350E-18
  1.6000000E-02  2.8535221E-18
  1.7000000E-02  2.8652817E-18
  1.8000000E-02  2.8771142E-18
  1.9000000E-02  2.8890203E-18
  2.0000000E-02  2.9010007E-18
  2.2000000E-02  2.9251864E-18
  2.4000000E-02  2.9496765E-18
  2.6000000E-02  2.9744759E-18
  2.8000000E-02  2.9995901E-18
  3.0000000E-02  3.0250242E-18
  3.2000000E-02  3.0507838E-18
  3.4000000E-02  3.0768744E-18
  3.6000000E-02  3.1033018E-18
  3.8000000E-02  3.1300716E-18
  4.0000000E-02  3.1571900E-18
  4.2500000E-02  3.1915873E-18
  4.5000000E-02  3.2265506E-18
  4.7500000E-02  3.2620927E-18
  5.0000000E-02  3.2982261E-18
  5.2500000E-02  3.3349642E-18
  5.5000000E-02  3.3723205E-18
  5.7500000E-02  3.4103089E-18
  6.0000000E-02  3.4489437E-18
  6.2500000E-02  3.4882398E-18
  6.5000000E-02  3.5282122E-18
  6.7500000E-02  3.5688765E-18
  7.0000000E-02  3.6102488E-18
  7.2500000E-02  3.6523457E-18
  7.5000000E-02  3.6951840E-18
  8.0000000E-02  3.7831558E-18
  8.5000000E-02  3.8743104E-18
  9.0000000E-02  3.9688032E-18
  9.5000000E-02  4.0667989E-18
  1.0000000E-01  4.1684728E-18
  1.1000000E-01  4.3836112E-18
  1.2000000E-01  4.6158566E-18
  1.3000000E-01  4.8670689E-18
  1.4000000E-01  5.1393680E-18
  1.5000000E-01  5.4351779E-18
