# Atomic cross section. IZ =  73
# Pratt's renormalization correction is applied
#  21   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  6.7416000E+04 eV
#  2  L1  EION =  1.1682000E+04 eV
#  3  L2  EION =  1.1136000E+04 eV
#  4  L3  EION =  9.8810000E+03 eV
#  5  M1  EION =  2.7080000E+03 eV
#  6  M2  EION =  2.4690000E+03 eV
#  7  M3  EION =  2.1940000E+03 eV
#  8  M4  EION =  1.7930000E+03 eV
#  9  M5  EION =  1.7350000E+03 eV
# 10  N1  EION =  5.6340000E+02 eV
# 11  N2  EION =  4.6340000E+02 eV
# 12  N3  EION =  4.0090000E+02 eV
# 13  N4  EION =  2.3790000E+02 eV
# 14  N5  EION =  2.2640000E+02 eV
# 17  O1  EION =  6.9700000E+01 eV
# 18  O2  EION =  4.2200000E+01 eV
# 19  O3  EION =  3.2700000E+01 eV
# 15  N6  EION =  2.3500000E+01 eV
# 16  N7  EION =  2.1800000E+01 eV
# 20  O4  EION =  3.8900000E+00 eV
# 24  P1  EION =  3.8900000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  4.6771049E-18
  1.0000195E-02  4.6771065E-18
  1.0000293E-02  4.6771082E-18
  1.0000391E-02  4.6771098E-18
  1.0000488E-02  4.6771115E-18
  1.0000586E-02  4.6771131E-18
  1.0000684E-02  4.6771147E-18
  1.0000781E-02  4.6771164E-18
  1.0001172E-02  4.6771230E-18
  1.0001563E-02  4.6771296E-18
  1.0002344E-02  4.6771427E-18
  1.0003125E-02  4.6771559E-18
  1.0004688E-02  4.6771822E-18
  1.0006250E-02  4.6772086E-18
  1.0009375E-02  4.6772612E-18
  1.0012500E-02  4.6773139E-18
  1.0018750E-02  4.6774192E-18
  1.0025000E-02  4.6775245E-18
  1.0037500E-02  4.6777352E-18
  1.0050000E-02  4.6779458E-18
  1.0075000E-02  4.6783671E-18
  1.0100000E-02  4.6787884E-18
  1.0150000E-02  4.6796310E-18
  1.0200000E-02  4.6804736E-18
  1.0300000E-02  4.6821588E-18
  1.0400000E-02  4.6838441E-18
  1.0600000E-02  4.6872146E-18
  1.0800000E-02  4.6905853E-18
  1.1000000E-02  4.6939563E-18
  1.2000000E-02  4.7108162E-18
  1.3000000E-02  4.7276898E-18
  1.4000000E-02  4.7445839E-18
  1.5000000E-02  4.7615053E-18
  1.6000000E-02  4.7784610E-18
  1.7000000E-02  4.7954577E-18
  1.8000000E-02  4.8125023E-18
  1.9000000E-02  4.8296016E-18
  2.0000000E-02  4.8467625E-18
  2.2000000E-02  4.8812963E-18
  2.4000000E-02  4.9161585E-18
  2.6000000E-02  4.9514037E-18
  2.8000000E-02  4.9870784E-18
  3.0000000E-02  5.0231973E-18
  3.2000000E-02  5.0597675E-18
  3.4000000E-02  5.0967962E-18
  3.6000000E-02  5.1342906E-18
  3.8000000E-02  5.1722580E-18
  4.0000000E-02  5.2107054E-18
  4.2500000E-02  5.2594507E-18
  4.5000000E-02  5.3089667E-18
  4.7500000E-02  5.3592542E-18
  5.0000000E-02  5.4103127E-18
  5.2500000E-02  5.4621421E-18
  5.5000000E-02  5.5147433E-18
  5.7500000E-02  5.5681277E-18
  6.0000000E-02  5.6223117E-18
  6.2500000E-02  5.6773119E-18
  6.5000000E-02  5.7331450E-18
  6.7500000E-02  5.7898275E-18
  7.0000000E-02  5.8473772E-18
  7.2500000E-02  5.9058166E-18
  7.5000000E-02  5.9651690E-18
  8.0000000E-02  6.0867066E-18
  8.5000000E-02  6.2121773E-18
  9.0000000E-02  6.3417699E-18
  9.5000000E-02  6.4756806E-18
  1.0000000E-01  6.6141083E-18
  1.1000000E-01  6.9053104E-18
  1.2000000E-01  7.2171092E-18
  1.3000000E-01  7.5516329E-18
  1.4000000E-01  7.9112235E-18
  1.5000000E-01  8.2984886E-18
  1.6000000E-01  8.7164637E-18
  1.7000000E-01  9.1686153E-18
  1.8000000E-01  9.6588539E-18
  1.9000000E-01  1.0191805E-17
  2.0000000E-01  1.0772802E-17
  2.2000000E-01  1.2104367E-17
  2.4000000E-01  1.3716881E-17
  2.6000000E-01  1.5699219E-17
  2.8000000E-01  1.8179716E-17
  2.9000000E-01  1.9662667E-17
  3.0000000E-01  2.1349136E-17
  3.1000000E-01  2.3278555E-17
  3.2000000E-01  2.5502451E-17
  3.3000000E-01  2.8086465E-17
  3.4000000E-01  3.1115921E-17
  3.5000000E-01  3.4703622E-17
  3.6000000E-01  3.9000574E-17
  3.7000000E-01  4.4213743E-17
  3.8000000E-01  5.0630950E-17
  3.9000000E-01  5.8662688E-17
  3.9500000E-01  6.3463351E-17
  4.0000000E-01  6.8912635E-17
  4.0625000E-01  7.6829201E-17
  4.1250000E-01  8.6266357E-17
  4.1875000E-01  9.7637517E-17
  4.2500000E-01  1.1150167E-16
  4.3125000E-01  1.2862371E-16
  4.3750000E-01  1.5006975E-16
  4.4375000E-01  1.7733438E-16
  4.4687500E-01  1.9378558E-16
  4.5000000E-01  2.1255203E-16
  4.5312500E-01  2.3403839E-16
  4.5625000E-01  2.5873078E-16
  4.6250000E-01  3.2008790E-16
  4.6562500E-01  3.5814421E-16
  4.6875000E-01  4.0215918E-16
  4.7187500E-01  4.5290833E-16
  4.7500000E-01  5.1103143E-16
  4.7812500E-01  5.7679225E-16
  4.8125000E-01  6.4970533E-16
  4.8437500E-01  7.2802711E-16
  4.8593750E-01  7.6815507E-16
  4.8750000E-01  8.0812938E-16
  4.9062500E-01  8.8414569E-16
  4.9375000E-01  9.4817243E-16
  4.9687500E-01  9.9158576E-16
  4.9843750E-01  1.0032756E-15
  5.0000000E-01  1.0074956E-15
  5.0156250E-01  1.0040891E-15
  5.0312500E-01  9.9322702E-16
  5.0625000E-01  9.5143134E-16
  5.0937500E-01  8.8907822E-16
  5.1250000E-01  8.1470238E-16
  5.1406250E-01  7.7558123E-16
  5.1562500E-01  7.3628132E-16
  5.1875000E-01  6.5967966E-16
  5.2187500E-01  5.8851902E-16
  5.2500000E-01  5.2452664E-16
  5.3125000E-01  4.1935191E-16
  5.3750000E-01  3.4118318E-16
  5.4062500E-01  3.1034883E-16
  5.4375000E-01  2.8404141E-16
  5.4687500E-01  2.6158093E-16
  5.5000000E-01  2.4242328E-16
  5.5625000E-01  2.1221534E-16
  5.6250000E-01  1.9049496E-16
  5.6875000E-01  1.7526130E-16
  5.7500000E-01  1.6516807E-16
  5.8125000E-01  1.5933801E-16
  5.8437500E-01  1.5785194E-16
  5.8750000E-01  1.5725704E-16
  5.9375000E-01  1.5867016E-16
  6.0000000E-01  1.6357061E-16
  6.0625000E-01  1.7218660E-16
  6.1250000E-01  1.8500846E-16
  6.1875000E-01  2.0282397E-16
  6.2500000E-01  2.2684766E-16
  6.3125000E-01  2.5885748E-16
  6.3750000E-01  3.0143262E-16
  6.4062500E-01  3.2779311E-16
  6.4375000E-01  3.5830336E-16
  6.4687500E-01  3.9368551E-16
  6.5000000E-01  4.3478461E-16
  6.5625000E-01  5.3818393E-16
  6.5937500E-01  6.0279589E-16
  6.6250000E-01  6.7761857E-16
  6.6562500E-01  7.6366583E-16
  6.6875000E-01  8.6143223E-16
  6.7187500E-01  9.7034607E-16
  6.7500000E-01  1.0880049E-15
  6.7812500E-01  1.2092686E-15
  6.8125000E-01  1.3255604E-15
  6.8437500E-01  1.4250266E-15
  6.8750000E-01  1.4944188E-15
  6.8906250E-01  1.5141525E-15
  6.9062500E-01  1.5225918E-15
  6.9218750E-01  1.5193362E-15
  6.9375000E-01  1.5045228E-15
  6.9687500E-01  1.4432613E-15
  7.0000000E-01  1.3489011E-15
  7.0312500E-01  1.2344749E-15
  7.0625000E-01  1.1124055E-15
  7.0781250E-01  1.0516038E-15
  7.0937500E-01  9.9215199E-16
  7.1250000E-01  8.7965096E-16
  7.1562500E-01  7.7788869E-16
  7.1875000E-01  6.8780165E-16
  7.2187500E-01  6.0909396E-16
  7.2500000E-01  5.4083922E-16
  7.3125000E-01  4.3090532E-16
  7.3437500E-01  3.8687073E-16
  7.3750000E-01  3.4872712E-16
  7.4062500E-01  3.1557951E-16
  7.4375000E-01  2.8668379E-16
  7.5000000E-01  2.3917557E-16
  7.5625000E-01  2.0223496E-16
  7.6250000E-01  1.7307240E-16
  7.6875000E-01  1.4971701E-16
  7.7500000E-01  1.3076156E-16
