# Atomic cross section. IZ =  72
# Pratt's renormalization correction is applied
#  21   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  6.5351000E+04 eV
#  2  L1  EION =  1.1271000E+04 eV
#  3  L2  EION =  1.0739000E+04 eV
#  4  L3  EION =  9.5610000E+03 eV
#  5  M1  EION =  2.6010000E+03 eV
#  6  M2  EION =  2.3650000E+03 eV
#  7  M3  EION =  2.1080000E+03 eV
#  8  M4  EION =  1.7160000E+03 eV
#  9  M5  EION =  1.6620000E+03 eV
# 10  N1  EION =  5.3800000E+02 eV
# 11  N2  EION =  4.3820000E+02 eV
# 12  N3  EION =  3.8070000E+02 eV
# 13  N4  EION =  2.2000000E+02 eV
# 14  N5  EION =  2.1150000E+02 eV
# 17  O1  EION =  6.4200000E+01 eV
# 18  O2  EION =  3.8000000E+01 eV
# 19  O3  EION =  2.9900000E+01 eV
# 15  N6  EION =  1.5900000E+01 eV
# 16  N7  EION =  1.4280000E+01 eV
# 20  O4  EION =  3.3500000E+00 eV
# 24  P1  EION =  3.3500000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  6.1765668E-18
  1.0000195E-02  6.1765692E-18
  1.0000293E-02  6.1765716E-18
  1.0000391E-02  6.1765740E-18
  1.0000488E-02  6.1765765E-18
  1.0000586E-02  6.1765789E-18
  1.0000684E-02  6.1765813E-18
  1.0000781E-02  6.1765837E-18
  1.0001172E-02  6.1765934E-18
  1.0001563E-02  6.1766031E-18
  1.0002344E-02  6.1766224E-18
  1.0003125E-02  6.1766418E-18
  1.0004688E-02  6.1766805E-18
  1.0006250E-02  6.1767192E-18
  1.0009375E-02  6.1767966E-18
  1.0012500E-02  6.1768740E-18
  1.0018750E-02  6.1770287E-18
  1.0025000E-02  6.1771835E-18
  1.0037500E-02  6.1774931E-18
  1.0050000E-02  6.1778027E-18
  1.0075000E-02  6.1784220E-18
  1.0100000E-02  6.1790413E-18
  1.0150000E-02  6.1802803E-18
  1.0200000E-02  6.1815197E-18
  1.0300000E-02  6.1839996E-18
  1.0400000E-02  6.1864811E-18
  1.0600000E-02  6.1914485E-18
  1.0800000E-02  6.1964220E-18
  1.1000000E-02  6.2014016E-18
  1.2000000E-02  6.2263909E-18
  1.3000000E-02  6.2515336E-18
