# Atomic cross section. IZ =  52
# Pratt's renormalization correction is applied
#  17   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  3.1814000E+04 eV
#  2  L1  EION =  4.9390000E+03 eV
#  3  L2  EION =  4.6120000E+03 eV
#  4  L3  EION =  4.3410000E+03 eV
#  5  M1  EION =  1.0060000E+03 eV
#  6  M2  EION =  8.7080000E+02 eV
#  7  M3  EION =  8.2000000E+02 eV
#  8  M4  EION =  5.8340000E+02 eV
#  9  M5  EION =  5.7300000E+02 eV
# 10  N1  EION =  1.6940000E+02 eV
# 11  N2  EION =  1.0330000E+02 eV
# 12  N3  EION =  1.0330000E+02 eV
# 13  N4  EION =  4.1900000E+01 eV
# 14  N5  EION =  4.0400000E+01 eV
# 17  O1  EION =  1.2890000E+01 eV
# 18  O2  EION =  4.0600000E+00 eV
# 19  O3  EION =  4.0600000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  3.9253477E-19
  1.0000195E-02  3.9253482E-19
  1.0000293E-02  3.9253487E-19
  1.0000391E-02  3.9253492E-19
  1.0000488E-02  3.9253496E-19
  1.0000586E-02  3.9253501E-19
  1.0000684E-02  3.9253506E-19
  1.0000781E-02  3.9253511E-19
  1.0001172E-02  3.9253531E-19
  1.0001563E-02  3.9253550E-19
  1.0002344E-02  3.9253589E-19
  1.0003125E-02  3.9253628E-19
  1.0004688E-02  3.9253706E-19
  1.0006250E-02  3.9253784E-19
  1.0009375E-02  3.9253940E-19
  1.0012500E-02  3.9254096E-19
  1.0018750E-02  3.9254408E-19
  1.0025000E-02  3.9254719E-19
  1.0037500E-02  3.9255343E-19
  1.0050000E-02  3.9255967E-19
  1.0075000E-02  3.9257214E-19
  1.0100000E-02  3.9258462E-19
  1.0150000E-02  3.9260957E-19
  1.0200000E-02  3.9263452E-19
  1.0300000E-02  3.9268445E-19
  1.0400000E-02  3.9273438E-19
  1.0600000E-02  3.9283428E-19
  1.0800000E-02  3.9293423E-19
  1.1000000E-02  3.9303423E-19
  1.2000000E-02  3.9353498E-19
  1.3000000E-02  3.9403696E-19
  1.4000000E-02  3.9454019E-19
  1.5000000E-02  3.9504466E-19
  1.6000000E-02  3.9555038E-19
  1.7000000E-02  3.9605736E-19
  1.8000000E-02  3.9656560E-19
  1.9000000E-02  3.9707511E-19
  2.0000000E-02  3.9758588E-19
  2.2000000E-02  3.9861127E-19
  2.4000000E-02  3.9964179E-19
  2.6000000E-02  4.0067749E-19
  2.8000000E-02  4.0171841E-19
  3.0000000E-02  4.0276459E-19
  3.2000000E-02  4.0381607E-19
  3.4000000E-02  4.0487288E-19
  3.6000000E-02  4.0593508E-19
  3.8000000E-02  4.0700269E-19
  4.0000000E-02  4.0807577E-19
  4.2500000E-02  4.0942487E-19
  4.5000000E-02  4.1078265E-19
  4.7500000E-02  4.1214920E-19
  5.0000000E-02  4.1352461E-19
  5.2500000E-02  4.1490896E-19
  5.5000000E-02  4.1630233E-19
  5.7500000E-02  4.1770483E-19
  6.0000000E-02  4.1911653E-19
  6.2500000E-02  4.2053752E-19
  6.5000000E-02  4.2196791E-19
  6.7500000E-02  4.2340778E-19
  7.0000000E-02  4.2485722E-19
  7.2500000E-02  4.2631634E-19
  7.5000000E-02  4.2778522E-19
  8.0000000E-02  4.3075269E-19
  8.5000000E-02  4.3376041E-19
  9.0000000E-02  4.3680921E-19
  9.5000000E-02  4.3989993E-19
  1.0000000E-01  4.4303342E-19
  1.1000000E-01  4.4943219E-19
  1.2000000E-01  4.5601276E-19
  1.3000000E-01  4.6278276E-19
  1.4000000E-01  4.6975024E-19
  1.5000000E-01  4.7692370E-19
  1.6000000E-01  4.8431211E-19
  1.7000000E-01  4.9192497E-19
  1.8000000E-01  4.9977234E-19
  1.9000000E-01  5.0786485E-19
  2.0000000E-01  5.1621379E-19
  2.2000000E-01  5.3372950E-19
  2.4000000E-01  5.5242443E-19
  2.6000000E-01  5.7241734E-19
  2.8000000E-01  5.9384322E-19
  3.0000000E-01  6.1685624E-19
  3.2000000E-01  6.4163359E-19
  3.4000000E-01  6.6838079E-19
  3.6000000E-01  6.9733906E-19
  3.8000000E-01  7.2879856E-19
  4.0000000E-01  7.6311765E-19
  4.2500000E-01  8.1080150E-19
  4.5000000E-01  8.6534134E-19
  4.6250000E-01  8.9623859E-19
  4.7500000E-01  9.3072090E-19
  4.8125000E-01  9.4960982E-19
  4.8750000E-01  9.6943210E-19
  4.9375000E-01  9.8939560E-19
  5.0000000E-01  1.0081396E-18
  5.0625000E-01  1.0250322E-18
  5.1250000E-01  1.0407652E-18
  5.1875000E-01  1.0567403E-18
  5.2500000E-01  1.0738105E-18
  5.3750000E-01  1.1119443E-18
  5.5000000E-01  1.1549634E-18
  5.7500000E-01  1.2540909E-18
  6.0000000E-01  1.3713459E-18
  6.2500000E-01  1.5100636E-18
  6.5000000E-01  1.6754775E-18
  6.7500000E-01  1.8748753E-18
  7.0000000E-01  2.1184143E-18
  7.2500000E-01  2.4204060E-18
  7.5000000E-01  2.8015335E-18
  7.6250000E-01  3.0308070E-18
  7.7500000E-01  3.2925069E-18
