# Atomic cross section. IZ =  94
# Pratt's renormalization correction is applied
#  27   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  1.2179600E+05 eV
#  2  L1  EION =  2.3105000E+04 eV
#  3  L2  EION =  2.2263000E+04 eV
#  4  L3  EION =  1.8055000E+04 eV
#  5  M1  EION =  5.9320000E+03 eV
#  6  M2  EION =  5.5530000E+03 eV
#  7  M3  EION =  4.5700000E+03 eV
#  8  M4  EION =  3.9730000E+03 eV
#  9  M5  EION =  3.7790000E+03 eV
# 10  N1  EION =  1.5590000E+03 eV
# 11  N2  EION =  1.3800000E+03 eV
# 12  N3  EION =  1.1240000E+03 eV
# 13  N4  EION =  8.4900000E+02 eV
# 14  N5  EION =  8.0100000E+02 eV
# 17  O1  EION =  3.5200000E+02 eV
# 18  O2  EION =  2.8300000E+02 eV
# 19  O3  EION =  2.1500000E+02 eV
# 15  N6  EION =  4.4200000E+02 eV
# 16  N7  EION =  4.3000000E+02 eV
# 20  O4  EION =  1.1800000E+02 eV
# 21  O5  EION =  1.0700000E+02 eV
# 24  P1  EION =  4.9000000E+01 eV
# 25  P2  EION =  3.0000000E+01 eV
# 26  P3  EION =  1.9000000E+01 eV
# 22  O6  EION =  2.0000000E+00 eV
# 27  P4  EION =  2.0000000E+00 eV
# 29  Q1  EION =  2.0000000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  7.5126356E-18
  1.0000195E-02  7.5126387E-18
  1.0000293E-02  7.5126418E-18
  1.0000391E-02  7.5126448E-18
  1.0000488E-02  7.5126479E-18
  1.0000586E-02  7.5126510E-18
  1.0000781E-02  7.5126572E-18
  1.0001172E-02  7.5126695E-18
  1.0001563E-02  7.5126818E-18
  1.0002344E-02  7.5127064E-18
  1.0003125E-02  7.5127311E-18
  1.0004688E-02  7.5127804E-18
  1.0006250E-02  7.5128296E-18
  1.0009375E-02  7.5129282E-18
  1.0012500E-02  7.5130268E-18
  1.0018750E-02  7.5132239E-18
  1.0025000E-02  7.5134210E-18
  1.0037500E-02  7.5138153E-18
  1.0050000E-02  7.5142096E-18
  1.0075000E-02  7.5149981E-18
  1.0100000E-02  7.5157867E-18
  1.0150000E-02  7.5173637E-18
  1.0200000E-02  7.5189408E-18
  1.0300000E-02  7.5220950E-18
  1.0400000E-02  7.5252492E-18
  1.0600000E-02  7.5315577E-18
  1.0800000E-02  7.5378664E-18
  1.1000000E-02  7.5441755E-18
  1.2000000E-02  7.5757281E-18
  1.3000000E-02  7.6073002E-18
  1.4000000E-02  7.6389012E-18
  1.5000000E-02  7.6705410E-18
  1.6000000E-02  7.7022293E-18
  1.7000000E-02  7.7339756E-18
  1.8000000E-02  7.7657897E-18
  1.9000000E-02  7.7976813E-18
  2.0000000E-02  7.8296600E-18
  2.2000000E-02  7.8939177E-18
