# Atomic cross section. IZ =  17
# Pratt's renormalization correction is applied
#   7   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  2.8224000E+03 eV
#  2  L1  EION =  2.7000000E+02 eV
#  3  L2  EION =  2.0200000E+02 eV
#  4  L3  EION =  2.0000000E+02 eV
#  5  M1  EION =  2.4540000E+01 eV
#  6  M2  EION =  1.2970000E+01 eV
#  7  M3  EION =  1.2970000E+01 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  1.1783342E-20
  1.0000195E-02  1.1783342E-20
  1.0000293E-02  1.1783342E-20
  1.0000391E-02  1.1783342E-20
  1.0000488E-02  1.1783343E-20
  1.0000586E-02  1.1783343E-20
  1.0000684E-02  1.1783343E-20
  1.0000781E-02  1.1783343E-20
  1.0001172E-02  1.1783344E-20
  1.0001563E-02  1.1783345E-20
  1.0002344E-02  1.1783347E-20
  1.0003125E-02  1.1783349E-20
  1.0004688E-02  1.1783352E-20
  1.0006250E-02  1.1783356E-20
  1.0009375E-02  1.1783363E-20
  1.0012500E-02  1.1783370E-20
  1.0018750E-02  1.1783385E-20
  1.0025000E-02  1.1783399E-20
  1.0037500E-02  1.1783428E-20
  1.0050000E-02  1.1783456E-20
  1.0075000E-02  1.1783514E-20
  1.0100000E-02  1.1783572E-20
  1.0150000E-02  1.1783687E-20
  1.0200000E-02  1.1783802E-20
  1.0300000E-02  1.1784032E-20
  1.0400000E-02  1.1784262E-20
  1.0600000E-02  1.1784722E-20
  1.0800000E-02  1.1785183E-20
  1.1000000E-02  1.1785644E-20
  1.2000000E-02  1.1787949E-20
  1.3000000E-02  1.1790257E-20
  1.4000000E-02  1.1792567E-20
  1.5000000E-02  1.1794880E-20
  1.6000000E-02  1.1797196E-20
  1.7000000E-02  1.1799515E-20
  1.8000000E-02  1.1801836E-20
  1.9000000E-02  1.1804161E-20
  2.0000000E-02  1.1806488E-20
  2.2000000E-02  1.1811150E-20
  2.4000000E-02  1.1815824E-20
  2.6000000E-02  1.1820510E-20
  2.8000000E-02  1.1825207E-20
  3.0000000E-02  1.1829916E-20
  3.2000000E-02  1.1834636E-20
  3.4000000E-02  1.1839369E-20
  3.6000000E-02  1.1844114E-20
  3.8000000E-02  1.1848871E-20
  4.0000000E-02  1.1853640E-20
  4.2500000E-02  1.1859620E-20
  4.5000000E-02  1.1865619E-20
  4.7500000E-02  1.1871638E-20
  5.0000000E-02  1.1877678E-20
  5.2500000E-02  1.1883738E-20
  5.5000000E-02  1.1889819E-20
  5.7500000E-02  1.1895922E-20
  6.0000000E-02  1.1902045E-20
  6.2500000E-02  1.1908191E-20
  6.5000000E-02  1.1914359E-20
  6.7500000E-02  1.1920549E-20
  7.0000000E-02  1.1926762E-20
  7.2500000E-02  1.1932997E-20
  7.5000000E-02  1.1939257E-20
  8.0000000E-02  1.1951847E-20
  8.5000000E-02  1.1964534E-20
  9.0000000E-02  1.1977322E-20
  9.5000000E-02  1.1990214E-20
  1.0000000E-01  1.2003213E-20
  1.1000000E-01  1.2029543E-20
  1.2000000E-01  1.2056342E-20
  1.3000000E-01  1.2083639E-20
  1.4000000E-01  1.2111469E-20
  1.5000000E-01  1.2139867E-20
  1.6000000E-01  1.2168874E-20
  1.7000000E-01  1.2198533E-20
  1.8000000E-01  1.2228891E-20
  1.9000000E-01  1.2260002E-20
  2.0000000E-01  1.2291924E-20
  2.2000000E-01  1.2358465E-20
  2.4000000E-01  1.2429114E-20
  2.6000000E-01  1.2504615E-20
  2.8000000E-01  1.2585895E-20
  3.0000000E-01  1.2674122E-20
  3.2000000E-01  1.2770787E-20
  3.4000000E-01  1.2877814E-20
  3.6000000E-01  1.2997719E-20
  3.8000000E-01  1.3133832E-20
  4.0000000E-01  1.3290685E-20
  4.2500000E-01  1.3525543E-20
  4.5000000E-01  1.3820949E-20
  4.7500000E-01  1.4205529E-20
  4.8750000E-01  1.4445300E-20
  5.0000000E-01  1.4727918E-20
  5.1250000E-01  1.5065440E-20
  5.2500000E-01  1.5474540E-20
  5.3750000E-01  1.5978493E-20
  5.5000000E-01  1.6610986E-20
  5.6250000E-01  1.7421764E-20
  5.7500000E-01  1.8486713E-20
  5.8125000E-01  1.9149430E-20
  5.8750000E-01  1.9925930E-20
  5.9375000E-01  2.0843163E-20
  6.0000000E-01  2.1937176E-20
  6.0625000E-01  2.3255559E-20
  6.1250000E-01  2.4862374E-20
  6.1875000E-01  2.6845039E-20
  6.2500000E-01  2.9324501E-20
  6.3125000E-01  3.2470264E-20
  6.3750000E-01  3.6522481E-20
  6.4062500E-01  3.8990014E-20
  6.4375000E-01  4.1822511E-20
  6.4687500E-01  4.5084273E-20
  6.5000000E-01  4.8852212E-20
  6.5625000E-01  5.8265793E-20
  6.5937500E-01  6.4113399E-20
  6.6250000E-01  7.0856207E-20
  6.6562500E-01  7.8571280E-20
  6.6875000E-01  8.7279203E-20
  6.7187500E-01  9.6891974E-20
  6.7500000E-01  1.0714201E-19
  6.7812500E-01  1.1750580E-19
  6.8125000E-01  1.2716049E-19
  6.8437500E-01  1.3503563E-19
  6.8750000E-01  1.4002120E-19
  6.8906250E-01  1.4115134E-19
  6.9062500E-01  1.4128857E-19
  6.9218750E-01  1.4043297E-19
  6.9375000E-01  1.3862068E-19
  6.9687500E-01  1.3248013E-19
  7.0000000E-01  1.2383819E-19
  7.0312500E-01  1.1382528E-19
  7.0625000E-01  1.0343673E-19
  7.0937500E-01  9.3386062E-20
  7.1250000E-01  8.4095762E-20
  7.1562500E-01  7.5759037E-20
  7.1875000E-01  6.8417067E-20
  7.2187500E-01  6.2023795E-20
  7.2500000E-01  5.6490738E-20
  7.3125000E-01  4.7593764E-20
  7.3437500E-01  4.4032232E-20
  7.3750000E-01  4.0948522E-20
  7.4062500E-01  3.8268403E-20
  7.4375000E-01  3.5933039E-20
  7.5000000E-01  3.2094168E-20
  7.5625000E-01  2.9111530E-20
  7.6250000E-01  2.6759925E-20
  7.6875000E-01  2.4880052E-20
  7.7500000E-01  2.3358012E-20
  7.8125000E-01  2.2111269E-20
  7.8750000E-01  2.1079181E-20
  7.9375000E-01  2.0216551E-20
  8.0000000E-01  1.9489293E-20
  8.0625000E-01  1.8871292E-20
  8.1250000E-01  1.8342384E-20
  8.2500000E-01  1.7492018E-20
  8.3750000E-01  1.6847045E-20
  8.5000000E-01  1.6348575E-20
  8.6250000E-01  1.5957244E-20
  8.7500000E-01  1.5646062E-20
  8.8750000E-01  1.5395970E-20
  9.0000000E-01  1.5193213E-20
  9.2500000E-01  1.4891885E-20
  9.5000000E-01  1.4687848E-20
  9.7500000E-01  1.4549033E-20
  1.0000000E+00  1.4455738E-20
  1.0500000E+00  1.4358508E-20
  1.1000000E+00  1.4335722E-20
  1.1500000E+00  1.4357619E-20
  1.2000000E+00  1.4408409E-20
  1.3000000E+00  1.4563375E-20
  1.4000000E+00  1.4761460E-20
  1.5000000E+00  1.4986338E-20
  1.6000000E+00  1.5230226E-20
  1.7000000E+00  1.5489146E-20
  1.8000000E+00  1.5760969E-20
  1.9000000E+00  1.6044554E-20
  2.0000000E+00  1.6339321E-20
  2.2000000E+00  1.6961681E-20
  2.4000000E+00  1.7628410E-20
  2.6000000E+00  1.8341750E-20
  2.8000000E+00  1.9105082E-20
  3.0000000E+00  1.9922674E-20
  3.2000000E+00  2.0799614E-20
  3.4000000E+00  2.1741833E-20
  3.6000000E+00  2.2756203E-20
  3.8000000E+00  2.3850664E-20
  4.0000000E+00  2.5034398E-20
  4.2500000E+00  2.6656099E-20
  4.5000000E+00  2.8459115E-20
  4.7500000E+00  3.0474090E-20
  5.0000000E+00  3.2738838E-20
  5.2500000E+00  3.5300742E-20
  5.5000000E+00  3.8221396E-20
  5.7500000E+00  4.1578105E-20
  6.0000000E+00  4.5474897E-20
  6.2500000E+00  5.0051118E-20
  6.5000000E+00  5.5499418E-20
  6.7500000E+00  6.2094463E-20
  7.0000000E+00  7.0241399E-20
  7.1250000E+00  7.5077867E-20
  7.2500000E+00  8.0562596E-20
  7.3750000E+00  8.6835149E-20
  7.5000000E+00  9.4075024E-20
  7.6250000E+00  1.0252905E-19
  7.7500000E+00  1.1252998E-19
  7.8750000E+00  1.2454160E-19
  8.0000000E+00  1.3923305E-19
  8.0625000E+00  1.4787374E-19
  8.1250000E+00  1.5758854E-19
  8.1875000E+00  1.6858534E-19
  8.2500000E+00  1.8112608E-19
  8.3125000E+00  1.9554652E-19
  8.3750000E+00  2.1228258E-19
  8.4375000E+00  2.3190731E-19
  8.5000000E+00  2.5518776E-19
  8.5625000E+00  2.8317309E-19
  8.6250000E+00  3.1731821E-19
  8.6875000E+00  3.5973623E-19
  8.7187500E+00  3.8494139E-19
  8.7500000E+00  4.1346892E-19
  8.7812500E+00  4.4595227E-19
  8.8125000E+00  4.8319018E-19
  8.8437500E+00  5.2619584E-19
  8.8750000E+00  5.7626895E-19
  8.9062500E+00  6.3509639E-19
  8.9375000E+00  7.0489900E-19
  8.9687500E+00  7.8866543E-19
  9.0000000E+00  8.9045662E-19
  9.0156250E+00  9.4982605E-19
  9.0312500E+00  1.0160088E-18
  9.0468750E+00  1.0900724E-18
  9.0625000E+00  1.1733658E-18
  9.0781250E+00  1.2674964E-18
  9.0937500E+00  1.3744520E-18
  9.1093750E+00  1.4966979E-18
  9.1250000E+00  1.6373095E-18
  9.1406250E+00  1.8001701E-18
  9.1562500E+00  1.9902685E-18
  9.1718750E+00  2.2140847E-18
  9.1875000E+00  2.4800750E-18
  9.2031250E+00  2.7994824E-18
  9.2187500E+00  3.1878806E-18
  9.2343750E+00  3.6663428E-18
  9.2421875E+00  3.9483376E-18
  9.2500000E+00  4.2650710E-18
  9.2578125E+00  4.6224771E-18
  9.2656250E+00  5.0278061E-18
  9.2734375E+00  5.4899587E-18
  9.2812500E+00  6.0199582E-18
  9.2890625E+00  6.6316825E-18
  9.2968750E+00  7.3427150E-18
  9.3046875E+00  8.1754694E-18
  9.3125000E+00  9.1589030E-18
  9.3203125E+00  1.0331314E-17
  9.3281250E+00  1.1743421E-17
  9.3359375E+00  1.3463904E-17
  9.3398438E+00  1.4468060E-17
  9.3437500E+00  1.5587092E-17
  9.3476562E+00  1.6839065E-17
  9.3515625E+00  1.8245078E-17
  9.3554688E+00  1.9830673E-17
  9.3593750E+00  2.1626714E-17
  9.3632812E+00  2.3670558E-17
  9.3671875E+00  2.6007686E-17
  9.3710938E+00  2.8694141E-17
  9.3750000E+00  3.1799097E-17
  9.3789062E+00  3.5408013E-17
  9.3828125E+00  3.9626959E-17
  9.3867188E+00  4.4588877E-17
  9.3906250E+00  5.0459519E-17
  9.3945312E+00  5.7444130E-17
  9.3984375E+00  6.5795252E-17
  9.4062500E+00  8.7868602E-17
  9.4101562E+00  1.0232216E-16
  9.4140625E+00  1.1952129E-16
  9.4160156E+00  1.2921405E-16
  9.4179688E+00  1.3962848E-16
  9.4199219E+00  1.5071459E-16
  9.4218750E+00  1.6237165E-16
  9.4238281E+00  1.7443290E-16
  9.4257812E+00  1.8665370E-16
  9.4277344E+00  1.9871124E-16
  9.4296875E+00  2.1017145E-16
  9.4335938E+00  2.2929411E-16
  9.4355469E+00  2.3593338E-16
  9.4375000E+00  2.4001942E-16
  9.4394531E+00  2.4127091E-16
  9.4414062E+00  2.3959712E-16
  9.4433594E+00  2.3511569E-16
  9.4453125E+00  2.2814034E-16
  9.4472656E+00  2.1911092E-16
  9.4492188E+00  2.0854813E-16
  9.4511719E+00  1.9697683E-16
  9.4531250E+00  1.8487827E-16
  9.4550781E+00  1.7266167E-16
  9.4570312E+00  1.6064647E-16
  9.4589844E+00  1.4906456E-16
  9.4609375E+00  1.3807157E-16
  9.4628906E+00  1.2776063E-16
  9.4648438E+00  1.1817864E-16
  9.4687500E+00  1.0118568E-16
  9.4726562E+00  8.6920727E-17
  9.4765625E+00  7.5032814E-17
  9.4804688E+00  6.5143466E-17
  9.4843750E+00  5.6902597E-17
  9.4882812E+00  5.0007898E-17
  9.4921875E+00  4.4210861E-17
  9.4960938E+00  3.9309210E-17
  9.5000000E+00  3.5139700E-17
  9.5039062E+00  3.1571696E-17
  9.5078125E+00  2.8500846E-17
  9.5117188E+00  2.5842925E-17
  9.5156250E+00  2.3529800E-17
  9.5195312E+00  2.1506341E-17
  9.5234375E+00  1.9727731E-17
  9.5273438E+00  1.8157100E-17
  9.5312500E+00  1.6764013E-17
  9.5351562E+00  1.5523313E-17
  9.5390625E+00  1.4414079E-17
  9.5468750E+00  1.2522477E-17
  9.5546875E+00  1.0979122E-17
  9.5625000E+00  9.7044527E-18
  9.5703125E+00  8.6407708E-18
  9.5781250E+00  7.7440616E-18
  9.5859375E+00  6.9815637E-18
  9.5937500E+00  6.3280991E-18
  9.6015625E+00  5.7639818E-18
  9.6093750E+00  5.2737469E-18
  9.6171875E+00  4.8451510E-18
  9.6250000E+00  4.4683816E-18
  9.6328125E+00  4.1354684E-18
  9.6406250E+00  3.8399029E-18
  9.6562500E+00  3.3404031E-18
  9.6718750E+00  2.9371382E-18
