# Atomic cross section. IZ =  63
# Pratt's renormalization correction is applied
#  20   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  4.8519000E+04 eV
#  2  L1  EION =  8.0520000E+03 eV
#  3  L2  EION =  7.6170000E+03 eV
#  4  L3  EION =  6.9770000E+03 eV
#  5  M1  EION =  1.8000000E+03 eV
#  6  M2  EION =  1.6140000E+03 eV
#  7  M3  EION =  1.4810000E+03 eV
#  8  M4  EION =  1.1586000E+03 eV
#  9  M5  EION =  1.1275000E+03 eV
# 10  N1  EION =  3.6000000E+02 eV
# 11  N2  EION =  2.8400000E+02 eV
# 12  N3  EION =  2.5700000E+02 eV
# 13  N4  EION =  1.3300000E+02 eV
# 14  N5  EION =  1.2770000E+02 eV
# 17  O1  EION =  3.2000000E+01 eV
# 18  O2  EION =  2.2000000E+01 eV
# 19  O3  EION =  2.2000000E+01 eV
# 15  N6  EION =  3.5000000E+00 eV
# 20  O4  EION =  3.1800000E+00 eV
# 24  P1  EION =  3.1800000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  6.4484458E-18
  1.0000195E-02  6.4484483E-18
  1.0000293E-02  6.4484508E-18
  1.0000391E-02  6.4484534E-18
  1.0000488E-02  6.4484559E-18
  1.0000586E-02  6.4484585E-18
  1.0000684E-02  6.4484610E-18
  1.0000781E-02  6.4484636E-18
  1.0001172E-02  6.4484737E-18
  1.0001563E-02  6.4484839E-18
  1.0002344E-02  6.4485042E-18
  1.0003125E-02  6.4485246E-18
  1.0004688E-02  6.4485653E-18
  1.0006250E-02  6.4486060E-18
  1.0009375E-02  6.4486873E-18
  1.0012500E-02  6.4487687E-18
  1.0018750E-02  6.4489315E-18
  1.0025000E-02  6.4490942E-18
  1.0037500E-02  6.4494197E-18
  1.0050000E-02  6.4497453E-18
  1.0075000E-02  6.4503964E-18
  1.0100000E-02  6.4510475E-18
  1.0150000E-02  6.4523502E-18
  1.0200000E-02  6.4536534E-18
  1.0300000E-02  6.4562609E-18
  1.0400000E-02  6.4588699E-18
  1.0600000E-02  6.4640928E-18
  1.0800000E-02  6.4693221E-18
  1.1000000E-02  6.4745578E-18
  1.2000000E-02  6.5008323E-18
