# Atomic cross section. IZ =   8
# Pratt's renormalization correction is applied
#   4   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  5.4310000E+02 eV
#  2  L1  EION =  4.1600000E+01 eV
#  3  L2  EION =  1.3620000E+01 eV
#  4  L3  EION =  1.3620000E+01 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  6.3657924E-21
  1.0000195E-02  6.3657936E-21
  1.0000293E-02  6.3657949E-21
  1.0000391E-02  6.3657961E-21
  1.0000488E-02  6.3657973E-21
  1.0000586E-02  6.3657986E-21
  1.0000684E-02  6.3657998E-21
  1.0000781E-02  6.3658011E-21
  1.0000977E-02  6.3658036E-21
  1.0001172E-02  6.3658060E-21
  1.0001563E-02  6.3658110E-21
  1.0002344E-02  6.3658209E-21
  1.0003125E-02  6.3658309E-21
  1.0004688E-02  6.3658508E-21
  1.0006250E-02  6.3658706E-21
  1.0009375E-02  6.3659104E-21
  1.0012500E-02  6.3659502E-21
  1.0018750E-02  6.3660297E-21
  1.0025000E-02  6.3661092E-21
  1.0037500E-02  6.3662683E-21
  1.0050000E-02  6.3664273E-21
  1.0075000E-02  6.3667454E-21
  1.0100000E-02  6.3670635E-21
  1.0150000E-02  6.3676996E-21
  1.0200000E-02  6.3683358E-21
  1.0300000E-02  6.3696082E-21
  1.0400000E-02  6.3708806E-21
  1.0600000E-02  6.3734254E-21
  1.0800000E-02  6.3759703E-21
  1.1000000E-02  6.3785154E-21
  1.2000000E-02  6.3912444E-21
  1.3000000E-02  6.4039830E-21
  1.4000000E-02  6.4167360E-21
  1.5000000E-02  6.4295082E-21
  1.6000000E-02  6.4423043E-21
  1.7000000E-02  6.4551292E-21
  1.8000000E-02  6.4679876E-21
  1.9000000E-02  6.4808843E-21
  2.0000000E-02  6.4938241E-21
  2.2000000E-02  6.5198523E-21
  2.4000000E-02  6.5461105E-21
  2.6000000E-02  6.5726369E-21
  2.8000000E-02  6.5994699E-21
  3.0000000E-02  6.6266478E-21
  3.2000000E-02  6.6542089E-21
  3.4000000E-02  6.6821821E-21
  3.6000000E-02  6.7105711E-21
  3.8000000E-02  6.7393751E-21
  4.0000000E-02  6.7685935E-21
  4.2500000E-02  6.8056984E-21
  4.5000000E-02  6.8434488E-21
  4.7500000E-02  6.8818434E-21
  5.0000000E-02  6.9208810E-21
  5.2500000E-02  6.9605604E-21
  5.5000000E-02  7.0008804E-21
