# Atomic cross section. IZ =  59
# Pratt's renormalization correction is applied
#  20   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  4.1991000E+04 eV
#  2  L1  EION =  6.8350000E+03 eV
#  3  L2  EION =  6.4400000E+03 eV
#  4  L3  EION =  5.9640000E+03 eV
#  5  M1  EION =  1.5110000E+03 eV
#  6  M2  EION =  1.3370000E+03 eV
#  7  M3  EION =  1.2420000E+03 eV
#  8  M4  EION =  9.4830000E+02 eV
#  9  M5  EION =  9.3184000E+02 eV
# 10  N1  EION =  3.0450000E+02 eV
# 11  N2  EION =  2.3630000E+02 eV
# 12  N3  EION =  2.1760000E+02 eV
# 13  N4  EION =  1.1510000E+02 eV
# 14  N5  EION =  1.1510000E+02 eV
# 17  O1  EION =  3.7400000E+01 eV
# 18  O2  EION =  2.2300000E+01 eV
# 19  O3  EION =  2.2300000E+01 eV
# 15  N6  EION =  2.0000000E+00 eV
# 20  O4  EION =  2.6130000E+00 eV
# 24  P1  EION =  2.6130000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  6.1445042E-18
  1.0000195E-02  6.1445067E-18
  1.0000293E-02  6.1445092E-18
  1.0000391E-02  6.1445116E-18
  1.0000488E-02  6.1445141E-18
  1.0000586E-02  6.1445166E-18
  1.0000684E-02  6.1445191E-18
  1.0000781E-02  6.1445216E-18
  1.0001172E-02  6.1445316E-18
  1.0001563E-02  6.1445416E-18
  1.0002344E-02  6.1445616E-18
  1.0003125E-02  6.1445815E-18
  1.0004688E-02  6.1446215E-18
  1.0006250E-02  6.1446614E-18
  1.0009375E-02  6.1447413E-18
  1.0012500E-02  6.1448211E-18
  1.0018750E-02  6.1449809E-18
  1.0025000E-02  6.1451406E-18
  1.0037500E-02  6.1454601E-18
  1.0050000E-02  6.1457796E-18
  1.0075000E-02  6.1464185E-18
  1.0100000E-02  6.1470575E-18
  1.0150000E-02  6.1483354E-18
  1.0200000E-02  6.1496133E-18
  1.0300000E-02  6.1521691E-18
  1.0400000E-02  6.1547249E-18
  1.0600000E-02  6.1598368E-18
  1.0800000E-02  6.1649490E-18
  1.1000000E-02  6.1700615E-18
  1.2000000E-02  6.1956331E-18
  1.3000000E-02  6.2212284E-18
  1.4000000E-02  6.2468592E-18
  1.5000000E-02  6.2725372E-18
  1.6000000E-02  6.2982744E-18
  1.7000000E-02  6.3240824E-18
  1.8000000E-02  6.3499732E-18
  1.9000000E-02  6.3759586E-18
  2.0000000E-02  6.4020503E-18
  2.2000000E-02  6.4546002E-18
  2.4000000E-02  6.5077175E-18
  2.6000000E-02  6.5614968E-18
  2.8000000E-02  6.6160316E-18
  3.0000000E-02  6.6713787E-18
  3.2000000E-02  6.7275442E-18
  3.4000000E-02  6.7845308E-18
  3.6000000E-02  6.8423412E-18
  3.8000000E-02  6.9009780E-18
  4.0000000E-02  6.9604438E-18
  4.2500000E-02  7.0359449E-18
  4.5000000E-02  7.1127453E-18
  4.7500000E-02  7.1908458E-18
  5.0000000E-02  7.2702466E-18
  5.2500000E-02  7.3509484E-18
  5.5000000E-02  7.4329546E-18
  5.7500000E-02  7.5162927E-18
  6.0000000E-02  7.6010024E-18
  6.2500000E-02  7.6871240E-18
  6.5000000E-02  7.7746985E-18
  6.7500000E-02  7.8637680E-18
  7.0000000E-02  7.9543743E-18
  7.2500000E-02  8.0465593E-18
  7.5000000E-02  8.1403648E-18
  8.0000000E-02  8.3330051E-18
  8.5000000E-02  8.5326308E-18
  9.0000000E-02  8.7395897E-18
  9.5000000E-02  8.9542452E-18
  1.0000000E-01  9.1769620E-18
  1.1000000E-01  9.6480968E-18
  1.2000000E-01  1.0156662E-17
  1.3000000E-01  1.0706823E-17
  1.4000000E-01  1.1303032E-17
  1.5000000E-01  1.1950630E-17
  1.6000000E-01  1.2655776E-17
  1.7000000E-01  1.3425392E-17
  1.8000000E-01  1.4267671E-17
  1.9000000E-01  1.5191797E-17
  2.0000000E-01  1.6209217E-17
  2.2000000E-01  1.8576776E-17
  2.4000000E-01  2.1504312E-17
  2.6000000E-01  2.5182712E-17
  2.8000000E-01  2.9891680E-17
  2.9000000E-01  3.2756493E-17
  3.0000000E-01  3.6052815E-17
  3.1000000E-01  3.9870627E-17
  3.2000000E-01  4.4327378E-17
  3.3000000E-01  4.9570013E-17
  3.4000000E-01  5.5794570E-17
  3.5000000E-01  6.3259870E-17
  3.6000000E-01  7.2314791E-17
  3.7000000E-01  8.3438727E-17
  3.8000000E-01  9.7302856E-17
  3.9000000E-01  1.1486627E-16
  3.9500000E-01  1.2545776E-16
  4.0000000E-01  1.3754862E-16
  4.0625000E-01  1.5522546E-16
  4.1250000E-01  1.7644152E-16
  4.1875000E-01  2.0217295E-16
  4.2500000E-01  2.3374152E-16
  4.3125000E-01  2.7295946E-16
  4.3750000E-01  3.2234946E-16
  4.4375000E-01  3.8545983E-16
  4.5000000E-01  4.6733852E-16
  4.5625000E-01  5.7514971E-16
  4.6250000E-01  7.1890408E-16
  4.6875000E-01  9.1174825E-16
  4.7500000E-01  1.1681322E-15
  4.7812500E-01  1.3231739E-15
  4.8125000E-01  1.4951691E-15
  4.8437500E-01  1.6799516E-15
  4.8750000E-01  1.8689294E-15
  4.9375000E-01  2.1986593E-15
  4.9687500E-01  2.3001655E-15
  5.0000000E-01  2.3360995E-15
  5.0312500E-01  2.3001511E-15
  5.0625000E-01  2.1987121E-15
  5.1250000E-01  1.8689523E-15
  5.1562500E-01  1.6799984E-15
  5.1875000E-01  1.4952293E-15
  5.2187500E-01  1.3232472E-15
  5.2500000E-01  1.1681988E-15
  5.3125000E-01  9.1188700E-16
  5.3750000E-01  7.1898508E-16
  5.4375000E-01  5.7529888E-16
  5.5000000E-01  4.6751131E-16
  5.5625000E-01  3.8566620E-16
  5.6250000E-01  3.2259801E-16
  5.6875000E-01  2.7326314E-16
  5.7500000E-01  2.3411362E-16
  5.8125000E-01  2.0264043E-16
  5.8750000E-01  1.7703000E-16
  5.9375000E-01  1.5597610E-16
  6.0000000E-01  1.3850704E-16
  6.0625000E-01  1.2387613E-16
  6.1250000E-01  1.1147561E-16
  6.1875000E-01  1.0079018E-16
  6.2500000E-01  9.1432090E-17
  6.3125000E-01  8.3180203E-17
  6.3750000E-01  7.5917031E-17
  6.5000000E-01  6.3930212E-17
  6.6250000E-01  5.4592415E-17
  6.7500000E-01  4.7183640E-17
  6.8750000E-01  4.1201213E-17
  7.0000000E-01  3.6298074E-17
  7.1250000E-01  3.2227606E-17
  7.2500000E-01  2.8812988E-17
  7.3750000E-01  2.5919226E-17
  7.5000000E-01  2.3447085E-17
  7.7500000E-01  1.9472797E-17
  8.0000000E-01  1.6451624E-17
  8.2500000E-01  1.4105630E-17
  8.5000000E-01  1.2252480E-17
  8.7500000E-01  1.0768474E-17
  9.0000000E-01  9.5680558E-18
  9.2500000E-01  8.5908793E-18
  9.5000000E-01  7.7943955E-18
  1.0000000E+00  6.6354301E-18
  1.0250000E+00  6.2439378E-18
  1.0500000E+00  5.9747715E-18
  1.0750000E+00  5.8420192E-18
  1.1000000E+00  5.8815197E-18
  1.1125000E+00  5.9877876E-18
  1.1250000E+00  6.1722874E-18
  1.1375000E+00  6.4599909E-18
  1.1500000E+00  6.8902755E-18
  1.1625000E+00  7.5256958E-18
  1.1687500E+00  7.9509822E-18
  1.1750000E+00  8.4723257E-18
  1.1812500E+00  9.1156457E-18
  1.1875000E+00  9.9154207E-18
  1.2000000E+00  1.2174772E-17
  1.2062500E+00  1.3753532E-17
  1.2125000E+00  1.5729606E-17
  1.2156250E+00  1.6901381E-17
  1.2187500E+00  1.8224080E-17
  1.2250000E+00  2.1442178E-17
  1.2281250E+00  2.3401417E-17
  1.2312500E+00  2.5629731E-17
  1.2343750E+00  2.8134897E-17
  1.2375000E+00  3.0896660E-17
  1.2406250E+00  3.3851154E-17
  1.2437500E+00  3.6876637E-17
  1.2500000E+00  4.2387934E-17
  1.2531250E+00  4.4478208E-17
  1.2562500E+00  4.5977046E-17
  1.2593750E+00  4.6945643E-17
  1.2625000E+00  4.7584059E-17
  1.2656250E+00  4.8169249E-17
  1.2687500E+00  4.8981889E-17
  1.2718750E+00  5.0254206E-17
  1.2750000E+00  5.2145703E-17
  1.2781250E+00  5.4729442E-17
  1.2812500E+00  5.7982768E-17
  1.2843750E+00  6.1767249E-17
  1.2875000E+00  6.5798652E-17
