# Atomic cross section. IZ =  45
# Pratt's renormalization correction is applied
#  15   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  2.3220000E+04 eV
#  2  L1  EION =  3.4120000E+03 eV
#  3  L2  EION =  3.1460000E+03 eV
#  4  L3  EION =  3.0040000E+03 eV
#  5  M1  EION =  6.2810000E+02 eV
#  6  M2  EION =  5.2130000E+02 eV
#  7  M3  EION =  4.9650000E+02 eV
#  8  M4  EION =  3.1190000E+02 eV
#  9  M5  EION =  3.0720000E+02 eV
# 10  N1  EION =  8.1400000E+01 eV
# 11  N2  EION =  5.0500000E+01 eV
# 12  N3  EION =  4.7300000E+01 eV
# 13  N4  EION =  4.5800000E+00 eV
# 14  N5  EION =  3.8800000E+00 eV
# 17  O1  EION =  3.8800000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  2.1329766E-18
  1.0000195E-02  2.1329773E-18
  1.0000293E-02  2.1329779E-18
  1.0000391E-02  2.1329786E-18
  1.0000488E-02  2.1329792E-18
  1.0000586E-02  2.1329799E-18
  1.0000684E-02  2.1329806E-18
  1.0000781E-02  2.1329812E-18
  1.0001172E-02  2.1329839E-18
  1.0001563E-02  2.1329865E-18
  1.0002344E-02  2.1329918E-18
  1.0003125E-02  2.1329971E-18
  1.0004688E-02  2.1330076E-18
  1.0006250E-02  2.1330182E-18
  1.0009375E-02  2.1330394E-18
  1.0012500E-02  2.1330605E-18
  1.0018750E-02  2.1331028E-18
  1.0025000E-02  2.1331450E-18
  1.0037500E-02  2.1332296E-18
  1.0050000E-02  2.1333141E-18
  1.0075000E-02  2.1334832E-18
  1.0100000E-02  2.1336523E-18
  1.0150000E-02  2.1339906E-18
  1.0200000E-02  2.1343288E-18
  1.0300000E-02  2.1350052E-18
  1.0400000E-02  2.1356816E-18
  1.0600000E-02  2.1370345E-18
  1.0800000E-02  2.1383874E-18
  1.1000000E-02  2.1397404E-18
  1.2000000E-02  2.1465069E-18
  1.3000000E-02  2.1532775E-18
  1.4000000E-02  2.1600544E-18
  1.5000000E-02  2.1668396E-18
  1.6000000E-02  2.1736351E-18
  1.7000000E-02  2.1804431E-18
  1.8000000E-02  2.1872657E-18
  1.9000000E-02  2.1941048E-18
  2.0000000E-02  2.2009626E-18
  2.2000000E-02  2.2147425E-18
  2.4000000E-02  2.2286221E-18
  2.6000000E-02  2.2426179E-18
  2.8000000E-02  2.2567465E-18
  3.0000000E-02  2.2710244E-18
  3.2000000E-02  2.2854620E-18
  3.4000000E-02  2.3000618E-18
  3.6000000E-02  2.3148254E-18
  3.8000000E-02  2.3297547E-18
  4.0000000E-02  2.3448512E-18
  4.2500000E-02  2.3639599E-18
  4.5000000E-02  2.3833362E-18
  4.7500000E-02  2.4029834E-18
  5.0000000E-02  2.4229041E-18
  5.2500000E-02  2.4430986E-18
  5.5000000E-02  2.4635667E-18
  5.7500000E-02  2.4843084E-18
  6.0000000E-02  2.5053236E-18
  6.2500000E-02  2.5266135E-18
  6.5000000E-02  2.5481829E-18
  6.7500000E-02  2.5700376E-18
  7.0000000E-02  2.5921833E-18
