# Atomic cross section. IZ =  90
# Pratt's renormalization correction is applied
#  27   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  1.0965100E+05 eV
#  2  L1  EION =  2.0472000E+04 eV
#  3  L2  EION =  1.9693000E+04 eV
#  4  L3  EION =  1.6300000E+04 eV
#  5  M1  EION =  5.1820000E+03 eV
#  6  M2  EION =  4.8300000E+03 eV
#  7  M3  EION =  4.0460000E+03 eV
#  8  M4  EION =  3.4910000E+03 eV
#  9  M5  EION =  3.3320000E+03 eV
# 10  N1  EION =  1.3300000E+03 eV
# 11  N2  EION =  1.1680000E+03 eV
# 12  N3  EION =  9.6640000E+02 eV
# 13  N4  EION =  7.1210000E+02 eV
# 14  N5  EION =  6.7520000E+02 eV
# 17  O1  EION =  2.9000000E+02 eV
# 18  O2  EION =  2.2900000E+02 eV
# 19  O3  EION =  1.8200000E+02 eV
# 15  N6  EION =  3.4240000E+02 eV
# 16  N7  EION =  3.3310000E+02 eV
# 20  O4  EION =  9.2500000E+01 eV
# 21  O5  EION =  8.5400000E+01 eV
# 24  P1  EION =  4.1400000E+01 eV
# 25  P2  EION =  2.4500000E+01 eV
# 26  P3  EION =  1.6600000E+01 eV
# 22  O6  EION =  2.6000000E+00 eV
# 27  P4  EION =  2.6000000E+00 eV
# 29  Q1  EION =  2.6000000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  6.8300632E-18
  1.0000195E-02  6.8300659E-18
  1.0000293E-02  6.8300686E-18
  1.0000391E-02  6.8300713E-18
  1.0000488E-02  6.8300739E-18
  1.0000586E-02  6.8300766E-18
  1.0000781E-02  6.8300820E-18
  1.0001172E-02  6.8300927E-18
  1.0001563E-02  6.8301034E-18
  1.0002344E-02  6.8301249E-18
  1.0003125E-02  6.8301463E-18
  1.0004688E-02  6.8301892E-18
  1.0006250E-02  6.8302321E-18
  1.0009375E-02  6.8303178E-18
  1.0012500E-02  6.8304036E-18
  1.0018750E-02  6.8305751E-18
  1.0025000E-02  6.8307466E-18
  1.0037500E-02  6.8310896E-18
  1.0050000E-02  6.8314327E-18
  1.0075000E-02  6.8321188E-18
  1.0100000E-02  6.8328050E-18
  1.0150000E-02  6.8341778E-18
  1.0200000E-02  6.8355511E-18
  1.0300000E-02  6.8382988E-18
  1.0400000E-02  6.8410483E-18
  1.0600000E-02  6.8465522E-18
  1.0800000E-02  6.8520628E-18
  1.1000000E-02  6.8575801E-18
  1.2000000E-02  6.8852680E-18
  1.3000000E-02  6.9131254E-18
  1.4000000E-02  6.9411539E-18
  1.5000000E-02  6.9693547E-18
  1.6000000E-02  6.9977294E-18
  1.7000000E-02  7.0262794E-18
  1.8000000E-02  7.0550061E-18
  1.9000000E-02  7.0839110E-18
  2.0000000E-02  7.1129955E-18
  2.2000000E-02  7.1717095E-18
  2.4000000E-02  7.2311602E-18
  2.6000000E-02  7.2913600E-18
  2.8000000E-02  7.3523217E-18
  3.0000000E-02  7.4140581E-18
  3.2000000E-02  7.4765823E-18
  3.4000000E-02  7.5399080E-18
  3.6000000E-02  7.6040488E-18
  3.8000000E-02  7.6690189E-18
  4.0000000E-02  7.7348325E-18
  4.2500000E-02  7.8183082E-18
  4.5000000E-02  7.9031544E-18
  4.7500000E-02  7.9894012E-18
  5.0000000E-02  8.0770797E-18
  5.2500000E-02  8.1662217E-18
  5.5000000E-02  8.2568601E-18
  5.7500000E-02  8.3490286E-18
  6.0000000E-02  8.4427617E-18
  6.2500000E-02  8.5380952E-18
  6.5000000E-02  8.6350658E-18
  6.7500000E-02  8.7337110E-18
  7.0000000E-02  8.8340698E-18
  7.2500000E-02  8.9361821E-18
  7.5000000E-02  9.0400890E-18
  8.0000000E-02  9.2534572E-18
  8.5000000E-02  9.4745283E-18
  9.0000000E-02  9.7036777E-18
  9.5000000E-02  9.9413042E-18
  1.0000000E-01  1.0187831E-17
  1.1000000E-01  1.0709416E-17
  1.2000000E-01  1.1272393E-17
  1.3000000E-01  1.1881262E-17
  1.4000000E-01  1.2541147E-17
  1.5000000E-01  1.3257912E-17
  1.6000000E-01  1.4038283E-17
  1.7000000E-01  1.4890009E-17
  1.8000000E-01  1.5822054E-17
  1.9000000E-01  1.6844834E-17
  2.0000000E-01  1.7970504E-17
  2.2000000E-01  2.0590083E-17
  2.4000000E-01  2.3829052E-17
  2.6000000E-01  2.7898554E-17
  2.8000000E-01  3.3107919E-17
  3.0000000E-01  3.9923271E-17
  3.2000000E-01  4.9076555E-17
  3.4000000E-01  6.1760914E-17
  3.6000000E-01  8.0034338E-17
  3.8000000E-01  1.0767400E-16
  4.0000000E-01  1.5218898E-16
  4.1250000E-01  1.9520851E-16
  4.2500000E-01  2.5858853E-16
  4.3750000E-01  3.5659934E-16
  4.5000000E-01  5.1697561E-16
  4.6250000E-01  7.9523185E-16
  4.6875000E-01  1.0085375E-15
  4.7500000E-01  1.2921319E-15
  4.8125000E-01  1.6538612E-15
  4.8750000E-01  2.0672740E-15
  4.9375000E-01  2.4320482E-15
  5.0000000E-01  2.5840305E-15
  5.0625000E-01  2.4320106E-15
  5.1250000E-01  2.0673052E-15
  5.1875000E-01  1.6538809E-15
  5.2500000E-01  1.2921557E-15
  5.3125000E-01  1.0085688E-15
  5.3750000E-01  7.9525374E-16
  5.5000000E-01  5.1702227E-16
  5.6250000E-01  3.5665631E-16
  5.7500000E-01  2.5865078E-16
  5.8750000E-01  1.9528913E-16
  6.0000000E-01  1.5228012E-16
  6.1250000E-01  1.2189222E-16
  6.2500000E-01  9.9686775E-17
  6.3750000E-01  8.3000986E-17
  6.5000000E-01  7.0161410E-17
  6.7500000E-01  5.2026012E-17
  7.0000000E-01  4.0124163E-17
  7.2500000E-01  3.1909180E-17
  7.5000000E-01  2.6010831E-17
  8.0000000E-01  1.8319511E-17
  8.5000000E-01  1.3710687E-17
  9.0000000E-01  1.0778356E-17
  9.5000000E-01  8.8605502E-18
  9.7500000E-01  8.1732271E-18
  1.0000000E+00  7.6361926E-18
  1.0500000E+00  6.9884263E-18
  1.1000000E+00  7.0311916E-18
  1.1250000E+00  7.4942250E-18
  1.1375000E+00  7.9278521E-18
  1.1500000E+00  8.5784037E-18
  1.1625000E+00  9.5661246E-18
  1.1750000E+00  1.1113228E-17
  1.1875000E+00  1.3652938E-17
  1.2000000E+00  1.8027493E-17
  1.2125000E+00  2.5458199E-17
  1.2187500E+00  3.0237473E-17
  1.2250000E+00  3.4609399E-17
  1.2312500E+00  3.6842363E-17
  1.2375000E+00  3.5929481E-17
  1.2406250E+00  3.4531549E-17
  1.2437500E+00  3.2813038E-17
  1.2500000E+00  2.9269723E-17
  1.2625000E+00  2.4605169E-17
  1.2687500E+00  2.3772685E-17
  1.2750000E+00  2.3828310E-17
  1.2875000E+00  2.6509428E-17
  1.3000000E+00  3.3266304E-17
  1.3125000E+00  4.6454673E-17
  1.3187500E+00  5.6913930E-17
  1.3250000E+00  7.1077884E-17
  1.3312500E+00  8.9646522E-17
  1.3375000E+00  1.1204811E-16
  1.3437500E+00  1.3431119E-16
  1.3500000E+00  1.4796499E-16
  1.3562500E+00  1.4526028E-16
  1.3625000E+00  1.2778415E-16
  1.3687500E+00  1.0448073E-16
  1.3750000E+00  8.2665475E-17
  1.3812500E+00  6.5062310E-17
  1.3875000E+00  5.1682202E-17
  1.4000000E+00  3.4201589E-17
  1.4125000E+00  2.4181049E-17
  1.4250000E+00  1.8095041E-17
