# Atomic cross section. IZ =  79
# Pratt's renormalization correction is applied
#  22   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  8.0725000E+04 eV
#  2  L1  EION =  1.4353000E+04 eV
#  3  L2  EION =  1.3734000E+04 eV
#  4  L3  EION =  1.1919000E+04 eV
#  5  M1  EION =  3.4250000E+03 eV
#  6  M2  EION =  3.1480000E+03 eV
#  7  M3  EION =  2.7430000E+03 eV
#  8  M4  EION =  2.2910000E+03 eV
#  9  M5  EION =  2.2060000E+03 eV
# 10  N1  EION =  7.6210000E+02 eV
# 11  N2  EION =  6.4270000E+02 eV
# 12  N3  EION =  5.4630000E+02 eV
# 13  N4  EION =  3.5320000E+02 eV
# 14  N5  EION =  3.3510000E+02 eV
# 17  O1  EION =  1.0720000E+02 eV
# 18  O2  EION =  7.4200000E+01 eV
# 19  O3  EION =  5.7200000E+01 eV
# 15  N6  EION =  8.7600000E+01 eV
# 16  N7  EION =  8.4000000E+01 eV
# 20  O4  EION =  7.1200000E+00 eV
# 21  O5  EION =  5.7200000E+00 eV
# 24  P1  EION =  3.8500000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  2.4695569E-18
  1.0000195E-02  2.4695578E-18
  1.0000293E-02  2.4695587E-18
  1.0000391E-02  2.4695596E-18
  1.0000488E-02  2.4695604E-18
  1.0000586E-02  2.4695613E-18
  1.0000684E-02  2.4695622E-18
  1.0000781E-02  2.4695631E-18
  1.0001172E-02  2.4695667E-18
  1.0001563E-02  2.4695703E-18
  1.0002344E-02  2.4695775E-18
  1.0003125E-02  2.4695847E-18
  1.0004688E-02  2.4695990E-18
  1.0006250E-02  2.4696133E-18
  1.0009375E-02  2.4696420E-18
  1.0012500E-02  2.4696707E-18
  1.0018750E-02  2.4697281E-18
  1.0025000E-02  2.4697855E-18
  1.0037500E-02  2.4699002E-18
  1.0050000E-02  2.4700150E-18
  1.0075000E-02  2.4702445E-18
  1.0100000E-02  2.4704740E-18
  1.0150000E-02  2.4709329E-18
  1.0200000E-02  2.4713919E-18
  1.0300000E-02  2.4723099E-18
  1.0400000E-02  2.4732280E-18
  1.0600000E-02  2.4750640E-18
  1.0800000E-02  2.4769002E-18
  1.1000000E-02  2.4787365E-18
  1.2000000E-02  2.4879214E-18
  1.3000000E-02  2.4971147E-18
  1.4000000E-02  2.5063207E-18
  1.5000000E-02  2.5155436E-18
  1.6000000E-02  2.5247876E-18
  1.7000000E-02  2.5340570E-18
  1.8000000E-02  2.5433559E-18
  1.9000000E-02  2.5526885E-18
  2.0000000E-02  2.5620592E-18
  2.2000000E-02  2.5809311E-18
  2.4000000E-02  2.6000055E-18
  2.6000000E-02  2.6193160E-18
  2.8000000E-02  2.6388900E-18
  3.0000000E-02  2.6587327E-18
  3.2000000E-02  2.6788445E-18
  3.4000000E-02  2.6992256E-18
  3.6000000E-02  2.7198762E-18
  3.8000000E-02  2.7407965E-18
  4.0000000E-02  2.7619870E-18
  4.2500000E-02  2.7888552E-18
  4.5000000E-02  2.8161462E-18
  4.7500000E-02  2.8438607E-18
  5.0000000E-02  2.8719991E-18
  5.2500000E-02  2.9005618E-18
  5.5000000E-02  2.9295506E-18
  5.7500000E-02  2.9589746E-18
  6.0000000E-02  2.9888464E-18
  6.2500000E-02  3.0191785E-18
  6.5000000E-02  3.0499835E-18
  6.7500000E-02  3.0812738E-18
  7.0000000E-02  3.1130620E-18
  7.2500000E-02  3.1453606E-18
  7.5000000E-02  3.1781822E-18
  8.0000000E-02  3.2454444E-18
  8.5000000E-02  3.3149488E-18
  9.0000000E-02  3.3867979E-18
  9.5000000E-02  3.4611038E-18
  1.0000000E-01  3.5379819E-18
  1.1000000E-01  3.6999157E-18
  1.2000000E-01  3.8735994E-18
  1.3000000E-01  4.0602332E-18
  1.4000000E-01  4.2611579E-18
  1.5000000E-01  4.4778750E-18
  1.6000000E-01  4.7121018E-18
  1.7000000E-01  4.9658043E-18
  1.8000000E-01  5.2411810E-18
  1.9000000E-01  5.5408637E-18
  2.0000000E-01  5.8678371E-18
  2.2000000E-01  6.6178111E-18
  2.4000000E-01  7.5262064E-18
  2.6000000E-01  8.6416977E-18
  2.8000000E-01  1.0033415E-17
  2.9000000E-01  1.0862687E-17
  3.0000000E-01  1.1802334E-17
  3.1000000E-01  1.2873066E-17
  3.2000000E-01  1.4101489E-17
  3.3000000E-01  1.5519899E-17
  3.4000000E-01  1.7170927E-17
  3.5000000E-01  1.9109499E-17
  3.6000000E-01  2.1407990E-17
  3.7000000E-01  2.4163931E-17
  3.8000000E-01  2.7510020E-17
  3.9000000E-01  3.1633354E-17
  3.9500000E-01  3.4065249E-17
  4.0000000E-01  3.6799945E-17
  4.0625000E-01  4.0726726E-17
  4.1250000E-01  4.5343735E-17
  4.1875000E-01  5.0825498E-17
  4.2500000E-01  5.7404899E-17
  4.3125000E-01  6.5397053E-17
  4.3750000E-01  7.5234897E-17
  4.4375000E-01  8.7520773E-17
  4.5000000E-01  1.0310150E-16
  4.5312500E-01  1.1248292E-16
  4.5625000E-01  1.2316921E-16
  4.5937500E-01  1.3538320E-16
  4.6250000E-01  1.4937714E-16
  4.6875000E-01  1.8391244E-16
  4.7500000E-01  2.2916394E-16
  4.7812500E-01  2.5635693E-16
  4.8125000E-01  2.8649424E-16
  4.8437500E-01  3.1897117E-16
  4.8593750E-01  3.3571624E-16
  4.8750000E-01  3.5250710E-16
  4.9062500E-01  3.8500085E-16
  4.9375000E-01  4.1361121E-16
  4.9687500E-01  4.3523459E-16
  4.9843750E-01  4.4262224E-16
  5.0000000E-01  4.4744566E-16
  5.0156250E-01  4.4966558E-16
  5.0312500E-01  4.4935972E-16
  5.0625000E-01  4.4209006E-16
  5.0937500E-01  4.2835472E-16
  5.1250000E-01  4.1149034E-16
  5.1406250E-01  4.0290280E-16
  5.1562500E-01  3.9465539E-16
  5.1875000E-01  3.8027511E-16
  5.2187500E-01  3.6999587E-16
  5.2500000E-01  3.6484613E-16
  5.3125000E-01  3.7219871E-16
  5.3437500E-01  3.8543871E-16
  5.3750000E-01  4.0542161E-16
  5.4062500E-01  4.3236742E-16
  5.4375000E-01  4.6635466E-16
  5.4687500E-01  5.0705770E-16
  5.5000000E-01  5.5341316E-16
  5.5312500E-01  6.0330184E-16
  5.5625000E-01  6.5305378E-16
  5.5937500E-01  6.9745038E-16
  5.6250000E-01  7.3018268E-16
  5.6406250E-01  7.4037637E-16
  5.6562500E-01  7.4563841E-16
  5.6718750E-01  7.4562133E-16
  5.6875000E-01  7.4025991E-16
  5.7187500E-01  7.1434845E-16
  5.7500000E-01  6.7170270E-16
  5.7812500E-01  6.1815768E-16
  5.8125000E-01  5.5970967E-16
  5.8281250E-01  5.3022293E-16
  5.8437500E-01  5.0119418E-16
  5.8750000E-01  4.4583579E-16
  5.9062500E-01  3.9532744E-16
  5.9375000E-01  3.5036478E-16
  5.9687500E-01  3.1091212E-16
  6.0000000E-01  2.7658221E-16
  6.0625000E-01  2.2110657E-16
  6.0937500E-01  1.9883024E-16
  6.1250000E-01  1.7949520E-16
  6.1562500E-01  1.6266987E-16
  6.1875000E-01  1.4798083E-16
  6.2187500E-01  1.3510761E-16
  6.2500000E-01  1.2378206E-16
  6.2812500E-01  1.1378065E-16
  6.3125000E-01  1.0491407E-16
  6.3750000E-01  8.9976453E-17
  6.4375000E-01  7.7979898E-17
  6.5000000E-01  6.8216504E-17
  6.5625000E-01  6.0173301E-17
  6.6250000E-01  5.3473864E-17
  6.6875000E-01  4.7836120E-17
  6.7500000E-01  4.3051400E-17
  6.8125000E-01  3.8954065E-17
  6.8750000E-01  3.5420057E-17
  6.9375000E-01  3.2350641E-17
  7.0000000E-01  2.9667756E-17
  7.0625000E-01  2.7309412E-17
  7.1250000E-01  2.5224762E-17
  7.1875000E-01  2.3373487E-17
  7.2500000E-01  2.1721641E-17
  7.3750000E-01  1.8910332E-17
  7.5000000E-01  1.6619639E-17
  7.6250000E-01  1.4728239E-17
  7.7500000E-01  1.3148245E-17
  7.8750000E-01  1.1814747E-17
  8.0000000E-01  1.0678900E-17
  8.1250000E-01  9.7034407E-18
  8.2500000E-01  8.8594848E-18
  8.3750000E-01  8.1244498E-18
  8.5000000E-01  7.4802133E-18
  8.6250000E-01  6.9126251E-18
  8.7500000E-01  6.4100118E-18
  9.0000000E-01  5.5630240E-18
  9.2500000E-01  4.8814985E-18
  9.5000000E-01  4.3252533E-18
  9.7500000E-01  3.8656488E-18
  1.0000000E+00  3.4818250E-18
  1.0250000E+00  3.1583224E-18
  1.0500000E+00  2.8834272E-18
  1.0750000E+00  2.6481947E-18
  1.1000000E+00  2.4456481E-18
  1.1250000E+00  2.2703248E-18
  1.1500000E+00  2.1179007E-18
  1.2000000E+00  1.8684617E-18
  1.2500000E+00  1.6766610E-18
  1.3000000E+00  1.5286634E-18
  1.3500000E+00  1.4150423E-18
  1.4000000E+00  1.3293199E-18
  1.5000000E+00  1.2254975E-18
  1.5500000E+00  1.2029265E-18
  1.6000000E+00  1.1988264E-18
  1.6500000E+00  1.2137259E-18
  1.7000000E+00  1.2493322E-18
  1.7500000E+00  1.3088356E-18
  1.8000000E+00  1.3974418E-18
  1.8250000E+00  1.4551057E-18
  1.8500000E+00  1.5234103E-18
  1.8750000E+00  1.6041981E-18
  1.9000000E+00  1.6997117E-18
  1.9250000E+00  1.8128333E-18
  1.9500000E+00  1.9473290E-18
  1.9750000E+00  2.1081351E-18
  2.0000000E+00  2.3018311E-18
  2.0250000E+00  2.5373899E-18
  2.0500000E+00  2.8275139E-18
  2.0750000E+00  3.1903179E-18
  2.0875000E+00  3.4070520E-18
  2.1000000E+00  3.6532923E-18
  2.1125000E+00  3.9350479E-18
  2.1250000E+00  4.2602017E-18
  2.1375000E+00  4.6391706E-18
  2.1500000E+00  5.0863376E-18
  2.1625000E+00  5.6221454E-18
  2.1687500E+00  5.9322007E-18
  2.1750000E+00  6.2768402E-18
  2.1812500E+00  6.6625112E-18
  2.1875000E+00  7.0975347E-18
  2.1937500E+00  7.5925795E-18
  2.2000000E+00  8.1618747E-18
  2.2062500E+00  8.8248239E-18
  2.2125000E+00  9.6072818E-18
  2.2187500E+00  1.0545791E-17
  2.2250000E+00  1.1691058E-17
  2.2312500E+00  1.3113167E-17
  2.2375000E+00  1.4906217E-17
  2.2406250E+00  1.5976341E-17
  2.2437500E+00  1.7180458E-17
  2.2468750E+00  1.8527741E-17
  2.2500000E+00  2.0019004E-17
  2.2531250E+00  2.1638342E-17
  2.2546875E+00  2.2484275E-17
  2.2562500E+00  2.3343954E-17
  2.2593750E+00  2.5058528E-17
  2.2625000E+00  2.6666614E-17
  2.2656250E+00  2.8025888E-17
  2.2687500E+00  2.9000486E-17
  2.2718750E+00  2.9504798E-17
  2.2734375E+00  2.9576926E-17
  2.2750000E+00  2.9538385E-17
  2.2781250E+00  2.9186955E-17
  2.2812500E+00  2.8591276E-17
  2.2843750E+00  2.7896419E-17
  2.2875000E+00  2.7227993E-17
  2.2906250E+00  2.6670464E-17
  2.2937500E+00  2.6274147E-17
  2.2968750E+00  2.6062035E-17
  2.3000000E+00  2.6042166E-17
  2.3062500E+00  2.6570461E-17
  2.3125000E+00  2.7828020E-17
  2.3187500E+00  2.9804588E-17
  2.3250000E+00  3.2540921E-17
  2.3312500E+00  3.6140321E-17
  2.3375000E+00  4.0781304E-17
  2.3437500E+00  4.6738890E-17
  2.3500000E+00  5.4404615E-17
  2.3562500E+00  6.4317724E-17
  2.3625000E+00  7.7136348E-17
  2.3656250E+00  8.4834860E-17
  2.3687500E+00  9.3454907E-17
