# Atomic cross section. IZ =  54
# Pratt's renormalization correction is applied
#  17   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  3.4561000E+04 eV
#  2  L1  EION =  5.4530000E+03 eV
#  3  L2  EION =  5.1070000E+03 eV
#  4  L3  EION =  4.7860000E+03 eV
#  5  M1  EION =  1.1487000E+03 eV
#  6  M2  EION =  1.0021000E+03 eV
#  7  M3  EION =  9.4060000E+02 eV
#  8  M4  EION =  6.8900000E+02 eV
#  9  M5  EION =  6.7640000E+02 eV
# 10  N1  EION =  2.1320000E+02 eV
# 11  N2  EION =  1.4670000E+02 eV
# 12  N3  EION =  1.4550000E+02 eV
# 13  N4  EION =  6.9500000E+01 eV
# 14  N5  EION =  6.7500000E+01 eV
# 17  O1  EION =  2.3300000E+01 eV
# 18  O2  EION =  1.3400000E+01 eV
# 19  O3  EION =  1.2100000E+01 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  2.6983522E-20
  1.0000195E-02  2.6983522E-20
  1.0000293E-02  2.6983523E-20
  1.0000391E-02  2.6983523E-20
  1.0000488E-02  2.6983523E-20
  1.0000586E-02  2.6983524E-20
  1.0000684E-02  2.6983524E-20
  1.0000781E-02  2.6983525E-20
  1.0001172E-02  2.6983526E-20
  1.0001563E-02  2.6983528E-20
  1.0002344E-02  2.6983531E-20
  1.0003125E-02  2.6983533E-20
  1.0004688E-02  2.6983539E-20
  1.0006250E-02  2.6983545E-20
  1.0009375E-02  2.6983557E-20
  1.0012500E-02  2.6983569E-20
  1.0018750E-02  2.6983593E-20
  1.0025000E-02  2.6983616E-20
  1.0037500E-02  2.6983664E-20
  1.0050000E-02  2.6983711E-20
  1.0075000E-02  2.6983806E-20
  1.0100000E-02  2.6983900E-20
  1.0150000E-02  2.6984090E-20
  1.0200000E-02  2.6984279E-20
  1.0300000E-02  2.6984658E-20
  1.0400000E-02  2.6985037E-20
  1.0600000E-02  2.6985796E-20
  1.0800000E-02  2.6986554E-20
  1.1000000E-02  2.6987312E-20
  1.2000000E-02  2.6991101E-20
  1.3000000E-02  2.6994893E-20
  1.4000000E-02  2.6998683E-20
  1.5000000E-02  2.7002474E-20
  1.6000000E-02  2.7006264E-20
  1.7000000E-02  2.7010054E-20
  1.8000000E-02  2.7013844E-20
  1.9000000E-02  2.7017635E-20
  2.0000000E-02  2.7021426E-20
  2.2000000E-02  2.7029007E-20
  2.4000000E-02  2.7036587E-20
  2.6000000E-02  2.7044169E-20
  2.8000000E-02  2.7051752E-20
  3.0000000E-02  2.7059334E-20
  3.2000000E-02  2.7066916E-20
  3.4000000E-02  2.7074498E-20
  3.6000000E-02  2.7082080E-20
  3.8000000E-02  2.7089663E-20
  4.0000000E-02  2.7097247E-20
  4.2500000E-02  2.7106727E-20
  4.5000000E-02  2.7116207E-20
  4.7500000E-02  2.7125688E-20
  5.0000000E-02  2.7135170E-20
