# Atomic cross section. IZ =  60
# Pratt's renormalization correction is applied
#  20   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  4.3569000E+04 eV
#  2  L1  EION =  7.1260000E+03 eV
#  3  L2  EION =  6.7220000E+03 eV
#  4  L3  EION =  6.2080000E+03 eV
#  5  M1  EION =  1.5750000E+03 eV
#  6  M2  EION =  1.4030000E+03 eV
#  7  M3  EION =  1.2970000E+03 eV
#  8  M4  EION =  1.0033000E+03 eV
#  9  M5  EION =  9.8085000E+02 eV
# 10  N1  EION =  3.1920000E+02 eV
# 11  N2  EION =  2.4330000E+02 eV
# 12  N3  EION =  2.2460000E+02 eV
# 13  N4  EION =  1.2050000E+02 eV
# 14  N5  EION =  1.2050000E+02 eV
# 17  O1  EION =  3.7500000E+01 eV
# 18  O2  EION =  2.1100000E+01 eV
# 19  O3  EION =  2.1100000E+01 eV
# 15  N6  EION =  1.5000000E+00 eV
# 20  O4  EION =  2.4600000E+00 eV
# 24  P1  EION =  2.4600000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  6.2516727E-18
  1.0000195E-02  6.2516752E-18
  1.0000293E-02  6.2516777E-18
  1.0000391E-02  6.2516801E-18
  1.0000488E-02  6.2516826E-18
  1.0000586E-02  6.2516850E-18
  1.0000684E-02  6.2516875E-18
  1.0000781E-02  6.2516900E-18
  1.0001172E-02  6.2516998E-18
  1.0001563E-02  6.2517097E-18
  1.0002344E-02  6.2517294E-18
  1.0003125E-02  6.2517491E-18
  1.0004688E-02  6.2517885E-18
  1.0006250E-02  6.2518279E-18
  1.0009375E-02  6.2519068E-18
  1.0012500E-02  6.2519856E-18
  1.0018750E-02  6.2521433E-18
  1.0025000E-02  6.2523010E-18
  1.0037500E-02  6.2526164E-18
  1.0050000E-02  6.2529318E-18
  1.0075000E-02  6.2535626E-18
  1.0100000E-02  6.2541935E-18
  1.0150000E-02  6.2554556E-18
  1.0200000E-02  6.2567181E-18
  1.0300000E-02  6.2592443E-18
  1.0400000E-02  6.2617719E-18
  1.0600000E-02  6.2668314E-18
  1.0800000E-02  6.2718968E-18
  1.1000000E-02  6.2769681E-18
  1.2000000E-02  6.3024131E-18
  1.3000000E-02  6.3280067E-18
  1.4000000E-02  6.3537507E-18
  1.5000000E-02  6.3796467E-18
  1.6000000E-02  6.4056965E-18
  1.7000000E-02  6.4319017E-18
  1.8000000E-02  6.4582641E-18
  1.9000000E-02  6.4847853E-18
  2.0000000E-02  6.5114671E-18
  2.2000000E-02  6.5653195E-18
  2.4000000E-02  6.6198355E-18
  2.6000000E-02  6.6750295E-18
  2.8000000E-02  6.7309161E-18
  3.0000000E-02  6.7875101E-18
  3.2000000E-02  6.8448267E-18
  3.4000000E-02  6.9028811E-18
  3.6000000E-02  6.9616890E-18
  3.8000000E-02  7.0212661E-18
  4.0000000E-02  7.0816261E-18
