# Atomic cross section. IZ =  23
# Pratt's renormalization correction is applied
#   9   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  5.4650000E+03 eV
#  2  L1  EION =  6.2670000E+02 eV
#  3  L2  EION =  5.1980000E+02 eV
#  4  L3  EION =  5.1210000E+02 eV
#  5  M1  EION =  6.6300000E+01 eV
#  6  M2  EION =  3.7200000E+01 eV
#  7  M3  EION =  3.7200000E+01 eV
#  8  M4  EION =  3.7000000E+00 eV
# 10  N1  EION =  2.4400000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  5.2064457E-18
  1.0000195E-02  5.2064477E-18
  1.0000293E-02  5.2064498E-18
  1.0000391E-02  5.2064518E-18
  1.0000488E-02  5.2064538E-18
  1.0000586E-02  5.2064559E-18
  1.0000684E-02  5.2064579E-18
  1.0000781E-02  5.2064599E-18
  1.0000879E-02  5.2064620E-18
  1.0000977E-02  5.2064640E-18
  1.0001172E-02  5.2064681E-18
  1.0001563E-02  5.2064762E-18
  1.0002344E-02  5.2064925E-18
  1.0003125E-02  5.2065088E-18
  1.0004688E-02  5.2065414E-18
  1.0006250E-02  5.2065740E-18
  1.0009375E-02  5.2066392E-18
  1.0012500E-02  5.2067043E-18
  1.0018750E-02  5.2068347E-18
  1.0025000E-02  5.2069650E-18
  1.0037500E-02  5.2072257E-18
  1.0050000E-02  5.2074864E-18
  1.0075000E-02  5.2080079E-18
  1.0100000E-02  5.2085294E-18
  1.0150000E-02  5.2095726E-18
  1.0200000E-02  5.2106163E-18
  1.0300000E-02  5.2127044E-18
  1.0400000E-02  5.2147936E-18
  1.0600000E-02  5.2189758E-18
  1.0800000E-02  5.2231627E-18
  1.1000000E-02  5.2273544E-18
  1.2000000E-02  5.2483853E-18
  1.3000000E-02  5.2695381E-18
  1.4000000E-02  5.2908144E-18
  1.5000000E-02  5.3122160E-18
  1.6000000E-02  5.3337445E-18
  1.7000000E-02  5.3554017E-18
  1.8000000E-02  5.3771892E-18
  1.9000000E-02  5.3991088E-18
  2.0000000E-02  5.4211622E-18
  2.2000000E-02  5.4656777E-18
  2.4000000E-02  5.5107497E-18
  2.6000000E-02  5.5563927E-18
