# Atomic cross section. IZ =  30
# Pratt's renormalization correction is applied
#  10   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  9.6590000E+03 eV
#  2  L1  EION =  1.1962000E+03 eV
#  3  L2  EION =  1.0449000E+03 eV
#  4  L3  EION =  1.0218000E+03 eV
#  5  M1  EION =  1.3980000E+02 eV
#  6  M2  EION =  9.1400000E+01 eV
#  7  M3  EION =  8.8600000E+01 eV
#  8  M4  EION =  1.0200000E+01 eV
#  9  M5  EION =  1.0100000E+01 eV
# 10  N1  EION =  5.1940000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  5.5563226E-19
  1.0000195E-02  5.5563233E-19
  1.0000293E-02  5.5563241E-19
  1.0000391E-02  5.5563248E-19
  1.0000488E-02  5.5563256E-19
  1.0000586E-02  5.5563264E-19
  1.0000684E-02  5.5563271E-19
  1.0000781E-02  5.5563279E-19
  1.0000977E-02  5.5563294E-19
  1.0001172E-02  5.5563309E-19
  1.0001563E-02  5.5563339E-19
  1.0002344E-02  5.5563400E-19
  1.0003125E-02  5.5563461E-19
  1.0004688E-02  5.5563582E-19
  1.0006250E-02  5.5563703E-19
  1.0009375E-02  5.5563946E-19
  1.0012500E-02  5.5564189E-19
  1.0018750E-02  5.5564674E-19
  1.0025000E-02  5.5565159E-19
  1.0037500E-02  5.5566130E-19
  1.0050000E-02  5.5567100E-19
  1.0075000E-02  5.5569041E-19
  1.0100000E-02  5.5570982E-19
  1.0150000E-02  5.5574865E-19
  1.0200000E-02  5.5578748E-19
  1.0300000E-02  5.5586515E-19
  1.0400000E-02  5.5594284E-19
  1.0600000E-02  5.5609827E-19
  1.0800000E-02  5.5625376E-19
  1.1000000E-02  5.5640932E-19
  1.2000000E-02  5.5718812E-19
  1.3000000E-02  5.5796858E-19
  1.4000000E-02  5.5875071E-19
  1.5000000E-02  5.5953450E-19
  1.6000000E-02  5.6031997E-19
  1.7000000E-02  5.6110712E-19
  1.8000000E-02  5.6189595E-19
  1.9000000E-02  5.6268647E-19
  2.0000000E-02  5.6347869E-19
  2.2000000E-02  5.6506822E-19
  2.4000000E-02  5.6666458E-19
  2.6000000E-02  5.6826781E-19
  2.8000000E-02  5.6987796E-19
  3.0000000E-02  5.7149506E-19
  3.2000000E-02  5.7311916E-19
  3.4000000E-02  5.7475028E-19
  3.6000000E-02  5.7638848E-19
  3.8000000E-02  5.7803380E-19
  4.0000000E-02  5.7968627E-19
  4.2500000E-02  5.8176198E-19
  4.5000000E-02  5.8384903E-19
  4.7500000E-02  5.8594749E-19
  5.0000000E-02  5.8805744E-19
  5.2500000E-02  5.9017897E-19
  5.5000000E-02  5.9231217E-19
  5.7500000E-02  5.9445712E-19
