# Atomic cross section. IZ =  32
# Pratt's renormalization correction is applied
#  11   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  1.1103000E+04 eV
#  2  L1  EION =  1.4146000E+03 eV
#  3  L2  EION =  1.2481000E+03 eV
#  4  L3  EION =  1.2170000E+03 eV
#  5  M1  EION =  1.8010000E+02 eV
#  6  M2  EION =  1.2490000E+02 eV
#  7  M3  EION =  1.2080000E+02 eV
#  8  M4  EION =  2.9360000E+01 eV
#  9  M5  EION =  2.9200000E+01 eV
# 10  N1  EION =  9.3000000E+00 eV
# 11  N2  EION =  2.9000000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  8.0279062E-19
  1.0000195E-02  8.0279086E-19
  1.0000293E-02  8.0279110E-19
  1.0000391E-02  8.0279133E-19
  1.0000488E-02  8.0279157E-19
  1.0000586E-02  8.0279181E-19
  1.0000684E-02  8.0279205E-19
  1.0000781E-02  8.0279229E-19
  1.0001172E-02  8.0279324E-19
  1.0001563E-02  8.0279419E-19
  1.0002344E-02  8.0279609E-19
  1.0003125E-02  8.0279800E-19
  1.0004688E-02  8.0280181E-19
  1.0006250E-02  8.0280562E-19
  1.0009375E-02  8.0281324E-19
  1.0012500E-02  8.0282085E-19
  1.0018750E-02  8.0283609E-19
  1.0025000E-02  8.0285133E-19
  1.0037500E-02  8.0288180E-19
  1.0050000E-02  8.0291227E-19
  1.0075000E-02  8.0297322E-19
  1.0100000E-02  8.0303416E-19
  1.0150000E-02  8.0315605E-19
  1.0200000E-02  8.0327795E-19
  1.0300000E-02  8.0352173E-19
  1.0400000E-02  8.0376552E-19
  1.0600000E-02  8.0425312E-19
  1.0800000E-02  8.0474074E-19
  1.1000000E-02  8.0522839E-19
  1.2000000E-02  8.0766746E-19
  1.3000000E-02  8.1010858E-19
  1.4000000E-02  8.1255275E-19
  1.5000000E-02  8.1500098E-19
  1.6000000E-02  8.1745426E-19
  1.7000000E-02  8.1991360E-19
  1.8000000E-02  8.2237999E-19
  1.9000000E-02  8.2485443E-19
  2.0000000E-02  8.2733792E-19
  2.2000000E-02  8.3233607E-19
  2.4000000E-02  8.3738243E-19
  2.6000000E-02  8.4248499E-19
  2.8000000E-02  8.4765175E-19
