# Atomic cross section. IZ =  19
# Pratt's renormalization correction is applied
#   8   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  3.6084000E+03 eV
#  2  L1  EION =  3.7860000E+02 eV
#  3  L2  EION =  2.9730000E+02 eV
#  4  L3  EION =  2.9460000E+02 eV
#  5  M1  EION =  3.4800000E+01 eV
#  6  M2  EION =  1.8300000E+01 eV
#  7  M3  EION =  1.8300000E+01 eV
# 10  N1  EION =  2.0510000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  2.5471085E-18
  1.0000195E-02  2.5471095E-18
  1.0000293E-02  2.5471105E-18
  1.0000391E-02  2.5471115E-18
  1.0000488E-02  2.5471125E-18
  1.0000586E-02  2.5471135E-18
  1.0000684E-02  2.5471145E-18
  1.0000781E-02  2.5471155E-18
  1.0000977E-02  2.5471175E-18
  1.0001172E-02  2.5471195E-18
  1.0001563E-02  2.5471236E-18
  1.0002344E-02  2.5471316E-18
  1.0003125E-02  2.5471397E-18
  1.0004688E-02  2.5471558E-18
  1.0006250E-02  2.5471719E-18
  1.0009375E-02  2.5472042E-18
  1.0012500E-02  2.5472364E-18
  1.0018750E-02  2.5473009E-18
  1.0025000E-02  2.5473654E-18
  1.0037500E-02  2.5474944E-18
  1.0050000E-02  2.5476233E-18
  1.0075000E-02  2.5478813E-18
  1.0100000E-02  2.5481393E-18
  1.0150000E-02  2.5486555E-18
  1.0200000E-02  2.5491718E-18
  1.0300000E-02  2.5502049E-18
  1.0400000E-02  2.5512386E-18
  1.0600000E-02  2.5533080E-18
  1.0800000E-02  2.5553799E-18
  1.1000000E-02  2.5574543E-18
  1.2000000E-02  2.5678646E-18
  1.3000000E-02  2.5783388E-18
  1.4000000E-02  2.5888774E-18
  1.5000000E-02  2.5994809E-18
  1.6000000E-02  2.6101499E-18
  1.7000000E-02  2.6208850E-18
  1.8000000E-02  2.6316866E-18
  1.9000000E-02  2.6425554E-18
  2.0000000E-02  2.6534918E-18
  2.2000000E-02  2.6755700E-18
  2.4000000E-02  2.6979258E-18
  2.6000000E-02  2.7205638E-18
  2.8000000E-02  2.7434887E-18
  3.0000000E-02  2.7667056E-18
  3.2000000E-02  2.7902193E-18
  3.4000000E-02  2.8140349E-18
  3.6000000E-02  2.8381576E-18
  3.8000000E-02  2.8625927E-18
  4.0000000E-02  2.8873457E-18
  4.2500000E-02  2.9187423E-18
  4.5000000E-02  2.9506552E-18
  4.7500000E-02  2.9830958E-18
  5.0000000E-02  3.0160758E-18
  5.2500000E-02  3.0496072E-18
  5.5000000E-02  3.0837024E-18
  5.7500000E-02  3.1183741E-18
  6.0000000E-02  3.1536353E-18
  6.2500000E-02  3.1894995E-18
  6.5000000E-02  3.2259805E-18
  6.7500000E-02  3.2630924E-18
  7.0000000E-02  3.3008500E-18
  7.2500000E-02  3.3392683E-18
  7.5000000E-02  3.3783627E-18
  8.0000000E-02  3.4586443E-18
  8.5000000E-02  3.5418283E-18
  9.0000000E-02  3.6280561E-18
  9.5000000E-02  3.7174779E-18
  1.0000000E-01  3.8102533E-18
  1.1000000E-01  4.0065545E-18
  1.2000000E-01  4.2184522E-18
  1.3000000E-01  4.4476418E-18
  1.4000000E-01  4.6960546E-18
  1.5000000E-01  4.9658998E-18
  1.6000000E-01  5.2597115E-18
  1.7000000E-01  5.5804096E-18
  1.8000000E-01  5.9313720E-18
  1.9000000E-01  6.3165234E-18
  2.0000000E-01  6.7404438E-18
  2.2000000E-01  7.7270430E-18
  2.4000000E-01  8.9470036E-18
  2.5000000E-01  9.6681183E-18
  2.6000000E-01  1.0479912E-17
  2.7000000E-01  1.1398174E-17
  2.8000000E-01  1.2442187E-17
  2.9000000E-01  1.3636102E-17
  3.0000000E-01  1.5009838E-17
  3.1000000E-01  1.6600584E-17
  3.2000000E-01  1.8457890E-17
  3.3000000E-01  2.0642499E-17
  3.4000000E-01  2.3236277E-17
  3.5000000E-01  2.6347031E-17
  3.6000000E-01  3.0120121E-17
  3.7000000E-01  3.4755311E-17
  3.7500000E-01  3.7479533E-17
  3.8000000E-01  4.0532211E-17
  3.8500000E-01  4.3967602E-17
  3.9000000E-01  4.7850625E-17
  3.9500000E-01  5.2263624E-17
  4.0000000E-01  5.7301421E-17
  4.0625000E-01  6.4666697E-17
  4.1250000E-01  7.3506586E-17
  4.1875000E-01  8.4227853E-17
  4.2187500E-01  9.0459157E-17
  4.2500000E-01  9.7381169E-17
  4.2812500E-01  1.0509543E-16
  4.3125000E-01  1.1372170E-16
  4.3437500E-01  1.2340016E-16
  4.3750000E-01  1.3430029E-16
  4.4062500E-01  1.4661783E-16
  4.4375000E-01  1.6059613E-16
  4.4687500E-01  1.7651152E-16
  4.5000000E-01  1.9471103E-16
  4.5312500E-01  2.1558806E-16
  4.5625000E-01  2.3963084E-16
  4.6250000E-01  2.9952429E-16
  4.6562500E-01  3.3675462E-16
  4.6875000E-01  3.7986716E-16
  4.7187500E-01  4.2963460E-16
  4.7500000E-01  4.8668700E-16
  4.7812500E-01  5.5128264E-16
