# Atomic cross section. IZ =  36
# Pratt's renormalization correction is applied
#  12   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  1.4326000E+04 eV
#  2  L1  EION =  1.9210000E+03 eV
#  3  L2  EION =  1.7309000E+03 eV
#  4  L3  EION =  1.6784000E+03 eV
#  5  M1  EION =  2.9280000E+02 eV
#  6  M2  EION =  2.2220000E+02 eV
#  7  M3  EION =  2.1440000E+02 eV
#  8  M4  EION =  9.5000000E+01 eV
#  9  M5  EION =  9.3800000E+01 eV
# 10  N1  EION =  2.7500000E+01 eV
# 11  N2  EION =  1.4100000E+01 eV
# 12  N3  EION =  1.4100000E+01 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  1.2209530E-20
  1.0000195E-02  1.2209531E-20
  1.0000293E-02  1.2209531E-20
  1.0000391E-02  1.2209531E-20
  1.0000488E-02  1.2209531E-20
  1.0000586E-02  1.2209531E-20
  1.0000684E-02  1.2209531E-20
  1.0000781E-02  1.2209532E-20
  1.0000977E-02  1.2209532E-20
  1.0001172E-02  1.2209532E-20
  1.0001563E-02  1.2209533E-20
  1.0002344E-02  1.2209534E-20
  1.0003125E-02  1.2209536E-20
  1.0004688E-02  1.2209538E-20
  1.0006250E-02  1.2209541E-20
  1.0009375E-02  1.2209546E-20
  1.0012500E-02  1.2209551E-20
  1.0018750E-02  1.2209562E-20
  1.0025000E-02  1.2209573E-20
  1.0037500E-02  1.2209594E-20
  1.0050000E-02  1.2209615E-20
  1.0075000E-02  1.2209658E-20
  1.0100000E-02  1.2209700E-20
  1.0150000E-02  1.2209785E-20
  1.0200000E-02  1.2209870E-20
  1.0300000E-02  1.2210041E-20
  1.0400000E-02  1.2210211E-20
  1.0600000E-02  1.2210551E-20
  1.0800000E-02  1.2210891E-20
  1.1000000E-02  1.2211232E-20
  1.2000000E-02  1.2212933E-20
  1.3000000E-02  1.2214635E-20
  1.4000000E-02  1.2216336E-20
  1.5000000E-02  1.2218038E-20
  1.6000000E-02  1.2219739E-20
  1.7000000E-02  1.2221441E-20
  1.8000000E-02  1.2223142E-20
  1.9000000E-02  1.2224844E-20
  2.0000000E-02  1.2226545E-20
