# Atomic cross section. IZ =  33
# Pratt's renormalization correction is applied
#  12   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  1.1867000E+04 eV
#  2  L1  EION =  1.5270000E+03 eV
#  3  L2  EION =  1.3591000E+03 eV
#  4  L3  EION =  1.3236000E+03 eV
#  5  M1  EION =  2.0470000E+02 eV
#  6  M2  EION =  1.4620000E+02 eV
#  7  M3  EION =  1.4120000E+02 eV
#  8  M4  EION =  4.1620000E+01 eV
#  9  M5  EION =  4.1700000E+01 eV
# 10  N1  EION =  1.3250000E+01 eV
# 11  N2  EION =  6.0600000E+00 eV
# 12  N3  EION =  6.0600000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  7.5255977E-20
  1.0000195E-02  7.5255980E-20
  1.0000293E-02  7.5255984E-20
  1.0000391E-02  7.5255987E-20
  1.0000488E-02  7.5255990E-20
  1.0000586E-02  7.5255994E-20
  1.0000684E-02  7.5255997E-20
  1.0000781E-02  7.5256000E-20
  1.0001172E-02  7.5256013E-20
  1.0001563E-02  7.5256026E-20
  1.0002344E-02  7.5256053E-20
  1.0003125E-02  7.5256079E-20
  1.0004688E-02  7.5256132E-20
  1.0006250E-02  7.5256185E-20
  1.0009375E-02  7.5256290E-20
  1.0012500E-02  7.5256395E-20
  1.0018750E-02  7.5256606E-20
  1.0025000E-02  7.5256817E-20
  1.0037500E-02  7.5257239E-20
  1.0050000E-02  7.5257660E-20
  1.0075000E-02  7.5258503E-20
  1.0100000E-02  7.5259347E-20
  1.0150000E-02  7.5261033E-20
  1.0200000E-02  7.5262719E-20
  1.0300000E-02  7.5266092E-20
  1.0400000E-02  7.5269465E-20
  1.0600000E-02  7.5276211E-20
  1.0800000E-02  7.5282958E-20
  1.1000000E-02  7.5289704E-20
  1.2000000E-02  7.5323440E-20
  1.3000000E-02  7.5357181E-20
  1.4000000E-02  7.5390929E-20
  1.5000000E-02  7.5424685E-20
  1.6000000E-02  7.5458449E-20
  1.7000000E-02  7.5492223E-20
  1.8000000E-02  7.5526007E-20
  1.9000000E-02  7.5559802E-20
  2.0000000E-02  7.5593609E-20
  2.2000000E-02  7.5661262E-20
  2.4000000E-02  7.5728975E-20
  2.6000000E-02  7.5796753E-20
  2.8000000E-02  7.5864603E-20
  3.0000000E-02  7.5932533E-20
  3.2000000E-02  7.6000549E-20
  3.4000000E-02  7.6068659E-20
  3.6000000E-02  7.6136869E-20
  3.8000000E-02  7.6205187E-20
  4.0000000E-02  7.6273619E-20
  4.2500000E-02  7.6359331E-20
  4.5000000E-02  7.6445238E-20
  4.7500000E-02  7.6531343E-20
  5.0000000E-02  7.6617646E-20
  5.2500000E-02  7.6704149E-20
  5.5000000E-02  7.6790853E-20
  5.7500000E-02  7.6877760E-20
  6.0000000E-02  7.6964872E-20
  6.2500000E-02  7.7052190E-20
  6.5000000E-02  7.7139714E-20
  6.7500000E-02  7.7227447E-20
  7.0000000E-02  7.7315390E-20
  7.2500000E-02  7.7403545E-20
  7.5000000E-02  7.7491912E-20
  8.0000000E-02  7.7669291E-20
  8.5000000E-02  7.7847538E-20
  9.0000000E-02  7.8026657E-20
  9.5000000E-02  7.8206653E-20
  1.0000000E-01  7.8387550E-20
  1.1000000E-01  7.8752136E-20
  1.2000000E-01  7.9120603E-20
  1.3000000E-01  7.9493138E-20
  1.4000000E-01  7.9869929E-20
  1.5000000E-01  8.0251165E-20
  1.6000000E-01  8.0637032E-20
  1.7000000E-01  8.1027719E-20
  1.8000000E-01  8.1423414E-20
  1.9000000E-01  8.1824310E-20
  2.0000000E-01  8.2230677E-20
  2.2000000E-01  8.3062117E-20
  2.4000000E-01  8.3922732E-20
  2.6000000E-01  8.4817884E-20
  2.8000000E-01  8.5755931E-20
  3.0000000E-01  8.6749380E-20
  3.2000000E-01  8.7819897E-20
  3.4000000E-01  8.8997707E-20
  3.6000000E-01  9.0338873E-20
  3.8000000E-01  9.1943383E-20
  4.0000000E-01  9.4014527E-20
  4.1250000E-01  9.5721766E-20
  4.2500000E-01  9.7978195E-20
  4.3750000E-01  1.0116461E-19
  4.4375000E-01  1.0331560E-19
  4.5000000E-01  1.0602128E-19
  4.5625000E-01  1.0949391E-19
  4.6250000E-01  1.1403009E-19
  4.6875000E-01  1.2001575E-19
  4.7500000E-01  1.2787754E-19
  4.7812500E-01  1.3260172E-19
  4.8125000E-01  1.3782703E-19
  4.8437500E-01  1.4343001E-19
  4.8750000E-01  1.4915632E-19
  4.9062500E-01  1.5459421E-19
  4.9375000E-01  1.5918925E-19
  4.9687500E-01  1.6233378E-19
  5.0000000E-01  1.6354277E-19
  5.0312500E-01  1.6263756E-19
  5.0625000E-01  1.5979601E-19
  5.1250000E-01  1.5037150E-19
  5.1562500E-01  1.4494742E-19
  5.1875000E-01  1.3964782E-19
  5.2187500E-01  1.3472726E-19
  5.2500000E-01  1.3030605E-19
  5.3750000E-01  1.1767562E-19
  5.4375000E-01  1.1374344E-19
  5.5000000E-01  1.1088091E-19
  5.5625000E-01  1.0878274E-19
  5.6250000E-01  1.0724012E-19
  5.7500000E-01  1.0527165E-19
  5.8750000E-01  1.0423352E-19
  6.0000000E-01  1.0374666E-19
  6.1250000E-01  1.0360527E-19
  6.2500000E-01  1.0368979E-19
  6.3750000E-01  1.0392932E-19
  6.5000000E-01  1.0427830E-19
  6.7500000E-01  1.0520429E-19
  7.0000000E-01  1.0633458E-19
  7.2500000E-01  1.0759617E-19
  7.5000000E-01  1.0895698E-19
  8.0000000E-01  1.1190417E-19
  8.5000000E-01  1.1509839E-19
  9.0000000E-01  1.1851820E-19
  9.5000000E-01  1.2215632E-19
  1.0000000E+00  1.2602280E-19
  1.1000000E+00  1.3449690E-19
  1.2000000E+00  1.4409758E-19
  1.3000000E+00  1.5504866E-19
  1.4000000E+00  1.6764610E-19
  1.5000000E+00  1.8230215E-19
  1.6000000E+00  1.9956377E-19
  1.7000000E+00  2.2019293E-19
  1.8000000E+00  2.4529199E-19
  1.9000000E+00  2.7648612E-19
  1.9500000E+00  2.9510440E-19
  2.0000000E+00  3.1627658E-19
  2.0500000E+00  3.4056159E-19
  2.1000000E+00  3.6867516E-19
  2.1500000E+00  4.0155963E-19
  2.2000000E+00  4.4048633E-19
  2.2500000E+00  4.8719266E-19
  2.3000000E+00  5.4407764E-19
  2.3500000E+00  6.1464944E-19
  2.3750000E+00  6.5655208E-19
  2.4000000E+00  7.0396543E-19
  2.4250000E+00  7.5794204E-19
  2.4500000E+00  8.1981576E-19
  2.4750000E+00  8.9128877E-19
  2.5000000E+00  9.7452276E-19
  2.5250000E+00  1.0723703E-18
  2.5500000E+00  1.1885952E-18
  2.5750000E+00  1.3281224E-18
  2.6000000E+00  1.4981169E-18
  2.6250000E+00  1.7079804E-18
  2.6375000E+00  1.8320189E-18
  2.6500000E+00  1.9716684E-18
  2.6625000E+00  2.1297107E-18
  2.6750000E+00  2.3095745E-18
  2.6875000E+00  2.5154439E-18
  2.7000000E+00  2.7527495E-18
  2.7125000E+00  3.0281012E-18
  2.7250000E+00  3.3502870E-18
  2.7375000E+00  3.7304734E-18
  2.7500000E+00  4.1836220E-18
  2.7625000E+00  4.7295728E-18
  2.7750000E+00  5.3954516E-18
  2.7875000E+00  6.2188923E-18
  2.7937500E+00  6.7056040E-18
  2.8000000E+00  7.2535302E-18
  2.8062500E+00  7.8731873E-18
  2.8125000E+00  8.5775047E-18
  2.8187500E+00  9.3826767E-18
  2.8250000E+00  1.0308196E-17
  2.8312500E+00  1.1379653E-17
  2.8375000E+00  1.2627905E-17
  2.8437500E+00  1.4094339E-17
  2.8500000E+00  1.5829592E-17
  2.8562500E+00  1.7905980E-17
  2.8625000E+00  2.0411310E-17
  2.8687500E+00  2.3469765E-17
  2.8750000E+00  2.7248662E-17
  2.8812500E+00  3.1979797E-17
  2.8843750E+00  3.4799560E-17
  2.8875000E+00  3.7987907E-17
  2.8906250E+00  4.1608213E-17
  2.8937500E+00  4.5732982E-17
  2.8968750E+00  5.0452187E-17
  2.9000000E+00  5.5869335E-17
  2.9031250E+00  6.2110622E-17
  2.9062500E+00  6.9320460E-17
  2.9093750E+00  7.7667394E-17
  2.9125000E+00  8.7337768E-17
  2.9156250E+00  9.8534877E-17
  2.9187500E+00  1.1145651E-16
  2.9218750E+00  1.2623122E-16
  2.9250000E+00  1.4291707E-16
  2.9281250E+00  1.6134722E-16
  2.9312500E+00  1.8101212E-16
  2.9343750E+00  2.0091634E-16
