# Atomic cross section. IZ =  42
# Pratt's renormalization correction is applied
#  14   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  2.0000000E+04 eV
#  2  L1  EION =  2.8660000E+03 eV
#  3  L2  EION =  2.6250000E+03 eV
#  4  L3  EION =  2.5200000E+03 eV
#  5  M1  EION =  5.0630000E+02 eV
#  6  M2  EION =  4.1160000E+02 eV
#  7  M3  EION =  3.9400000E+02 eV
#  8  M4  EION =  2.3110000E+02 eV
#  9  M5  EION =  2.2790000E+02 eV
# 10  N1  EION =  6.3200000E+01 eV
# 11  N2  EION =  3.7600000E+01 eV
# 12  N3  EION =  3.5500000E+01 eV
# 13  N4  EION =  3.7170000E+00 eV
# 17  O1  EION =  3.7170000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  6.2142244E-18
  1.0000195E-02  6.2142269E-18
  1.0000293E-02  6.2142293E-18
  1.0000391E-02  6.2142318E-18
  1.0000488E-02  6.2142343E-18
  1.0000586E-02  6.2142368E-18
  1.0000684E-02  6.2142393E-18
  1.0000781E-02  6.2142418E-18
  1.0001172E-02  6.2142517E-18
  1.0001563E-02  6.2142616E-18
  1.0002344E-02  6.2142815E-18
  1.0003125E-02  6.2143013E-18
  1.0004688E-02  6.2143411E-18
  1.0006250E-02  6.2143808E-18
  1.0009375E-02  6.2144602E-18
  1.0012500E-02  6.2145397E-18
  1.0018750E-02  6.2146986E-18
  1.0025000E-02  6.2148574E-18
  1.0037500E-02  6.2151752E-18
  1.0050000E-02  6.2154930E-18
  1.0075000E-02  6.2161285E-18
  1.0100000E-02  6.2167641E-18
  1.0150000E-02  6.2180352E-18
  1.0200000E-02  6.2193063E-18
  1.0300000E-02  6.2218485E-18
  1.0400000E-02  6.2243908E-18
  1.0600000E-02  6.2294755E-18
  1.0800000E-02  6.2345606E-18
  1.1000000E-02  6.2396460E-18
  1.2000000E-02  6.2650829E-18
  1.3000000E-02  6.2905453E-18
  1.4000000E-02  6.3160460E-18
  1.5000000E-02  6.3415977E-18
  1.6000000E-02  6.3672133E-18
  1.7000000E-02  6.3929054E-18
  1.8000000E-02  6.4186869E-18
  1.9000000E-02  6.4445705E-18
  2.0000000E-02  6.4705689E-18
  2.2000000E-02  6.5229615E-18
  2.4000000E-02  6.5759668E-18
  2.6000000E-02  6.6296868E-18
  2.8000000E-02  6.6842006E-18
  3.0000000E-02  6.7395217E-18
  3.2000000E-02  6.7956516E-18
  3.4000000E-02  6.8525919E-18
  3.6000000E-02  6.9103442E-18
  3.8000000E-02  6.9689100E-18
  4.0000000E-02  7.0282910E-18
  4.2500000E-02  7.1036660E-18
  4.5000000E-02  7.1803202E-18
  4.7500000E-02  7.2582568E-18
  5.0000000E-02  7.3374788E-18
  5.2500000E-02  7.4179893E-18
  5.5000000E-02  7.4997982E-18
  5.7500000E-02  7.5829405E-18
  6.0000000E-02  7.6674570E-18
  6.2500000E-02  7.7533884E-18
  6.5000000E-02  7.8407757E-18
  6.7500000E-02  7.9296597E-18
  7.0000000E-02  8.0200811E-18
  7.2500000E-02  8.1120808E-18
  7.5000000E-02  8.2056996E-18
  8.0000000E-02  8.3979578E-18
  8.5000000E-02  8.5971824E-18
  9.0000000E-02  8.8037154E-18
  9.5000000E-02  9.0179373E-18
  1.0000000E-01  9.2402347E-18
  1.1000000E-01  9.7106077E-18
  1.2000000E-01  1.0218295E-17
  1.3000000E-01  1.0767430E-17
  1.4000000E-01  1.1362644E-17
  1.5000000E-01  1.2009249E-17
  1.6000000E-01  1.2713278E-17
  1.7000000E-01  1.3481811E-17
  1.8000000E-01  1.4322732E-17
  1.9000000E-01  1.5245849E-17
  2.0000000E-01  1.6261885E-17
  2.2000000E-01  1.8626533E-17
  2.4000000E-01  2.1550795E-17
  2.5000000E-01  2.3279433E-17
  2.6000000E-01  2.5225590E-17
  2.7000000E-01  2.7426900E-17
  2.8000000E-01  2.9930104E-17
  2.9000000E-01  3.2792889E-17
  3.0000000E-01  3.6085573E-17
  3.1000000E-01  3.9902118E-17
  3.2000000E-01  4.4354860E-17
  3.3000000E-01  4.9594068E-17
  3.4000000E-01  5.5814700E-17
  3.5000000E-01  6.3275492E-17
  3.6000000E-01  7.2325420E-17
