# Atomic cross section. IZ =  87
# Pratt's renormalization correction is applied
#  25   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  1.0113700E+05 eV
#  2  L1  EION =  1.8639000E+04 eV
#  3  L2  EION =  1.7907000E+04 eV
#  4  L3  EION =  1.5031000E+04 eV
#  5  M1  EION =  4.6520000E+03 eV
#  6  M2  EION =  4.3270000E+03 eV
#  7  M3  EION =  3.6630000E+03 eV
#  8  M4  EION =  3.1360000E+03 eV
#  9  M5  EION =  3.0000000E+03 eV
# 10  N1  EION =  1.1530000E+03 eV
# 11  N2  EION =  9.8000000E+02 eV
# 12  N3  EION =  8.1000000E+02 eV
# 13  N4  EION =  6.0300000E+02 eV
# 14  N5  EION =  5.7700000E+02 eV
# 17  O1  EION =  2.3400000E+02 eV
# 18  O2  EION =  1.8200000E+02 eV
# 19  O3  EION =  1.4000000E+02 eV
# 15  N6  EION =  2.6800000E+02 eV
# 16  N7  EION =  2.6800000E+02 eV
# 20  O4  EION =  5.8000000E+01 eV
# 21  O5  EION =  5.8000000E+01 eV
# 24  P1  EION =  3.4000000E+01 eV
# 25  P2  EION =  1.5000000E+01 eV
# 26  P3  EION =  1.5000000E+01 eV
# 29  Q1  EION =  1.0000000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  3.4192039E-18
  1.0000195E-02  3.4192052E-18
  1.0000293E-02  3.4192066E-18
  1.0000391E-02  3.4192079E-18
  1.0000488E-02  3.4192093E-18
  1.0000586E-02  3.4192106E-18
  1.0000684E-02  3.4192120E-18
  1.0000781E-02  3.4192133E-18
  1.0001172E-02  3.4192187E-18
  1.0001563E-02  3.4192241E-18
  1.0002344E-02  3.4192349E-18
  1.0003125E-02  3.4192457E-18
  1.0004688E-02  3.4192672E-18
  1.0006250E-02  3.4192888E-18
  1.0009375E-02  3.4193319E-18
  1.0012500E-02  3.4193751E-18
  1.0018750E-02  3.4194613E-18
  1.0025000E-02  3.4195476E-18
  1.0037500E-02  3.4197202E-18
  1.0050000E-02  3.4198928E-18
  1.0075000E-02  3.4202379E-18
  1.0100000E-02  3.4205831E-18
  1.0150000E-02  3.4212738E-18
  1.0200000E-02  3.4219646E-18
  1.0300000E-02  3.4233469E-18
  1.0400000E-02  3.4247301E-18
  1.0600000E-02  3.4274989E-18
  1.0800000E-02  3.4302711E-18
  1.1000000E-02  3.4330468E-18
  1.2000000E-02  3.4469758E-18
  1.3000000E-02  3.4609904E-18
  1.4000000E-02  3.4750913E-18
  1.5000000E-02  3.4892790E-18
  1.6000000E-02  3.5035544E-18
  1.7000000E-02  3.5179182E-18
  1.8000000E-02  3.5323711E-18
  1.9000000E-02  3.5469139E-18
  2.0000000E-02  3.5615472E-18
  2.2000000E-02  3.5910887E-18
  2.4000000E-02  3.6210017E-18
  2.6000000E-02  3.6512924E-18
  2.8000000E-02  3.6819673E-18
  3.0000000E-02  3.7130329E-18
  3.2000000E-02  3.7444958E-18
  3.4000000E-02  3.7763628E-18
  3.6000000E-02  3.8086409E-18
  3.8000000E-02  3.8413372E-18
  4.0000000E-02  3.8744589E-18
  4.2500000E-02  3.9164706E-18
  4.5000000E-02  3.9591734E-18
  4.7500000E-02  4.0025826E-18
  5.0000000E-02  4.0467138E-18
  5.2500000E-02  4.0915831E-18
  5.5000000E-02  4.1372071E-18
  5.7500000E-02  4.1836028E-18
  6.0000000E-02  4.2307877E-18
  6.2500000E-02  4.2787797E-18
  6.5000000E-02  4.3275973E-18
  6.7500000E-02  4.3772597E-18
  7.0000000E-02  4.4277863E-18
  7.2500000E-02  4.4791973E-18
  7.5000000E-02  4.5315136E-18
  8.0000000E-02  4.6389476E-18
  8.5000000E-02  4.7502671E-18
  9.0000000E-02  4.8656614E-18
  9.5000000E-02  4.9853317E-18
  1.0000000E-01  5.1094917E-18
  1.1000000E-01  5.3722043E-18
  1.2000000E-01  5.6557982E-18
  1.3000000E-01  5.9625437E-18
  1.4000000E-01  6.2950279E-18
  1.5000000E-01  6.6562091E-18
  1.6000000E-01  7.0494819E-18
  1.7000000E-01  7.4787575E-18
  1.8000000E-01  7.9485613E-18
  1.9000000E-01  8.4641499E-18
  2.0000000E-01  9.0316580E-18
  2.2000000E-01  1.0352507E-17
  2.4000000E-01  1.1985933E-17
  2.6000000E-01  1.4038548E-17
  2.8000000E-01  1.6666408E-17
  3.0000000E-01  2.0105285E-17
  3.2000000E-01  2.4723932E-17
  3.3000000E-01  2.7651023E-17
  3.4000000E-01  3.1125212E-17
  3.5000000E-01  3.5295038E-17
  3.6000000E-01  4.0352011E-17
  3.7000000E-01  4.6566144E-17
  3.8000000E-01  5.4313465E-17
