# Atomic cross section. IZ =  83
# Pratt's renormalization correction is applied
#  24   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  9.0526000E+04 eV
#  2  L1  EION =  1.6388000E+04 eV
#  3  L2  EION =  1.5711000E+04 eV
#  4  L3  EION =  1.3419000E+04 eV
#  5  M1  EION =  3.9990000E+03 eV
#  6  M2  EION =  3.6960000E+03 eV
#  7  M3  EION =  3.1770000E+03 eV
#  8  M4  EION =  2.6880000E+03 eV
#  9  M5  EION =  2.5800000E+03 eV
# 10  N1  EION =  9.3900000E+02 eV
# 11  N2  EION =  8.0520000E+02 eV
# 12  N3  EION =  6.7880000E+02 eV
# 13  N4  EION =  4.6400000E+02 eV
# 14  N5  EION =  4.4010000E+02 eV
# 17  O1  EION =  1.5930000E+02 eV
# 18  O2  EION =  1.1900000E+02 eV
# 19  O3  EION =  9.2600000E+01 eV
# 15  N6  EION =  1.6230000E+02 eV
# 16  N7  EION =  1.5700000E+02 eV
# 20  O4  EION =  2.6900000E+01 eV
# 21  O5  EION =  2.3800000E+01 eV
# 24  P1  EION =  7.6600000E+00 eV
# 25  P2  EION =  2.9500000E+00 eV
# 26  P3  EION =  2.9500000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  1.5642994E-18
  1.0000195E-02  1.5642999E-18
  1.0000293E-02  1.5643003E-18
  1.0000391E-02  1.5643008E-18
  1.0000488E-02  1.5643012E-18
  1.0000586E-02  1.5643017E-18
  1.0000684E-02  1.5643021E-18
  1.0000781E-02  1.5643025E-18
  1.0001172E-02  1.5643043E-18
  1.0001563E-02  1.5643061E-18
  1.0002344E-02  1.5643096E-18
  1.0003125E-02  1.5643132E-18
  1.0004688E-02  1.5643203E-18
  1.0006250E-02  1.5643274E-18
  1.0009375E-02  1.5643416E-18
  1.0012500E-02  1.5643558E-18
  1.0018750E-02  1.5643842E-18
  1.0025000E-02  1.5644126E-18
  1.0037500E-02  1.5644694E-18
  1.0050000E-02  1.5645261E-18
  1.0075000E-02  1.5646397E-18
  1.0100000E-02  1.5647533E-18
  1.0150000E-02  1.5649804E-18
  1.0200000E-02  1.5652076E-18
  1.0300000E-02  1.5656619E-18
  1.0400000E-02  1.5661162E-18
  1.0600000E-02  1.5670248E-18
  1.0800000E-02  1.5679335E-18
  1.1000000E-02  1.5688422E-18
  1.2000000E-02  1.5733872E-18
  1.3000000E-02  1.5779358E-18
  1.4000000E-02  1.5824896E-18
  1.5000000E-02  1.5870505E-18
  1.6000000E-02  1.5916203E-18
  1.7000000E-02  1.5962006E-18
