# Atomic cross section. IZ =  84
# Pratt's renormalization correction is applied
#  24   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  9.3105000E+04 eV
#  2  L1  EION =  1.6939000E+04 eV
#  3  L2  EION =  1.6244000E+04 eV
#  4  L3  EION =  1.3814000E+04 eV
#  5  M1  EION =  4.1490000E+03 eV
#  6  M2  EION =  3.8540000E+03 eV
#  7  M3  EION =  3.3020000E+03 eV
#  8  M4  EION =  2.7980000E+03 eV
#  9  M5  EION =  2.6830000E+03 eV
# 10  N1  EION =  9.9500000E+02 eV
# 11  N2  EION =  8.5100000E+02 eV
# 12  N3  EION =  7.0500000E+02 eV
# 13  N4  EION =  5.0000000E+02 eV
# 14  N5  EION =  4.7300000E+02 eV
# 17  O1  EION =  1.7700000E+02 eV
# 18  O2  EION =  1.3200000E+02 eV
# 19  O3  EION =  1.0400000E+02 eV
# 15  N6  EION =  1.8400000E+02 eV
# 16  N7  EION =  1.8400000E+02 eV
# 20  O4  EION =  3.1000000E+01 eV
# 21  O5  EION =  3.1000000E+01 eV
# 24  P1  EION =  7.4650000E+00 eV
# 25  P2  EION =  7.4650000E+00 eV
# 26  P3  EION =  4.1800000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  2.8068736E-18
  1.0000195E-02  2.8068747E-18
  1.0000293E-02  2.8068758E-18
  1.0000391E-02  2.8068768E-18
  1.0000488E-02  2.8068779E-18
  1.0000586E-02  2.8068790E-18
  1.0000684E-02  2.8068801E-18
  1.0000781E-02  2.8068811E-18
  1.0001172E-02  2.8068854E-18
  1.0001563E-02  2.8068897E-18
  1.0002344E-02  2.8068983E-18
  1.0003125E-02  2.8069068E-18
  1.0004688E-02  2.8069240E-18
  1.0006250E-02  2.8069411E-18
  1.0009375E-02  2.8069754E-18
  1.0012500E-02  2.8070096E-18
  1.0018750E-02  2.8070781E-18
  1.0025000E-02  2.8071467E-18
  1.0037500E-02  2.8072837E-18
  1.0050000E-02  2.8074208E-18
  1.0075000E-02  2.8076949E-18
  1.0100000E-02  2.8079690E-18
  1.0150000E-02  2.8085172E-18
  1.0200000E-02  2.8090655E-18
  1.0300000E-02  2.8101619E-18
  1.0400000E-02  2.8112584E-18
  1.0600000E-02  2.8134514E-18
  1.0800000E-02  2.8156446E-18
  1.1000000E-02  2.8178379E-18
  1.2000000E-02  2.8288087E-18
  1.3000000E-02  2.8397905E-18
  1.4000000E-02  2.8507886E-18
  1.5000000E-02  2.8618085E-18
  1.6000000E-02  2.8728557E-18
  1.7000000E-02  2.8839357E-18
  1.8000000E-02  2.8950538E-18
  1.9000000E-02  2.9062157E-18
  2.0000000E-02  2.9174266E-18
  2.2000000E-02  2.9400177E-18
  2.4000000E-02  2.9628708E-18
  2.6000000E-02  2.9860291E-18
  2.8000000E-02  3.0095192E-18
  3.0000000E-02  3.0333446E-18
  3.2000000E-02  3.0575070E-18
  3.4000000E-02  3.0820082E-18
  3.6000000E-02  3.1068499E-18
  3.8000000E-02  3.1320338E-18
  4.0000000E-02  3.1575617E-18
  4.2500000E-02  3.1899580E-18
  4.5000000E-02  3.2228979E-18
  4.7500000E-02  3.2563848E-18
  5.0000000E-02  3.2904222E-18
  5.2500000E-02  3.3250134E-18
  5.5000000E-02  3.3601618E-18
  5.7500000E-02  3.3958715E-18
  6.0000000E-02  3.4321555E-18
  6.2500000E-02  3.4690327E-18
  6.5000000E-02  3.5065223E-18
  6.7500000E-02  3.5446435E-18
  7.0000000E-02  3.5834153E-18
  7.2500000E-02  3.6228569E-18
  7.5000000E-02  3.6629871E-18
  8.0000000E-02  3.7453812E-18
  8.5000000E-02  3.8307304E-18
  9.0000000E-02  3.9191669E-18
  9.5000000E-02  4.0108236E-18
  1.0000000E-01  4.1058462E-18
  1.1000000E-01  4.3067587E-18
  1.2000000E-01  4.5234919E-18
  1.3000000E-01  4.7576692E-18
  1.4000000E-01  5.0112356E-18
  1.5000000E-01  5.2864202E-18
  1.6000000E-01  5.5858076E-18
  1.7000000E-01  5.9122367E-18
  1.8000000E-01  6.2692670E-18
  1.9000000E-01  6.6607498E-18
  2.0000000E-01  7.0912496E-18
  2.2000000E-01  8.0920159E-18
  2.4000000E-01  9.3277065E-18
  2.6000000E-01  1.0878235E-17
  2.8000000E-01  1.2860452E-17
  2.9000000E-01  1.4065770E-17
  3.0000000E-01  1.5451668E-17
  3.1000000E-01  1.7056099E-17
  3.2000000E-01  1.8927530E-17
  3.3000000E-01  2.1128397E-17
  3.4000000E-01  2.3740229E-17
  3.5000000E-01  2.6871466E-17
  3.6000000E-01  3.0668115E-17
  3.7000000E-01  3.5330747E-17
  3.8000000E-01  4.1140610E-17
  3.9000000E-01  4.8499104E-17
  3.9500000E-01  5.2933999E-17
  4.0000000E-01  5.7997773E-17
