# Atomic cross section. IZ =  28
# Pratt's renormalization correction is applied
#  10   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  8.3330000E+03 eV
#  2  L1  EION =  1.0086000E+03 eV
#  3  L2  EION =  8.7000000E+02 eV
#  4  L3  EION =  8.5270000E+02 eV
#  5  M1  EION =  1.1080000E+02 eV
#  6  M2  EION =  6.8000000E+01 eV
#  7  M3  EION =  6.6200000E+01 eV
#  8  M4  EION =  4.8000000E+00 eV
#  9  M5  EION =  4.8000000E+00 eV
# 10  N1  EION =  2.4350000E+00 eV
#
#  Total atomic cross section
#  1454   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  4.7566446E-18
  1.0000195E-02  4.7566465E-18
  1.0000293E-02  4.7566483E-18
  1.0000391E-02  4.7566502E-18
  1.0000488E-02  4.7566520E-18
  1.0000586E-02  4.7566539E-18
  1.0000684E-02  4.7566557E-18
  1.0000781E-02  4.7566576E-18
  1.0001172E-02  4.7566649E-18
  1.0001563E-02  4.7566723E-18
  1.0002344E-02  4.7566871E-18
  1.0003125E-02  4.7567018E-18
  1.0004688E-02  4.7567313E-18
  1.0006250E-02  4.7567609E-18
  1.0009375E-02  4.7568199E-18
  1.0012500E-02  4.7568789E-18
  1.0018750E-02  4.7569970E-18
  1.0025000E-02  4.7571150E-18
  1.0037500E-02  4.7573511E-18
  1.0050000E-02  4.7575873E-18
  1.0075000E-02  4.7580595E-18
  1.0100000E-02  4.7585319E-18
  1.0150000E-02  4.7594768E-18
  1.0200000E-02  4.7604221E-18
  1.0300000E-02  4.7623134E-18
  1.0400000E-02  4.7642059E-18
  1.0600000E-02  4.7679943E-18
  1.0800000E-02  4.7717873E-18
  1.1000000E-02  4.7755848E-18
  1.2000000E-02  4.7946418E-18
  1.3000000E-02  4.8138145E-18
  1.4000000E-02  4.8331040E-18
  1.5000000E-02  4.8525112E-18
  1.6000000E-02  4.8720371E-18
  1.7000000E-02  4.8916826E-18
  1.8000000E-02  4.9114487E-18
  1.9000000E-02  4.9313365E-18
  2.0000000E-02  4.9513469E-18
  2.2000000E-02  4.9917398E-18
  2.4000000E-02  5.0326354E-18
  2.6000000E-02  5.0740424E-18
  2.8000000E-02  5.1159692E-18
  3.0000000E-02  5.1584246E-18
  3.2000000E-02  5.2014177E-18
  3.4000000E-02  5.2449576E-18
  3.6000000E-02  5.2890536E-18
  3.8000000E-02  5.3337152E-18
  4.0000000E-02  5.3789523E-18
  4.2500000E-02  5.4363232E-18
  4.5000000E-02  5.4946287E-18
  4.7500000E-02  5.5538894E-18
  5.0000000E-02  5.6141263E-18
  5.2500000E-02  5.6753612E-18
  5.5000000E-02  5.7376163E-18
  5.7500000E-02  5.8009145E-18
  6.0000000E-02  5.8652793E-18
  6.2500000E-02  5.9307349E-18
  6.5000000E-02  5.9973062E-18
  6.7500000E-02  6.0650188E-18
  7.0000000E-02  6.1338991E-18
  7.2500000E-02  6.2039741E-18
  7.5000000E-02  6.2752719E-18
  8.0000000E-02  6.4216512E-18
