# Atomic cross section. IZ =  86
# Pratt's renormalization correction is applied
#  24   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  9.8404000E+04 eV
#  2  L1  EION =  1.8049000E+04 eV
#  3  L2  EION =  1.7337000E+04 eV
#  4  L3  EION =  1.4619000E+04 eV
#  5  M1  EION =  4.4820000E+03 eV
#  6  M2  EION =  4.1590000E+03 eV
#  7  M3  EION =  3.5380000E+03 eV
#  8  M4  EION =  3.0220000E+03 eV
#  9  M5  EION =  2.8920000E+03 eV
# 10  N1  EION =  1.0970000E+03 eV
# 11  N2  EION =  9.2900000E+02 eV
# 12  N3  EION =  7.6800000E+02 eV
# 13  N4  EION =  5.6700000E+02 eV
# 14  N5  EION =  5.4100000E+02 eV
# 17  O1  EION =  2.1400000E+02 eV
# 18  O2  EION =  1.6400000E+02 eV
# 19  O3  EION =  1.2700000E+02 eV
# 15  N6  EION =  2.3800000E+02 eV
# 16  N7  EION =  2.3800000E+02 eV
# 20  O4  EION =  4.8000000E+01 eV
# 21  O5  EION =  4.8000000E+01 eV
# 24  P1  EION =  2.6000000E+01 eV
# 25  P2  EION =  1.4000000E+01 eV
# 26  P3  EION =  1.0700000E+01 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  3.5890645E-20
  1.0000195E-02  3.5890646E-20
  1.0000293E-02  3.5890647E-20
  1.0000391E-02  3.5890647E-20
  1.0000488E-02  3.5890648E-20
  1.0000586E-02  3.5890648E-20
  1.0000684E-02  3.5890649E-20
  1.0000781E-02  3.5890649E-20
  1.0001172E-02  3.5890652E-20
  1.0001563E-02  3.5890654E-20
  1.0002344E-02  3.5890659E-20
  1.0003125E-02  3.5890664E-20
  1.0004688E-02  3.5890673E-20
  1.0006250E-02  3.5890683E-20
  1.0009375E-02  3.5890701E-20
  1.0012500E-02  3.5890720E-20
  1.0018750E-02  3.5890758E-20
  1.0025000E-02  3.5890796E-20
  1.0037500E-02  3.5890871E-20
  1.0050000E-02  3.5890947E-20
  1.0075000E-02  3.5891098E-20
  1.0100000E-02  3.5891249E-20
  1.0150000E-02  3.5891550E-20
  1.0200000E-02  3.5891852E-20
  1.0300000E-02  3.5892456E-20
  1.0400000E-02  3.5893060E-20
  1.0600000E-02  3.5894268E-20
  1.0800000E-02  3.5895476E-20
  1.1000000E-02  3.5896683E-20
  1.2000000E-02  3.5902724E-20
  1.3000000E-02  3.5908766E-20
  1.4000000E-02  3.5914809E-20
  1.5000000E-02  3.5920855E-20
  1.6000000E-02  3.5926902E-20
  1.7000000E-02  3.5932950E-20
  1.8000000E-02  3.5939001E-20
  1.9000000E-02  3.5945053E-20
  2.0000000E-02  3.5951107E-20
  2.2000000E-02  3.5963219E-20
  2.4000000E-02  3.5975339E-20
  2.6000000E-02  3.5987465E-20
