# Atomic cross section. IZ =  99
# Pratt's renormalization correction is applied
#  28   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  1.3843600E+05 eV
#  2  L1  EION =  2.6777000E+04 eV
#  3  L2  EION =  2.5855000E+04 eV
#  4  L3  EION =  2.0379000E+04 eV
#  5  M1  EION =  6.9500000E+03 eV
#  6  M2  EION =  6.5620000E+03 eV
#  7  M3  EION =  5.2430000E+03 eV
#  8  M4  EION =  4.6210000E+03 eV
#  9  M5  EION =  4.3650000E+03 eV
# 10  N1  EION =  1.8530000E+03 eV
# 11  N2  EION =  1.6700000E+03 eV
# 12  N3  EION =  1.3120000E+03 eV
# 13  N4  EION =  1.0200000E+03 eV
# 14  N5  EION =  9.5500000E+02 eV
# 17  O1  EION =  4.2500000E+02 eV
# 18  O2  EION =  3.4900000E+02 eV
# 19  O3  EION =  2.5600000E+02 eV
# 15  N6  EION =  5.6900000E+02 eV
# 16  N7  EION =  5.5000000E+02 eV
# 20  O4  EION =  1.4400000E+02 eV
# 21  O5  EION =  1.3100000E+02 eV
# 24  P1  EION =  5.9000000E+01 eV
# 25  P2  EION =  3.6000000E+01 eV
# 26  P3  EION =  2.1000000E+01 eV
# 22  O6  EION =  5.0000000E+00 eV
# 23  O7  EION =  5.0000000E+00 eV
# 27  P4  EION =  3.0000000E+00 eV
# 29  Q1  EION =  3.0000000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  6.8142954E-18
  1.0000195E-02  6.8142980E-18
  1.0000293E-02  6.8143006E-18
  1.0000391E-02  6.8143032E-18
  1.0000488E-02  6.8143058E-18
  1.0000586E-02  6.8143084E-18
  1.0000781E-02  6.8143136E-18
  1.0001172E-02  6.8143240E-18
  1.0001563E-02  6.8143344E-18
  1.0002344E-02  6.8143552E-18
  1.0003125E-02  6.8143761E-18
  1.0004688E-02  6.8144177E-18
  1.0006250E-02  6.8144593E-18
  1.0009375E-02  6.8145426E-18
  1.0012500E-02  6.8146259E-18
  1.0018750E-02  6.8147925E-18
  1.0025000E-02  6.8149590E-18
  1.0037500E-02  6.8152921E-18
  1.0050000E-02  6.8156253E-18
  1.0075000E-02  6.8162916E-18
  1.0100000E-02  6.8169580E-18
  1.0150000E-02  6.8182912E-18
  1.0200000E-02  6.8196248E-18
  1.0300000E-02  6.8222932E-18
  1.0400000E-02  6.8249632E-18
  1.0600000E-02  6.8303080E-18
  1.0800000E-02  6.8356593E-18
  1.1000000E-02  6.8410169E-18
  1.2000000E-02  6.8679016E-18
  1.3000000E-02  6.8949482E-18
  1.4000000E-02  6.9221581E-18
  1.5000000E-02  6.9495325E-18
  1.6000000E-02  6.9770727E-18
  1.7000000E-02  7.0047803E-18
  1.8000000E-02  7.0326564E-18
  1.9000000E-02  7.0607025E-18
  2.0000000E-02  7.0889199E-18
  2.2000000E-02  7.1458747E-18
  2.4000000E-02  7.2035320E-18
  2.6000000E-02  7.2619036E-18
