# Atomic cross section. IZ =  12
# Pratt's renormalization correction is applied
#   5   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  1.3030000E+03 eV
#  2  L1  EION =  8.8700000E+01 eV
#  3  L2  EION =  4.9780000E+01 eV
#  4  L3  EION =  4.9500000E+01 eV
#  5  M1  EION =  3.9860000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  4.7108282E-18
  1.0000195E-02  4.7108301E-18
  1.0000293E-02  4.7108321E-18
  1.0000391E-02  4.7108341E-18
  1.0000488E-02  4.7108361E-18
  1.0000586E-02  4.7108380E-18
  1.0000684E-02  4.7108400E-18
  1.0000781E-02  4.7108420E-18
  1.0000977E-02  4.7108459E-18
  1.0001172E-02  4.7108499E-18
  1.0001563E-02  4.7108578E-18
  1.0002344E-02  4.7108736E-18
  1.0003125E-02  4.7108894E-18
  1.0004688E-02  4.7109209E-18
  1.0006250E-02  4.7109525E-18
  1.0009375E-02  4.7110157E-18
  1.0012500E-02  4.7110789E-18
  1.0018750E-02  4.7112052E-18
  1.0025000E-02  4.7113315E-18
  1.0037500E-02  4.7115842E-18
  1.0050000E-02  4.7118369E-18
  1.0075000E-02  4.7123422E-18
  1.0100000E-02  4.7128475E-18
  1.0150000E-02  4.7138582E-18
  1.0200000E-02  4.7148689E-18
  1.0300000E-02  4.7168903E-18
  1.0400000E-02  4.7189117E-18
  1.0600000E-02  4.7229545E-18
  1.0800000E-02  4.7269975E-18
  1.1000000E-02  4.7310407E-18
  1.2000000E-02  4.7512611E-18
  1.3000000E-02  4.7714931E-18
  1.4000000E-02  4.7917425E-18
  1.5000000E-02  4.8120152E-18
  1.6000000E-02  4.8323169E-18
  1.7000000E-02  4.8526535E-18
  1.8000000E-02  4.8730307E-18
  1.9000000E-02  4.8934545E-18
  2.0000000E-02  4.9139305E-18
  2.2000000E-02  4.9550628E-18
  2.4000000E-02  4.9964739E-18
  2.6000000E-02  5.0382105E-18
  2.8000000E-02  5.0803190E-18
  3.0000000E-02  5.1228459E-18
  3.2000000E-02  5.1658377E-18
  3.4000000E-02  5.2093409E-18
  3.6000000E-02  5.2534019E-18
  3.8000000E-02  5.2980673E-18
  4.0000000E-02  5.3433835E-18
  4.2500000E-02  5.4010147E-18
  4.5000000E-02  5.4598017E-18
  4.7500000E-02  5.5197505E-18
  5.0000000E-02  5.5808581E-18
  5.2500000E-02  5.6431214E-18
  5.5000000E-02  5.7065375E-18
  5.7500000E-02  5.7711034E-18
  6.0000000E-02  5.8368160E-18
  6.2500000E-02  5.9036723E-18
  6.5000000E-02  5.9716694E-18
  6.7500000E-02  6.0408042E-18
  7.0000000E-02  6.1110778E-18
  7.2500000E-02  6.1825203E-18
  7.5000000E-02  6.2551737E-18
  8.0000000E-02  6.4042825E-18
  8.5000000E-02  6.5587415E-18
  9.0000000E-02  6.7188854E-18
  9.5000000E-02  6.8850203E-18
  1.0000000E-01  7.0574371E-18
  1.1000000E-01  7.4222792E-18
  1.2000000E-01  7.8159708E-18
  1.3000000E-01  8.2419242E-18
  1.4000000E-01  8.7037468E-18
  1.5000000E-01  9.2053239E-18
  1.6000000E-01  9.7514732E-18
  1.7000000E-01  1.0347652E-17
  1.8000000E-01  1.1000111E-17
  1.9000000E-01  1.1716100E-17
  2.0000000E-01  1.2504474E-17
  2.1000000E-01  1.3374833E-17
  2.2000000E-01  1.4339084E-17
  2.3000000E-01  1.5411249E-17
  2.4000000E-01  1.6607999E-17
  2.5000000E-01  1.7949272E-17
  2.6000000E-01  1.9459195E-17
  2.7000000E-01  2.1167444E-17
  2.8000000E-01  2.3109744E-17
  2.9000000E-01  2.5330670E-17
  3.0000000E-01  2.7886498E-17
  3.1000000E-01  3.0847575E-17
  3.2000000E-01  3.4302795E-17
  3.3000000E-01  3.8368338E-17
  3.4000000E-01  4.3195516E-17
  3.5000000E-01  4.8984989E-17
  3.5500000E-01  5.2321780E-17
  3.6000000E-01  5.6007669E-17
  3.6500000E-01  6.0092647E-17
  3.7000000E-01  6.4635199E-17
  3.7500000E-01  6.9706433E-17
  3.8000000E-01  7.5387076E-17
  3.8500000E-01  8.1784079E-17
  3.9000000E-01  8.9014243E-17
  3.9500000E-01  9.7226944E-17
  4.0000000E-01  1.0660579E-16
  4.0625000E-01  1.2031753E-16
  4.0937500E-01  1.2816132E-16
  4.1250000E-01  1.3677466E-16
  4.1562500E-01  1.4626118E-16
  4.1875000E-01  1.5673512E-16
  4.2187500E-01  1.6833716E-16
  4.2500000E-01  1.8122337E-16
  4.2812500E-01  1.9558772E-16
  4.3125000E-01  2.1164633E-16
  4.3437500E-01  2.2966907E-16
  4.3750000E-01  2.4995839E-16
  4.4062500E-01  2.7289868E-16
  4.4375000E-01  2.9891752E-16
  4.4687500E-01  3.2855756E-16
  4.5000000E-01  3.6243679E-16
  4.5312500E-01  4.0131435E-16
  4.5625000E-01  4.4607503E-16
  4.6250000E-01  5.5760041E-16
  4.6562500E-01  6.2692259E-16
  4.6875000E-01  7.0719552E-16
  4.7187500E-01  7.9986132E-16
  4.7500000E-01  9.0609388E-16
  4.7812500E-01  1.0263761E-15
  4.7968750E-01  1.0915738E-15
  4.8125000E-01  1.1598107E-15
  4.8281250E-01  1.2305519E-15
  4.8437500E-01  1.3031591E-15
  4.8593750E-01  1.3766187E-15
  4.8750000E-01  1.4497514E-15
  4.9062500E-01  1.5887570E-15
  4.9218750E-01  1.6509634E-15
  4.9375000E-01  1.7055836E-15
  4.9531250E-01  1.7505710E-15
  4.9687500E-01  1.7842573E-15
  4.9843750E-01  1.8051300E-15
  5.0000000E-01  1.8121721E-15
  5.0156250E-01  1.8051243E-15
  5.0312500E-01  1.7842947E-15
  5.0625000E-01  1.7055634E-15
  5.0937500E-01  1.5887652E-15
  5.1250000E-01  1.4497450E-15
  5.1406250E-01  1.3766304E-15
  5.1562500E-01  1.3031575E-15
  5.1718750E-01  1.2305555E-15
  5.1875000E-01  1.1598145E-15
  5.2031250E-01  1.0915734E-15
  5.2187500E-01  1.0263828E-15
  5.2343750E-01  9.6450011E-16
  5.2500000E-01  9.0609089E-16
  5.2812500E-01  7.9986105E-16
  5.3125000E-01  7.0722693E-16
  5.3750000E-01  5.5758226E-16
  5.4062500E-01  4.9773091E-16
  5.4375000E-01  4.4607306E-16
  5.4687500E-01  4.0132260E-16
  5.5000000E-01  3.6244037E-16
  5.5312500E-01  3.2856071E-16
  5.5625000E-01  2.9892320E-16
  5.5937500E-01  2.7289948E-16
  5.6250000E-01  2.4996290E-16
  5.6562500E-01  2.2967006E-16
  5.6875000E-01  2.1164907E-16
  5.7187500E-01  1.9558859E-16
  5.7500000E-01  1.8122594E-16
  5.7812500E-01  1.6833844E-16
  5.8125000E-01  1.5673727E-16
  5.8437500E-01  1.4626243E-16
  5.8750000E-01  1.3677674E-16
  5.9375000E-01  1.2031962E-16
  6.0000000E-01  1.0660539E-16
  6.0625000E-01  9.5074189E-17
  6.1250000E-01  8.5288004E-17
  6.1875000E-01  7.6918157E-17
  6.2500000E-01  6.9708384E-17
  6.3125000E-01  6.3455497E-17
  6.3750000E-01  5.7999037E-17
  6.4375000E-01  5.3211257E-17
  6.5000000E-01  4.8987547E-17
  6.5625000E-01  4.5243566E-17
  6.6250000E-01  4.1910075E-17
  6.6875000E-01  3.8929268E-17
  6.7500000E-01  3.6253685E-17
  6.8125000E-01  3.3843242E-17
  6.8750000E-01  3.1664054E-17
  7.0000000E-01  2.7890169E-17
  7.1250000E-01  2.4750322E-17
  7.2500000E-01  2.2110582E-17
  7.3750000E-01  1.9870492E-17
  7.5000000E-01  1.7953507E-17
  7.6250000E-01  1.6300608E-17
  7.7500000E-01  1.4865215E-17
  7.8750000E-01  1.3611417E-17
  8.0000000E-01  1.2509542E-17
  8.1250000E-01  1.1536180E-17
  8.2500000E-01  1.0672007E-17
  8.3750000E-01  9.9014799E-18
  8.5000000E-01  9.2113813E-18
  8.6250000E-01  8.5911021E-18
  8.7500000E-01  8.0314179E-18
  8.8750000E-01  7.5247636E-18
  9.0000000E-01  7.0646083E-18
  9.2500000E-01  6.2626641E-18
  9.5000000E-01  5.5901479E-18
  9.7500000E-01  5.0206924E-18
  1.0000000E+00  4.5343000E-18
  1.0250000E+00  4.1155991E-18
  1.0500000E+00  3.7526376E-18
  1.0750000E+00  3.4359562E-18
  1.1000000E+00  3.1580385E-18
  1.1250000E+00  2.9128220E-18
  1.1500000E+00  2.6954017E-18
