# Atomic cross section. IZ =  21
# Pratt's renormalization correction is applied
#   9   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  4.4920000E+03 eV
#  2  L1  EION =  4.9800000E+02 eV
#  3  L2  EION =  4.0360000E+02 eV
#  4  L3  EION =  3.9849000E+02 eV
#  5  M1  EION =  5.1100000E+01 eV
#  6  M2  EION =  2.8300000E+01 eV
#  7  M3  EION =  2.8300000E+01 eV
#  8  M4  EION =  3.5270000E+00 eV
# 10  N1  EION =  3.5270000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  5.1675647E-18
  1.0000195E-02  5.1675667E-18
  1.0000293E-02  5.1675687E-18
  1.0000391E-02  5.1675707E-18
  1.0000488E-02  5.1675727E-18
  1.0000586E-02  5.1675747E-18
  1.0000684E-02  5.1675767E-18
  1.0000781E-02  5.1675787E-18
  1.0000879E-02  5.1675806E-18
  1.0000977E-02  5.1675826E-18
  1.0001172E-02  5.1675866E-18
  1.0001563E-02  5.1675946E-18
  1.0002344E-02  5.1676105E-18
  1.0003125E-02  5.1676265E-18
  1.0004688E-02  5.1676583E-18
  1.0006250E-02  5.1676902E-18
  1.0009375E-02  5.1677539E-18
  1.0012500E-02  5.1678177E-18
  1.0018750E-02  5.1679452E-18
  1.0025000E-02  5.1680726E-18
  1.0037500E-02  5.1683276E-18
  1.0050000E-02  5.1685826E-18
  1.0075000E-02  5.1690925E-18
  1.0100000E-02  5.1696026E-18
  1.0150000E-02  5.1706229E-18
  1.0200000E-02  5.1716436E-18
  1.0300000E-02  5.1736859E-18
  1.0400000E-02  5.1757295E-18
  1.0600000E-02  5.1798203E-18
  1.0800000E-02  5.1839161E-18
  1.1000000E-02  5.1880170E-18
  1.2000000E-02  5.2085965E-18
  1.3000000E-02  5.2293024E-18
  1.4000000E-02  5.2501357E-18
  1.5000000E-02  5.2710974E-18
  1.6000000E-02  5.2921886E-18
  1.7000000E-02  5.3134103E-18
  1.8000000E-02  5.3347636E-18
  1.9000000E-02  5.3562496E-18
  2.0000000E-02  5.3778695E-18
  2.2000000E-02  5.4215151E-18
  2.4000000E-02  5.4657095E-18
  2.6000000E-02  5.5104619E-18
  2.8000000E-02  5.5557817E-18
  3.0000000E-02  5.6016787E-18
  3.2000000E-02  5.6481625E-18
  3.4000000E-02  5.6952433E-18
  3.6000000E-02  5.7429314E-18
  3.8000000E-02  5.7912371E-18
  4.0000000E-02  5.8401713E-18
  4.2500000E-02  5.9022395E-18
  4.5000000E-02  5.9653286E-18
  4.7500000E-02  6.0294611E-18
  5.0000000E-02  6.0946603E-18
  5.2500000E-02  6.1609498E-18
  5.5000000E-02  6.2283541E-18
  5.7500000E-02  6.2968984E-18
  6.0000000E-02  6.3666084E-18
  6.2500000E-02  6.4375108E-18
  6.5000000E-02  6.5096329E-18
  6.7500000E-02  6.5830028E-18
  7.0000000E-02  6.6576495E-18
  7.2500000E-02  6.7336027E-18
  7.5000000E-02  6.8108930E-18
  8.0000000E-02  6.9696126E-18
  8.5000000E-02  7.1340720E-18
  9.0000000E-02  7.3045512E-18
  9.5000000E-02  7.4813474E-18
  1.0000000E-01  7.6647764E-18
  1.1000000E-01  8.0528972E-18
  1.2000000E-01  8.4718669E-18
  1.3000000E-01  8.9250409E-18
  1.4000000E-01  9.4162416E-18
  1.5000000E-01  9.9498391E-18
  1.6000000E-01  1.0530850E-17
  1.7000000E-01  1.1165054E-17
  1.8000000E-01  1.1859137E-17
  1.9000000E-01  1.2620866E-17
  2.0000000E-01  1.3459310E-17
  2.1000000E-01  1.4385097E-17
  2.2000000E-01  1.5410753E-17
  2.3000000E-01  1.6551146E-17
  2.4000000E-01  1.7824028E-17
  2.5000000E-01  1.9250652E-17
  2.6000000E-01  2.0856621E-17
  2.7000000E-01  2.2673364E-17
  2.8000000E-01  2.4739213E-17
  2.9000000E-01  2.7101466E-17
  3.0000000E-01  2.9819903E-17
  3.1000000E-01  3.2967534E-17
  3.2000000E-01  3.6643567E-17
  3.3000000E-01  4.0967176E-17
  3.4000000E-01  4.6100865E-17
  3.5000000E-01  5.2258101E-17
  3.5500000E-01  5.5806820E-17
  3.6000000E-01  5.9726614E-17
  3.6500000E-01  6.4070606E-17
  3.7000000E-01  6.8902394E-17
  3.7500000E-01  7.4294872E-17
  3.8000000E-01  8.0338480E-17
  3.8500000E-01  8.7136602E-17
  3.9000000E-01  9.4827828E-17
  3.9500000E-01  1.0356309E-16
  4.0000000E-01  1.1353680E-16
  4.0625000E-01  1.2811892E-16
  4.0937500E-01  1.3646045E-16
  4.1250000E-01  1.4562095E-16
  4.1562500E-01  1.5570903E-16
  4.1875000E-01  1.6684836E-16
  4.2187500E-01  1.7918609E-16
  4.2500000E-01  1.9289156E-16
  4.2812500E-01  2.0816555E-16
  4.3125000E-01  2.2524456E-16
  4.3437500E-01  2.4441015E-16
  4.3750000E-01  2.6599050E-16
  4.4062500E-01  2.9038325E-16
  4.4375000E-01  3.1805297E-16
  4.4687500E-01  3.4957889E-16
  4.5000000E-01  3.8561025E-16
  4.5312500E-01  4.2695471E-16
  4.5468750E-01  4.4990748E-16
  4.5625000E-01  4.7455741E-16
  4.5937500E-01  5.2952906E-16
  4.6250000E-01  5.9314255E-16
  4.6562500E-01  6.6687185E-16
  4.6875000E-01  7.5224571E-16
  4.7187500E-01  8.5079291E-16
  4.7500000E-01  9.6376936E-16
  4.7812500E-01  1.0916821E-15
  4.7968750E-01  1.1610163E-15
  4.8125000E-01  1.2335857E-15
  4.8281250E-01  1.3088253E-15
  4.8437500E-01  1.3860213E-15
  4.8593750E-01  1.4641666E-15
  4.8750000E-01  1.5419177E-15
  4.9062500E-01  1.6897599E-15
  4.9218750E-01  1.7558938E-15
  4.9375000E-01  1.8139992E-15
  4.9531250E-01  1.8618674E-15
  4.9687500E-01  1.8976473E-15
  4.9843750E-01  1.9198591E-15
  5.0000000E-01  1.9273530E-15
  5.0156250E-01  1.9198532E-15
  5.0312500E-01  1.8977021E-15
  5.0468750E-01  1.8619025E-15
  5.0625000E-01  1.8139787E-15
  5.0781250E-01  1.7558766E-15
  5.0937500E-01  1.6897644E-15
  5.1250000E-01  1.5419206E-15
  5.1406250E-01  1.4641721E-15
  5.1562500E-01  1.3860417E-15
  5.1718750E-01  1.3088129E-15
  5.1875000E-01  1.2335706E-15
  5.2031250E-01  1.1610185E-15
  5.2187500E-01  1.0916765E-15
  5.2500000E-01  9.6376943E-16
  5.2812500E-01  8.5079415E-16
  5.3125000E-01  7.5224850E-16
  5.3437500E-01  6.6686966E-16
  5.3750000E-01  5.9314697E-16
  5.4375000E-01  4.7456019E-16
  5.4687500E-01  4.2695688E-16
  5.5000000E-01  3.8561273E-16
  5.5312500E-01  3.4958111E-16
  5.5625000E-01  3.1806346E-16
  5.5937500E-01  2.9038857E-16
  5.6250000E-01  2.6599579E-16
  5.6562500E-01  2.4441489E-16
  5.6875000E-01  2.2525080E-16
  5.7187500E-01  2.0817123E-16
  5.7500000E-01  1.9289663E-16
  5.7812500E-01  1.7919132E-16
  5.8125000E-01  1.6685427E-16
  5.8437500E-01  1.5571451E-16
  5.8750000E-01  1.4562727E-16
  5.9062500E-01  1.3646571E-16
  5.9375000E-01  1.2812249E-16
  6.0000000E-01  1.1354350E-16
  6.0625000E-01  1.0127815E-16
  6.1250000E-01  9.0870291E-17
  6.1875000E-01  8.1970594E-17
  6.2500000E-01  7.4303289E-17
  6.3125000E-01  6.7653255E-17
  6.3750000E-01  6.1851064E-17
  6.4375000E-01  5.6759496E-17
  6.5000000E-01  5.2267688E-17
  6.5625000E-01  4.8286460E-17
  6.6250000E-01  4.4741532E-17
  6.6875000E-01  4.1571694E-17
  6.7500000E-01  3.8726532E-17
  6.8125000E-01  3.6163221E-17
  6.8750000E-01  3.3845909E-17
  6.9375000E-01  3.1744497E-17
  7.0000000E-01  2.9832854E-17
  7.0625000E-01  2.8089070E-17
  7.1250000E-01  2.6494108E-17
  7.2500000E-01  2.3687200E-17
  7.3750000E-01  2.1305342E-17
  7.5000000E-01  1.9266855E-17
  7.6250000E-01  1.7509377E-17
  7.7500000E-01  1.5983630E-17
  7.8750000E-01  1.4650591E-17
  8.0000000E-01  1.3479117E-17
  8.1250000E-01  1.2444429E-17
  8.2500000E-01  1.1525762E-17
  8.3750000E-01  1.0706797E-17
  8.5000000E-01  9.9733359E-18
  8.6250000E-01  9.3141360E-18
  8.7500000E-01  8.7193217E-18
  8.8750000E-01  8.1810078E-18
  9.0000000E-01  7.6921043E-18
  9.2500000E-01  6.8401966E-18
  9.5000000E-01  6.1260185E-18
  9.7500000E-01  5.5214741E-18
  1.0000000E+00  5.0053254E-18
  1.0250000E+00  4.5612184E-18
  1.0500000E+00  4.1764287E-18
  1.0750000E+00  3.8409429E-18
  1.1000000E+00  3.5467563E-18
  1.1250000E+00  3.2874467E-18
  1.1500000E+00  3.0577864E-18
  1.1750000E+00  2.8535160E-18
  1.2000000E+00  2.6711298E-18
  1.2250000E+00  2.5076982E-18
  1.2500000E+00  2.3607861E-18
  1.2750000E+00  2.2283635E-18
  1.3000000E+00  2.1087030E-18
  1.3250000E+00  2.0003458E-18
  1.3500000E+00  1.9020688E-18
  1.4000000E+00  1.7317039E-18
  1.4500000E+00  1.5910137E-18
  1.5000000E+00  1.4753479E-18
  1.5500000E+00  1.3816649E-18
  1.5750000E+00  1.3425199E-18
  1.6000000E+00  1.3084243E-18
  1.6250000E+00  1.2794364E-18
  1.6500000E+00  1.2557883E-18
  1.6750000E+00  1.2378623E-18
  1.7000000E+00  1.2262969E-18
  1.7250000E+00  1.2220313E-18
  1.7500000E+00  1.2265727E-18
  1.7750000E+00  1.2419411E-18
  1.7875000E+00  1.2546369E-18
  1.8000000E+00  1.2713569E-18
  1.8125000E+00  1.2927491E-18
  1.8250000E+00  1.3196870E-18
  1.8375000E+00  1.3531854E-18
  1.8500000E+00  1.3946099E-18
  1.8625000E+00  1.4457030E-18
  1.8750000E+00  1.5087472E-18
  1.8875000E+00  1.5867734E-18
  1.9000000E+00  1.6838738E-18
  1.9125000E+00  1.8056642E-18
  1.9187500E+00  1.8781862E-18
  1.9250000E+00  1.9600470E-18
  1.9312500E+00  2.0528227E-18
  1.9375000E+00  2.1583043E-18
  1.9437500E+00  2.2788250E-18
  1.9500000E+00  2.4172013E-18
  1.9562500E+00  2.5767950E-18
  1.9625000E+00  2.7620030E-18
  1.9687500E+00  2.9782977E-18
  1.9750000E+00  3.2326795E-18
  1.9812500E+00  3.5341968E-18
  1.9875000E+00  3.8946807E-18
  1.9937500E+00  4.3297887E-18
  2.0000000E+00  4.8605320E-18
  2.0031250E+00  5.1702682E-18
  2.0062500E+00  5.5154449E-18
  2.0093750E+00  5.9010986E-18
  2.0125000E+00  6.3338240E-18
  2.0156250E+00  6.8208329E-18
  2.0187500E+00  7.3708466E-18
  2.0218750E+00  7.9944562E-18
  2.0250000E+00  8.7041246E-18
  2.0281250E+00  9.5147595E-18
  2.0312500E+00  1.0444108E-17
  2.0343750E+00  1.1513222E-17
  2.0375000E+00  1.2746826E-17
  2.0437500E+00  1.5825850E-17
  2.0468750E+00  1.7738885E-17
  2.0500000E+00  1.9946582E-17
  2.0531250E+00  2.2479764E-17
  2.0546875E+00  2.3874037E-17
  2.0562500E+00  2.5353656E-17
  2.0578125E+00  2.6915194E-17
  2.0593750E+00  2.8553903E-17
  2.0609375E+00  3.0258737E-17
  2.0625000E+00  3.2015604E-17
  2.0640625E+00  3.3805423E-17
  2.0656250E+00  3.5601976E-17
  2.0687500E+00  3.9083243E-17
  2.0718750E+00  4.2142177E-17
  2.0750000E+00  4.4416496E-17
  2.0765625E+00  4.5155978E-17
  2.0781250E+00  4.5586093E-17
  2.0796875E+00  4.5689470E-17
  2.0812500E+00  4.5461365E-17
  2.0828125E+00  4.4911155E-17
  2.0843750E+00  4.4060780E-17
  2.0859375E+00  4.2942335E-17
  2.0875000E+00  4.1598905E-17
  2.0906250E+00  3.8418313E-17
  2.0937500E+00  3.4878714E-17
  2.0953125E+00  3.3074498E-17
  2.0968750E+00  3.1288651E-17
  2.0984375E+00  2.9544571E-17
  2.1000000E+00  2.7859893E-17
  2.1015625E+00  2.6247665E-17
  2.1031250E+00  2.4714695E-17
  2.1046875E+00  2.3266122E-17
  2.1062500E+00  2.1904001E-17
  2.1093750E+00  1.9434173E-17
