# Atomic cross section. IZ =  46
# Pratt's renormalization correction is applied
#  15   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  2.4350000E+04 eV
#  2  L1  EION =  3.6040000E+03 eV
#  3  L2  EION =  3.3300000E+03 eV
#  4  L3  EION =  3.1730000E+03 eV
#  5  M1  EION =  6.7160000E+02 eV
#  6  M2  EION =  5.5990000E+02 eV
#  7  M3  EION =  5.3230000E+02 eV
#  8  M4  EION =  3.4050000E+02 eV
#  9  M5  EION =  3.3508000E+02 eV
# 10  N1  EION =  8.7100000E+01 eV
# 11  N2  EION =  5.5700000E+01 eV
# 12  N3  EION =  5.0900000E+01 eV
# 13  N4  EION =  3.3400000E+00 eV
# 14  N5  EION =  3.1200000E+00 eV
# 17  O1  EION =  3.1200000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  3.8130630E-18
  1.0000195E-02  3.8130645E-18
  1.0000293E-02  3.8130660E-18
  1.0000391E-02  3.8130675E-18
  1.0000488E-02  3.8130690E-18
  1.0000586E-02  3.8130705E-18
  1.0000684E-02  3.8130720E-18
  1.0000781E-02  3.8130734E-18
  1.0000977E-02  3.8130764E-18
  1.0001172E-02  3.8130794E-18
  1.0001563E-02  3.8130854E-18
  1.0002344E-02  3.8130973E-18
  1.0003125E-02  3.8131092E-18
  1.0004688E-02  3.8131330E-18
  1.0006250E-02  3.8131568E-18
  1.0009375E-02  3.8132044E-18
  1.0012500E-02  3.8132521E-18
  1.0018750E-02  3.8133473E-18
  1.0025000E-02  3.8134426E-18
  1.0037500E-02  3.8136331E-18
  1.0050000E-02  3.8138236E-18
  1.0075000E-02  3.8142046E-18
  1.0100000E-02  3.8145857E-18
  1.0150000E-02  3.8153481E-18
  1.0200000E-02  3.8161107E-18
  1.0300000E-02  3.8176364E-18
  1.0400000E-02  3.8191630E-18
  1.0600000E-02  3.8222184E-18
  1.0800000E-02  3.8252770E-18
  1.1000000E-02  3.8283389E-18
  1.2000000E-02  3.8436963E-18
  1.3000000E-02  3.8591357E-18
  1.4000000E-02  3.8746589E-18
  1.5000000E-02  3.8902679E-18
  1.6000000E-02  3.9059645E-18
  1.7000000E-02  3.9217507E-18
  1.8000000E-02  3.9376283E-18
  1.9000000E-02  3.9535992E-18
  2.0000000E-02  3.9696655E-18
  2.2000000E-02  4.0020915E-18
  2.4000000E-02  4.0349219E-18
  2.6000000E-02  4.0681723E-18
  2.8000000E-02  4.1018547E-18
  3.0000000E-02  4.1359758E-18
  3.2000000E-02  4.1705418E-18
  3.4000000E-02  4.2055592E-18
  3.6000000E-02  4.2410345E-18
  3.8000000E-02  4.2769743E-18
  4.0000000E-02  4.3133855E-18
  4.2500000E-02  4.3595730E-18
  4.5000000E-02  4.4065218E-18
  4.7500000E-02  4.4542463E-18
  5.0000000E-02  4.5027611E-18
  5.2500000E-02  4.5520816E-18
  5.5000000E-02  4.6022254E-18
  5.7500000E-02  4.6532121E-18
  6.0000000E-02  4.7050618E-18
  6.2500000E-02  4.7577949E-18
  6.5000000E-02  4.8114325E-18
  6.7500000E-02  4.8659960E-18
  7.0000000E-02  4.9215074E-18
  7.2500000E-02  4.9779892E-18
  7.5000000E-02  5.0354645E-18
  8.0000000E-02  5.1534907E-18
  8.5000000E-02  5.2757826E-18
  9.0000000E-02  5.4025489E-18
  9.5000000E-02  5.5340099E-18
  1.0000000E-01  5.6703979E-18
  1.1000000E-01  5.9589561E-18
  1.2000000E-01  6.2704321E-18
  1.3000000E-01  6.6073220E-18
  1.4000000E-01  6.9724455E-18
  1.5000000E-01  7.3690545E-18
  1.6000000E-01  7.8008792E-18
  1.7000000E-01  8.2721980E-18
  1.8000000E-01  8.7879959E-18
  1.9000000E-01  9.3540274E-18
  2.0000000E-01  9.9770209E-18
  2.1000000E-01  1.0664878E-17
  2.2000000E-01  1.1426900E-17
  2.3000000E-01  1.2274117E-17
  2.4000000E-01  1.3219694E-17
  2.5000000E-01  1.4279453E-17
  2.6000000E-01  1.5472415E-17
  2.7000000E-01  1.6821769E-17
  2.8000000E-01  1.8356232E-17
  2.9000000E-01  2.0110762E-17
  3.0000000E-01  2.2129218E-17
  3.1000000E-01  2.4467795E-17
  3.2000000E-01  2.7197115E-17
  3.3000000E-01  3.0407954E-17
  3.4000000E-01  3.4220202E-17
  3.5000000E-01  3.8792393E-17
  3.5500000E-01  4.1427338E-17
  3.6000000E-01  4.4338195E-17
