# Atomic cross section. IZ =  50
# Pratt's renormalization correction is applied
#  16   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  2.9200000E+04 eV
#  2  L1  EION =  4.4650000E+03 eV
#  3  L2  EION =  4.1560000E+03 eV
#  4  L3  EION =  3.9290000E+03 eV
#  5  M1  EION =  8.8470000E+02 eV
#  6  M2  EION =  7.5650000E+02 eV
#  7  M3  EION =  7.1460000E+02 eV
#  8  M4  EION =  4.9320000E+02 eV
#  9  M5  EION =  4.8490000E+02 eV
# 10  N1  EION =  1.3710000E+02 eV
# 11  N2  EION =  8.3600000E+01 eV
# 12  N3  EION =  8.3600000E+01 eV
# 13  N4  EION =  2.4900000E+01 eV
# 14  N5  EION =  2.3900000E+01 eV
# 17  O1  EION =  7.5800000E+00 eV
# 18  O2  EION =  2.9200000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  1.0480768E-18
  1.0000195E-02  1.0480770E-18
  1.0000293E-02  1.0480773E-18
  1.0000391E-02  1.0480776E-18
  1.0000488E-02  1.0480778E-18
  1.0000586E-02  1.0480781E-18
  1.0000684E-02  1.0480784E-18
  1.0000781E-02  1.0480786E-18
  1.0001172E-02  1.0480797E-18
  1.0001563E-02  1.0480808E-18
  1.0002344E-02  1.0480829E-18
  1.0003125E-02  1.0480851E-18
  1.0004688E-02  1.0480894E-18
  1.0006250E-02  1.0480937E-18
  1.0009375E-02  1.0481022E-18
  1.0012500E-02  1.0481108E-18
  1.0018750E-02  1.0481280E-18
  1.0025000E-02  1.0481452E-18
  1.0037500E-02  1.0481795E-18
  1.0050000E-02  1.0482138E-18
  1.0075000E-02  1.0482825E-18
  1.0100000E-02  1.0483512E-18
  1.0150000E-02  1.0484886E-18
  1.0200000E-02  1.0486260E-18
  1.0300000E-02  1.0489010E-18
  1.0400000E-02  1.0491762E-18
  1.0600000E-02  1.0497269E-18
  1.0800000E-02  1.0502782E-18
  1.1000000E-02  1.0508300E-18
  1.2000000E-02  1.0535979E-18
  1.3000000E-02  1.0563803E-18
  1.4000000E-02  1.0591773E-18
  1.5000000E-02  1.0619890E-18
  1.6000000E-02  1.0648156E-18
