# Atomic cross section. IZ =  96
# Pratt's renormalization correction is applied
#  28   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  1.2825700E+05 eV
#  2  L1  EION =  2.4519000E+04 eV
#  3  L2  EION =  2.3650000E+04 eV
#  4  L3  EION =  1.8970000E+04 eV
#  5  M1  EION =  6.3090000E+03 eV
#  6  M2  EION =  5.9420000E+03 eV
#  7  M3  EION =  4.8240000E+03 eV
#  8  M4  EION =  4.2320000E+03 eV
#  9  M5  EION =  4.0100000E+03 eV
# 10  N1  EION =  1.6600000E+03 eV
# 11  N2  EION =  1.4890000E+03 eV
# 12  N3  EION =  1.1900000E+03 eV
# 13  N4  EION =  9.1500000E+02 eV
# 14  N5  EION =  8.6000000E+02 eV
# 17  O1  EION =  3.8000000E+02 eV
# 18  O2  EION =  3.1000000E+02 eV
# 19  O3  EION =  2.3500000E+02 eV
# 15  N6  EION =  4.9000000E+02 eV
# 16  N7  EION =  4.7500000E+02 eV
# 20  O4  EION =  1.2200000E+02 eV
# 21  O5  EION =  1.1500000E+02 eV
# 24  P1  EION =  5.6000000E+01 eV
# 25  P2  EION =  3.5000000E+01 eV
# 26  P3  EION =  2.3000000E+01 eV
# 22  O6  EION =  7.0000000E+00 eV
# 23  O7  EION =  7.0000000E+00 eV
# 27  P4  EION =  1.6670000E+00 eV
# 29  Q1  EION =  1.6670000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  6.9545900E-18
  1.0000195E-02  6.9545928E-18
  1.0000293E-02  6.9545957E-18
  1.0000391E-02  6.9545985E-18
  1.0000488E-02  6.9546014E-18
  1.0000586E-02  6.9546042E-18
  1.0000781E-02  6.9546099E-18
  1.0001172E-02  6.9546213E-18
  1.0001563E-02  6.9546327E-18
  1.0002344E-02  6.9546555E-18
  1.0003125E-02  6.9546783E-18
  1.0004688E-02  6.9547240E-18
  1.0006250E-02  6.9547696E-18
  1.0009375E-02  6.9548608E-18
  1.0012500E-02  6.9549520E-18
  1.0018750E-02  6.9551345E-18
  1.0025000E-02  6.9553169E-18
  1.0037500E-02  6.9556818E-18
  1.0050000E-02  6.9560467E-18
  1.0075000E-02  6.9567765E-18
  1.0100000E-02  6.9575063E-18
  1.0150000E-02  6.9589660E-18
  1.0200000E-02  6.9604256E-18
  1.0300000E-02  6.9633448E-18
  1.0400000E-02  6.9662641E-18
  1.0600000E-02  6.9721028E-18
  1.0800000E-02  6.9779417E-18
  1.1000000E-02  6.9837810E-18
  1.2000000E-02  7.0129844E-18
  1.3000000E-02  7.0422068E-18
  1.4000000E-02  7.0714578E-18
  1.5000000E-02  7.1007469E-18
  1.6000000E-02  7.1300837E-18
  1.7000000E-02  7.1594776E-18
  1.8000000E-02  7.1889383E-18
  1.9000000E-02  7.2184751E-18
  2.0000000E-02  7.2480977E-18
  2.2000000E-02  7.3076382E-18
  2.4000000E-02  7.3676360E-18
  2.6000000E-02  7.4281673E-18
