# Atomic cross section. IZ =  66
# Pratt's renormalization correction is applied
#  21   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  5.3789000E+04 eV
#  2  L1  EION =  9.0460000E+03 eV
#  3  L2  EION =  8.5810000E+03 eV
#  4  L3  EION =  7.7900000E+03 eV
#  5  M1  EION =  2.0470000E+03 eV
#  6  M2  EION =  1.8420000E+03 eV
#  7  M3  EION =  1.6760000E+03 eV
#  8  M4  EION =  1.3330000E+03 eV
#  9  M5  EION =  1.2926000E+03 eV
# 10  N1  EION =  4.1420000E+02 eV
# 11  N2  EION =  3.3350000E+02 eV
# 12  N3  EION =  2.9320000E+02 eV
# 13  N4  EION =  1.5232000E+02 eV
# 14  N5  EION =  1.5232000E+02 eV
# 17  O1  EION =  4.9900000E+01 eV
# 18  O2  EION =  2.6300000E+01 eV
# 19  O3  EION =  2.6300000E+01 eV
# 15  N6  EION =  8.0000000E+00 eV
# 16  N7  EION =  4.3000000E+00 eV
# 20  O4  EION =  2.9530000E+00 eV
# 24  P1  EION =  2.9530000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  6.1751904E-18
  1.0000195E-02  6.1751929E-18
  1.0000293E-02  6.1751954E-18
  1.0000391E-02  6.1751979E-18
  1.0000488E-02  6.1752004E-18
  1.0000586E-02  6.1752030E-18
  1.0000684E-02  6.1752055E-18
  1.0000781E-02  6.1752080E-18
  1.0001172E-02  6.1752180E-18
  1.0001563E-02  6.1752281E-18
  1.0002344E-02  6.1752482E-18
  1.0003125E-02  6.1752683E-18
  1.0004688E-02  6.1753085E-18
  1.0006250E-02  6.1753488E-18
  1.0009375E-02  6.1754292E-18
  1.0012500E-02  6.1755097E-18
  1.0018750E-02  6.1756705E-18
  1.0025000E-02  6.1758314E-18
  1.0037500E-02  6.1761532E-18
  1.0050000E-02  6.1764750E-18
  1.0075000E-02  6.1771185E-18
  1.0100000E-02  6.1777621E-18
  1.0150000E-02  6.1790492E-18
  1.0200000E-02  6.1803363E-18
  1.0300000E-02  6.1829106E-18
  1.0400000E-02  6.1854849E-18
  1.0600000E-02  6.1906336E-18
  1.0800000E-02  6.1957826E-18
  1.1000000E-02  6.2009320E-18
  1.2000000E-02  6.2266875E-18
  1.3000000E-02  6.2524656E-18
  1.4000000E-02  6.2782779E-18
  1.5000000E-02  6.3041355E-18
  1.6000000E-02  6.3300498E-18
  1.7000000E-02  6.3560323E-18
  1.8000000E-02  6.3820941E-18
  1.9000000E-02  6.4082468E-18
  2.0000000E-02  6.4345016E-18
  2.2000000E-02  6.4873630E-18
  2.4000000E-02  6.5407692E-18
  2.6000000E-02  6.5948108E-18
  2.8000000E-02  6.6495788E-18
  3.0000000E-02  6.7051457E-18
  3.2000000E-02  6.7615270E-18
  3.4000000E-02  6.8187273E-18
