# Atomic cross section. IZ =  69
# Pratt's renormalization correction is applied
#  21   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  5.9390000E+04 eV
#  2  L1  EION =  1.0116000E+04 eV
#  3  L2  EION =  9.6170000E+03 eV
#  4  L3  EION =  8.6480000E+03 eV
#  5  M1  EION =  2.3070000E+03 eV
#  6  M2  EION =  2.0900000E+03 eV
#  7  M3  EION =  1.8850000E+03 eV
#  8  M4  EION =  1.5150000E+03 eV
#  9  M5  EION =  1.4680000E+03 eV
# 10  N1  EION =  4.7090000E+02 eV
# 11  N2  EION =  3.8590000E+02 eV
# 12  N3  EION =  3.3260000E+02 eV
# 13  N4  EION =  1.7536000E+02 eV
# 14  N5  EION =  1.7536000E+02 eV
# 17  O1  EION =  5.4700000E+01 eV
# 18  O2  EION =  3.1800000E+01 eV
# 19  O3  EION =  2.5000000E+01 eV
# 15  N6  EION =  4.0000000E+00 eV
# 16  N7  EION =  4.6000000E+00 eV
# 20  O4  EION =  3.4530000E+00 eV
# 24  P1  EION =  3.4530000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  6.8738521E-18
  1.0000195E-02  6.8738549E-18
  1.0000293E-02  6.8738576E-18
  1.0000391E-02  6.8738603E-18
  1.0000488E-02  6.8738631E-18
  1.0000586E-02  6.8738658E-18
  1.0000684E-02  6.8738685E-18
  1.0000781E-02  6.8738713E-18
  1.0001172E-02  6.8738822E-18
  1.0001563E-02  6.8738931E-18
  1.0002344E-02  6.8739150E-18
  1.0003125E-02  6.8739369E-18
  1.0004688E-02  6.8739807E-18
  1.0006250E-02  6.8740244E-18
  1.0009375E-02  6.8741119E-18
  1.0012500E-02  6.8741995E-18
  1.0018750E-02  6.8743745E-18
  1.0025000E-02  6.8745495E-18
  1.0037500E-02  6.8748996E-18
  1.0050000E-02  6.8752497E-18
  1.0075000E-02  6.8759500E-18
  1.0100000E-02  6.8766503E-18
  1.0150000E-02  6.8780512E-18
  1.0200000E-02  6.8794526E-18
  1.0300000E-02  6.8822566E-18
  1.0400000E-02  6.8850621E-18
  1.0600000E-02  6.8906778E-18
  1.0800000E-02  6.8962997E-18
  1.1000000E-02  6.9019278E-18
  1.2000000E-02  6.9301624E-18
  1.3000000E-02  6.9585551E-18
  1.4000000E-02  6.9871078E-18
  1.5000000E-02  7.0158226E-18
  1.6000000E-02  7.0447014E-18
  1.7000000E-02  7.0737461E-18
  1.8000000E-02  7.1029588E-18
  1.9000000E-02  7.1323415E-18
  2.0000000E-02  7.1618962E-18
  2.2000000E-02  7.2215297E-18
  2.4000000E-02  7.2818760E-18
  2.6000000E-02  7.3429517E-18
  2.8000000E-02  7.4047738E-18
  3.0000000E-02  7.4673595E-18
  3.2000000E-02  7.5307263E-18
  3.4000000E-02  7.5948919E-18
  3.6000000E-02  7.6598743E-18
  3.8000000E-02  7.7256919E-18
  4.0000000E-02  7.7923632E-18
  4.2500000E-02  7.8769315E-18
  4.5000000E-02  7.9629006E-18
  4.7500000E-02  8.0503087E-18
  5.0000000E-02  8.1391948E-18
  5.2500000E-02  8.2295953E-18
  5.5000000E-02  8.3215415E-18
  5.7500000E-02  8.4150654E-18
  6.0000000E-02  8.5101996E-18
  6.2500000E-02  8.6069776E-18
