# Atomic cross section. IZ =  27
# Pratt's renormalization correction is applied
#  10   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  7.7090000E+03 eV
#  2  L1  EION =  9.2510000E+02 eV
#  3  L2  EION =  7.9320000E+02 eV
#  4  L3  EION =  7.7830000E+02 eV
#  5  M1  EION =  1.0100000E+02 eV
#  6  M2  EION =  5.8900000E+01 eV
#  7  M3  EION =  5.9900000E+01 eV
#  8  M4  EION =  4.0000000E+00 eV
#  9  M5  EION =  4.0000000E+00 eV
# 10  N1  EION =  2.8640000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  5.2244291E-18
  1.0000195E-02  5.2244312E-18
  1.0000293E-02  5.2244333E-18
  1.0000391E-02  5.2244355E-18
  1.0000488E-02  5.2244376E-18
  1.0000586E-02  5.2244397E-18
  1.0000684E-02  5.2244418E-18
  1.0000781E-02  5.2244439E-18
  1.0000879E-02  5.2244461E-18
  1.0000977E-02  5.2244482E-18
  1.0001172E-02  5.2244524E-18
  1.0001563E-02  5.2244609E-18
  1.0002344E-02  5.2244779E-18
  1.0003125E-02  5.2244948E-18
  1.0004688E-02  5.2245287E-18
  1.0006250E-02  5.2245627E-18
  1.0009375E-02  5.2246305E-18
  1.0012500E-02  5.2246983E-18
  1.0018750E-02  5.2248340E-18
  1.0025000E-02  5.2249697E-18
  1.0037500E-02  5.2252410E-18
  1.0050000E-02  5.2255123E-18
  1.0075000E-02  5.2260550E-18
  1.0100000E-02  5.2265977E-18
  1.0150000E-02  5.2276831E-18
  1.0200000E-02  5.2287686E-18
  1.0300000E-02  5.2309396E-18
  1.0400000E-02  5.2331109E-18
  1.0600000E-02  5.2374539E-18
  1.0800000E-02  5.2417977E-18
  1.1000000E-02  5.2461423E-18
  1.2000000E-02  5.2678815E-18
  1.3000000E-02  5.2896533E-18
  1.4000000E-02  5.3114667E-18
  1.5000000E-02  5.3333306E-18
  1.6000000E-02  5.3552539E-18
  1.7000000E-02  5.3772457E-18
  1.8000000E-02  5.3993147E-18
  1.9000000E-02  5.4214700E-18
  2.0000000E-02  5.4437204E-18
  2.2000000E-02  5.4885425E-18
  2.4000000E-02  5.5338525E-18
  2.6000000E-02  5.5797218E-18
  2.8000000E-02  5.6262220E-18
  3.0000000E-02  5.6734067E-18
  3.2000000E-02  5.7212850E-18
  3.4000000E-02  5.7698589E-18
  3.6000000E-02  5.8191308E-18
  3.8000000E-02  5.8691026E-18
  4.0000000E-02  5.9197765E-18
  4.2500000E-02  5.9841098E-18
  4.5000000E-02  6.0495481E-18
  4.7500000E-02  6.1160959E-18
  5.0000000E-02  6.1837577E-18
  5.2500000E-02  6.2525381E-18
  5.5000000E-02  6.3224419E-18
  5.7500000E-02  6.3934816E-18
  6.0000000E-02  6.4656895E-18
  6.2500000E-02  6.5391006E-18
  6.5000000E-02  6.6137502E-18
  6.7500000E-02  6.6896734E-18
  7.0000000E-02  6.7669059E-18
  7.2500000E-02  6.8454829E-18
  7.5000000E-02  6.9254402E-18
