# Atomic cross section. IZ =  18
# Pratt's renormalization correction is applied
#   7   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  3.2059000E+03 eV
#  2  L1  EION =  3.2630000E+02 eV
#  3  L2  EION =  2.5060000E+02 eV
#  4  L3  EION =  2.4840000E+02 eV
#  5  M1  EION =  2.9300000E+01 eV
#  6  M2  EION =  1.5900000E+01 eV
#  7  M3  EION =  1.5700000E+01 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  7.4917149E-21
  1.0000195E-02  7.4917150E-21
  1.0000293E-02  7.4917151E-21
  1.0000391E-02  7.4917152E-21
  1.0000488E-02  7.4917153E-21
  1.0000586E-02  7.4917154E-21
  1.0000684E-02  7.4917154E-21
  1.0000781E-02  7.4917155E-21
  1.0000977E-02  7.4917157E-21
  1.0001172E-02  7.4917159E-21
  1.0001563E-02  7.4917162E-21
  1.0002344E-02  7.4917170E-21
  1.0003125E-02  7.4917177E-21
  1.0004688E-02  7.4917191E-21
  1.0006250E-02  7.4917205E-21
  1.0009375E-02  7.4917234E-21
  1.0012500E-02  7.4917262E-21
  1.0018750E-02  7.4917319E-21
  1.0025000E-02  7.4917376E-21
  1.0037500E-02  7.4917489E-21
  1.0050000E-02  7.4917603E-21
  1.0075000E-02  7.4917831E-21
  1.0100000E-02  7.4918058E-21
  1.0150000E-02  7.4918513E-21
  1.0200000E-02  7.4918968E-21
  1.0300000E-02  7.4919878E-21
  1.0400000E-02  7.4920788E-21
  1.0600000E-02  7.4922608E-21
  1.0800000E-02  7.4924429E-21
  1.1000000E-02  7.4926249E-21
  1.2000000E-02  7.4935350E-21
  1.3000000E-02  7.4944452E-21
  1.4000000E-02  7.4953554E-21
  1.5000000E-02  7.4962657E-21
  1.6000000E-02  7.4971760E-21
  1.7000000E-02  7.4980864E-21
  1.8000000E-02  7.4989968E-21
  1.9000000E-02  7.4999073E-21
  2.0000000E-02  7.5008179E-21
