# Atomic cross section. IZ =  71
# Pratt's renormalization correction is applied
#  21   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  6.3314000E+04 eV
#  2  L1  EION =  1.0870000E+04 eV
#  3  L2  EION =  1.0349000E+04 eV
#  4  L3  EION =  9.2440000E+03 eV
#  5  M1  EION =  2.4910000E+03 eV
#  6  M2  EION =  2.2640000E+03 eV
#  7  M3  EION =  2.0240000E+03 eV
#  8  M4  EION =  1.6390000E+03 eV
#  9  M5  EION =  1.5890000E+03 eV
# 10  N1  EION =  5.0680000E+02 eV
# 11  N2  EION =  4.1240000E+02 eV
# 12  N3  EION =  3.5920000E+02 eV
# 13  N4  EION =  2.0610000E+02 eV
# 14  N5  EION =  1.9630000E+02 eV
# 17  O1  EION =  5.7300000E+01 eV
# 18  O2  EION =  3.3600000E+01 eV
# 19  O3  EION =  2.6700000E+01 eV
# 15  N6  EION =  8.9000000E+00 eV
# 16  N7  EION =  7.1600000E+00 eV
# 20  O4  EION =  3.5670000E+00 eV
# 24  P1  EION =  3.5670000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  4.9715268E-18
  1.0000195E-02  4.9715286E-18
  1.0000293E-02  4.9715304E-18
  1.0000391E-02  4.9715322E-18
  1.0000488E-02  4.9715340E-18
  1.0000586E-02  4.9715358E-18
  1.0000684E-02  4.9715376E-18
  1.0000781E-02  4.9715395E-18
  1.0001172E-02  4.9715467E-18
  1.0001563E-02  4.9715540E-18
  1.0002344E-02  4.9715685E-18
  1.0003125E-02  4.9715830E-18
  1.0004688E-02  4.9716120E-18
  1.0006250E-02  4.9716410E-18
  1.0009375E-02  4.9716990E-18
  1.0012500E-02  4.9717570E-18
  1.0018750E-02  4.9718730E-18
  1.0025000E-02  4.9719890E-18
  1.0037500E-02  4.9722210E-18
  1.0050000E-02  4.9724531E-18
  1.0075000E-02  4.9729172E-18
  1.0100000E-02  4.9733813E-18
  1.0150000E-02  4.9743099E-18
  1.0200000E-02  4.9752387E-18
  1.0300000E-02  4.9770972E-18
  1.0400000E-02  4.9789567E-18
  1.0600000E-02  4.9826790E-18
  1.0800000E-02  4.9864054E-18
  1.1000000E-02  4.9901362E-18
  1.2000000E-02  5.0088540E-18
  1.3000000E-02  5.0276792E-18
  1.4000000E-02  5.0466126E-18
  1.5000000E-02  5.0656551E-18
  1.6000000E-02  5.0848074E-18
  1.7000000E-02  5.1040705E-18
  1.8000000E-02  5.1234452E-18
  1.9000000E-02  5.1429324E-18
  2.0000000E-02  5.1625329E-18
  2.2000000E-02  5.2020776E-18
  2.4000000E-02  5.2420864E-18
  2.6000000E-02  5.2825666E-18
  2.8000000E-02  5.3235258E-18
  3.0000000E-02  5.3649715E-18
  3.2000000E-02  5.4069115E-18
  3.4000000E-02  5.4493538E-18
  3.6000000E-02  5.4923064E-18
  3.8000000E-02  5.5357777E-18
  4.0000000E-02  5.5797759E-18
  4.2500000E-02  5.6355279E-18
  4.5000000E-02  5.6921340E-18
  4.7500000E-02  5.7496119E-18
  5.0000000E-02  5.8079794E-18
  5.2500000E-02  5.8672553E-18
  5.5000000E-02  5.9274586E-18
  5.7500000E-02  5.9886087E-18
  6.0000000E-02  6.0507258E-18
  6.2500000E-02  6.1138304E-18
  6.5000000E-02  6.1779437E-18
  6.7500000E-02  6.2430875E-18
  7.0000000E-02  6.3092839E-18
  7.2500000E-02  6.3765559E-18
  7.5000000E-02  6.4449272E-18
  8.0000000E-02  6.5850645E-18
  8.5000000E-02  6.7298978E-18
  9.0000000E-02  6.8796400E-18
  9.5000000E-02  7.0345168E-18
  1.0000000E-01  7.1947668E-18
  1.1000000E-01  7.5324125E-18
  1.2000000E-01  7.8947868E-18
  1.3000000E-01  8.2843791E-18
  1.4000000E-01  8.7040018E-18
  1.5000000E-01  9.1568409E-18
  1.6000000E-01  9.6465201E-18
  1.7000000E-01  1.0177174E-17
  1.8000000E-01  1.0753537E-17
  1.9000000E-01  1.1381054E-17
  2.0000000E-01  1.2066009E-17
  2.2000000E-01  1.3638567E-17
  2.4000000E-01  1.5545514E-17
  2.6000000E-01  1.7889864E-17
  2.8000000E-01  2.0818389E-17
  2.9000000E-01  2.2564853E-17
  3.0000000E-01  2.4545353E-17
  3.1000000E-01  2.6803772E-17
  3.2000000E-01  2.9395404E-17
  3.3000000E-01  3.2390478E-17
  3.4000000E-01  3.5878816E-17
  3.5000000E-01  3.9977123E-17
  3.6000000E-01  4.4839349E-17
  3.7000000E-01  5.0671949E-17
  3.8000000E-01  5.7757771E-17
  3.9000000E-01  6.6490189E-17
  3.9500000E-01  7.1644565E-17
  4.0000000E-01  7.7439470E-17
  4.0625000E-01  8.5761317E-17
  4.1250000E-01  9.5546246E-17
  4.1875000E-01  1.0716332E-16
  4.2500000E-01  1.2110463E-16
  4.3125000E-01  1.3803538E-16
  4.3750000E-01  1.5886940E-16
  4.4375000E-01  1.8487594E-16
  4.5000000E-01  2.1783869E-16
  4.5625000E-01  2.6026698E-16
