# Atomic cross section. IZ =  14
# Pratt's renormalization correction is applied
#   6   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  1.8390000E+03 eV
#  2  L1  EION =  1.4970000E+02 eV
#  3  L2  EION =  9.9820000E+01 eV
#  4  L3  EION =  9.9310000E+01 eV
#  5  M1  EION =  8.6100000E+00 eV
#  6  M2  EION =  3.3010000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  7.5670908E-19
  1.0000195E-02  7.5670929E-19
  1.0000293E-02  7.5670950E-19
  1.0000391E-02  7.5670971E-19
  1.0000488E-02  7.5670992E-19
  1.0000586E-02  7.5671013E-19
  1.0000684E-02  7.5671034E-19
  1.0000781E-02  7.5671055E-19
  1.0001172E-02  7.5671139E-19
  1.0001563E-02  7.5671223E-19
  1.0002344E-02  7.5671391E-19
  1.0003125E-02  7.5671559E-19
  1.0004688E-02  7.5671895E-19
  1.0006250E-02  7.5672231E-19
  1.0009375E-02  7.5672903E-19
  1.0012500E-02  7.5673575E-19
  1.0018750E-02  7.5674918E-19
  1.0025000E-02  7.5676262E-19
  1.0037500E-02  7.5678949E-19
  1.0050000E-02  7.5681636E-19
  1.0075000E-02  7.5687010E-19
  1.0100000E-02  7.5692384E-19
  1.0150000E-02  7.5703132E-19
  1.0200000E-02  7.5713881E-19
  1.0300000E-02  7.5735378E-19
  1.0400000E-02  7.5756875E-19
  1.0600000E-02  7.5799870E-19
  1.0800000E-02  7.5842869E-19
  1.1000000E-02  7.5885870E-19
  1.2000000E-02  7.6100950E-19
  1.3000000E-02  7.6316225E-19
  1.4000000E-02  7.6531795E-19
  1.5000000E-02  7.6747755E-19
  1.6000000E-02  7.6964205E-19
  1.7000000E-02  7.7181242E-19
  1.8000000E-02  7.7398964E-19
  1.9000000E-02  7.7617468E-19
  2.0000000E-02  7.7836853E-19
  2.2000000E-02  7.8278656E-19
  2.4000000E-02  7.8725155E-19
  2.6000000E-02  7.9177128E-19
  2.8000000E-02  7.9635051E-19
  3.0000000E-02  8.0098967E-19
  3.2000000E-02  8.0568878E-19
  3.4000000E-02  8.1044792E-19
  3.6000000E-02  8.1526711E-19
  3.8000000E-02  8.2014642E-19
  4.0000000E-02  8.2508590E-19
  4.2500000E-02  8.3134493E-19
  4.5000000E-02  8.3769815E-19
  4.7500000E-02  8.4414565E-19
  5.0000000E-02  8.5068754E-19
  5.2500000E-02  8.5732408E-19
  5.5000000E-02  8.6405740E-19
  5.7500000E-02  8.7089064E-19
  6.0000000E-02  8.7782697E-19
  6.2500000E-02  8.8486948E-19
  6.5000000E-02  8.9202123E-19
  6.7500000E-02  8.9928529E-19
  7.0000000E-02  9.0666472E-19
  7.2500000E-02  9.1416259E-19
  7.5000000E-02  9.2178196E-19
  8.0000000E-02  9.3739748E-19
  8.5000000E-02  9.5353580E-19
  9.0000000E-02  9.7022142E-19
  9.5000000E-02  9.8747888E-19
  1.0000000E-01  1.0053327E-18
  1.1000000E-01  1.0429363E-18
  1.2000000E-01  1.0832967E-18
  1.3000000E-01  1.1267035E-18
  1.4000000E-01  1.1734864E-18
  1.5000000E-01  1.2240727E-18
  1.6000000E-01  1.2789044E-18
  1.7000000E-01  1.3384432E-18
  1.8000000E-01  1.4032884E-18
  1.9000000E-01  1.4741195E-18
  2.0000000E-01  1.5517652E-18
  2.2000000E-01  1.7313300E-18
  2.4000000E-01  1.9515743E-18
  2.5000000E-01  2.0811719E-18
  2.6000000E-01  2.2266353E-18
  2.7000000E-01  2.3905662E-18
  2.8000000E-01  2.5763987E-18
  2.9000000E-01  2.7883550E-18
  3.0000000E-01  3.0315489E-18
  3.1000000E-01  3.3126236E-18
  3.2000000E-01  3.6399224E-18
  3.3000000E-01  4.0239615E-18
  3.4000000E-01  4.4793872E-18
  3.5000000E-01  5.0247487E-18
  3.6000000E-01  5.6849757E-18
  3.7000000E-01  6.4949687E-18
  3.8000000E-01  7.5032457E-18
  3.9000000E-01  8.7793613E-18
  3.9500000E-01  9.5482009E-18
  4.0000000E-01  1.0425318E-17
  4.0625000E-01  1.1707385E-17
  4.1250000E-01  1.3246132E-17
  4.1875000E-01  1.5110916E-17
  4.2500000E-01  1.7398056E-17
  4.3125000E-01  2.0238548E-17
  4.3750000E-01  2.3814655E-17
  4.4062500E-01  2.5955464E-17
  4.4375000E-01  2.8383463E-17
  4.4687500E-01  3.1149134E-17
  4.5000000E-01  3.4309564E-17
  4.5312500E-01  3.7937073E-17
  4.5625000E-01  4.2112034E-17
  4.5937500E-01  4.6934142E-17
  4.6250000E-01  5.2512495E-17
  4.6875000E-01  6.6469885E-17
  4.7187500E-01  7.5110365E-17
  4.7500000E-01  8.5015120E-17
  4.7656250E-01  9.0460865E-17
  4.7812500E-01  9.6232437E-17
  4.8125000E-01  1.0867503E-16
  4.8437500E-01  1.2204198E-16
  4.8593750E-01  1.2889335E-16
  4.8750000E-01  1.3571246E-16
  4.9062500E-01  1.4867544E-16
  4.9375000E-01  1.5957008E-16
  4.9687500E-01  1.6690938E-16
  4.9843750E-01  1.6885266E-16
  5.0000000E-01  1.6950814E-16
  5.0156250E-01  1.6885664E-16
  5.0312500E-01  1.6691072E-16
  5.0625000E-01  1.5958244E-16
  5.0937500E-01  1.4870036E-16
  5.1250000E-01  1.3573002E-16
  5.1406250E-01  1.2891341E-16
  5.1562500E-01  1.2206388E-16
  5.1875000E-01  1.0870334E-16
  5.2187500E-01  9.6264561E-17
  5.2500000E-01  8.5052121E-17
  5.2812500E-01  7.5149545E-17
  5.3125000E-01  6.6512185E-17
  5.3437500E-01  5.9030030E-17
  5.3750000E-01  5.2569402E-17
  5.4375000E-01  4.2174733E-17
  5.4687500E-01  3.8005688E-17
  5.5000000E-01  3.4382127E-17
  5.5312500E-01  3.1226107E-17
  5.5625000E-01  2.8466112E-17
  5.6250000E-01  2.3906439E-17
  5.6875000E-01  2.0339071E-17
  5.7500000E-01  1.7507989E-17
  5.8125000E-01  1.5230332E-17
  5.8750000E-01  1.3374809E-17
  5.9375000E-01  1.1845807E-17
  6.0000000E-01  1.0573033E-17
  6.0625000E-01  9.5034672E-18
  6.1250000E-01  8.5967995E-18
  6.1875000E-01  7.8222726E-18
  6.2500000E-01  7.1560123E-18
  6.3125000E-01  6.5790233E-18
  6.3750000E-01  6.0763866E-18
  6.5000000E-01  5.2486679E-18
  6.6250000E-01  4.6016344E-18
  6.7500000E-01  4.0873562E-18
  6.8750000E-01  3.6731414E-18
  7.0000000E-01  3.3352889E-18
  7.1250000E-01  3.0570728E-18
  7.2500000E-01  2.8258516E-18
  7.3750000E-01  2.6323997E-18
  7.5000000E-01  2.4695735E-18
  7.7500000E-01  2.2149995E-18
  8.0000000E-01  2.0309446E-18
  8.2500000E-01  1.8976785E-18
  8.5000000E-01  1.8022753E-18
  8.7500000E-01  1.7360148E-18
  9.0000000E-01  1.6929285E-18
  9.2500000E-01  1.6688464E-18
  9.5000000E-01  1.6608451E-18
  1.0000000E+00  1.6860577E-18
  1.0500000E+00  1.7596279E-18
  1.1000000E+00  1.8798293E-18
  1.1500000E+00  2.0503593E-18
  1.2000000E+00  2.2806780E-18
  1.2500000E+00  2.5874198E-18
  1.2750000E+00  2.7775130E-18
  1.3000000E+00  2.9980409E-18
  1.3250000E+00  3.2552361E-18
  1.3500000E+00  3.5578128E-18
  1.3750000E+00  3.9172031E-18
  1.4000000E+00  4.3486598E-18
  1.4250000E+00  4.8733334E-18
  1.4500000E+00  5.5216979E-18
  1.4750000E+00  6.3384469E-18
  1.4875000E+00  6.8300019E-18
  1.5000000E+00  7.3915455E-18
  1.5125000E+00  8.0382662E-18
  1.5250000E+00  8.7890328E-18
  1.5375000E+00  9.6684497E-18
  1.5500000E+00  1.0710211E-17
  1.5625000E+00  1.1958309E-17
  1.5750000E+00  1.3473520E-17
  1.5875000E+00  1.5341710E-17
  1.6000000E+00  1.7685864E-17
  1.6125000E+00  2.0687835E-17
  1.6187500E+00  2.2516805E-17
  1.6250000E+00  2.4625046E-17
  1.6312500E+00  2.7072553E-17
  1.6375000E+00  2.9935442E-17
  1.6437500E+00  3.3316248E-17
  1.6500000E+00  3.7345395E-17
  1.6562500E+00  4.2195587E-17
  1.6625000E+00  4.8102911E-17
  1.6687500E+00  5.5387519E-17
