# Atomic cross section. IZ =  92
# Pratt's renormalization correction is applied
#  27   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  1.1560600E+05 eV
#  2  L1  EION =  2.1757000E+04 eV
#  3  L2  EION =  2.0948000E+04 eV
#  4  L3  EION =  1.7166000E+04 eV
#  5  M1  EION =  5.5480000E+03 eV
#  6  M2  EION =  5.1820000E+03 eV
#  7  M3  EION =  4.3030000E+03 eV
#  8  M4  EION =  3.7280000E+03 eV
#  9  M5  EION =  3.5520000E+03 eV
# 10  N1  EION =  1.4390000E+03 eV
# 11  N2  EION =  1.2710000E+03 eV
# 12  N3  EION =  1.0430000E+03 eV
# 13  N4  EION =  7.7830000E+02 eV
# 14  N5  EION =  7.3620000E+02 eV
# 17  O1  EION =  3.2100000E+02 eV
# 18  O2  EION =  2.5700000E+02 eV
# 19  O3  EION =  1.9200000E+02 eV
# 15  N6  EION =  3.8820000E+02 eV
# 16  N7  EION =  3.7740000E+02 eV
# 20  O4  EION =  1.0280000E+02 eV
# 21  O5  EION =  9.4200000E+01 eV
# 24  P1  EION =  4.3900000E+01 eV
# 25  P2  EION =  2.6800000E+01 eV
# 26  P3  EION =  1.6800000E+01 eV
# 22  O6  EION =  2.4030000E+00 eV
# 27  P4  EION =  2.3700000E+00 eV
# 29  Q1  EION =  2.3700000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  7.0613330E-18
  1.0000195E-02  7.0613359E-18
  1.0000293E-02  7.0613388E-18
  1.0000391E-02  7.0613417E-18
  1.0000488E-02  7.0613446E-18
  1.0000586E-02  7.0613475E-18
  1.0000781E-02  7.0613534E-18
  1.0001172E-02  7.0613650E-18
  1.0001563E-02  7.0613766E-18
  1.0002344E-02  7.0613999E-18
  1.0003125E-02  7.0614232E-18
  1.0004688E-02  7.0614698E-18
  1.0006250E-02  7.0615164E-18
  1.0009375E-02  7.0616095E-18
  1.0012500E-02  7.0617027E-18
  1.0018750E-02  7.0618890E-18
  1.0025000E-02  7.0620753E-18
  1.0037500E-02  7.0624480E-18
  1.0050000E-02  7.0628206E-18
  1.0075000E-02  7.0635659E-18
  1.0100000E-02  7.0643112E-18
  1.0150000E-02  7.0658017E-18
  1.0200000E-02  7.0672923E-18
  1.0300000E-02  7.0702735E-18
  1.0400000E-02  7.0732546E-18
  1.0600000E-02  7.0792171E-18
  1.0800000E-02  7.0851797E-18
  1.1000000E-02  7.0911427E-18
  1.2000000E-02  7.1209640E-18
  1.3000000E-02  7.1508028E-18
  1.4000000E-02  7.1806678E-18
  1.5000000E-02  7.2105678E-18
  1.6000000E-02  7.2405113E-18
  1.7000000E-02  7.2705073E-18
  1.8000000E-02  7.3005644E-18
  1.9000000E-02  7.3306913E-18
  2.0000000E-02  7.3608967E-18
  2.2000000E-02  7.4215783E-18
  2.4000000E-02  7.4826789E-18
  2.6000000E-02  7.5442684E-18
  2.8000000E-02  7.6064166E-18
  3.0000000E-02  7.6691934E-18
  3.2000000E-02  7.7326686E-18
  3.4000000E-02  7.7969120E-18
  3.6000000E-02  7.8619935E-18
  3.8000000E-02  7.9279829E-18
  4.0000000E-02  7.9949501E-18
  4.2500000E-02  8.0801387E-18
  4.5000000E-02  8.1670342E-18
  4.7500000E-02  8.2556314E-18
  5.0000000E-02  8.3459203E-18
  5.2500000E-02  8.4378907E-18
  5.5000000E-02  8.5315327E-18
  5.7500000E-02  8.6268362E-18
  6.0000000E-02  8.7237912E-18
  6.2500000E-02  8.8223875E-18
  6.5000000E-02  8.9226156E-18
  6.7500000E-02  9.0244889E-18
  7.0000000E-02  9.1280584E-18
  7.2500000E-02  9.2333784E-18
  7.5000000E-02  9.3405031E-18
  8.0000000E-02  9.5603837E-18
  8.5000000E-02  9.7881344E-18
  9.0000000E-02  1.0024189E-17
  9.5000000E-02  1.0268983E-17
  1.0000000E-01  1.0522949E-17
  1.1000000E-01  1.1060304E-17
  1.2000000E-01  1.1640463E-17
  1.3000000E-01  1.2267815E-17
  1.4000000E-01  1.2947584E-17
  1.5000000E-01  1.3685894E-17
  1.6000000E-01  1.4489623E-17
  1.7000000E-01  1.5366807E-17
  1.8000000E-01  1.6326553E-17
  1.9000000E-01  1.7379726E-17
  2.0000000E-01  1.8538423E-17
  2.2000000E-01  2.1235342E-17
  2.4000000E-01  2.4568960E-17
  2.6000000E-01  2.8756676E-17
  2.8000000E-01  3.4116475E-17
  3.0000000E-01  4.1127489E-17
  3.2000000E-01  5.0542245E-17
  3.4000000E-01  6.3587201E-17
  3.6000000E-01  8.2377694E-17
  3.8000000E-01  1.1079641E-16
  4.0000000E-01  1.5656258E-16
  4.1250000E-01  2.0078838E-16
  4.2500000E-01  2.6594261E-16
  4.3750000E-01  3.6669160E-16
  4.4375000E-01  4.3845125E-16
  4.5000000E-01  5.3154736E-16
  4.5625000E-01  6.5413265E-16
  4.6250000E-01  8.1756978E-16
  4.6875000E-01  1.0368398E-15
  4.7500000E-01  1.3283477E-15
  4.8125000E-01  1.7001853E-15
  4.8750000E-01  2.1251481E-15
  4.9375000E-01  2.5000456E-15
  4.9687500E-01  2.6154535E-15
  5.0000000E-01  2.6563112E-15
  5.0312500E-01  2.6154296E-15
  5.0625000E-01  2.5001030E-15
  5.1250000E-01  2.1251578E-15
  5.1875000E-01  1.7002437E-15
  5.2500000E-01  1.3284168E-15
  5.3125000E-01  1.0369208E-15
  5.3750000E-01  8.1766242E-16
  5.4375000E-01  6.5425271E-16
  5.5000000E-01  5.3168406E-16
  5.5625000E-01  4.3860194E-16
  5.6250000E-01  3.6685750E-16
  5.7500000E-01  2.6613353E-16
  5.8750000E-01  2.0102104E-16
  6.0000000E-01  1.5683119E-16
  6.1250000E-01  1.2561558E-16
  6.2500000E-01  1.0281305E-16
  6.3750000E-01  8.5686493E-17
  6.5000000E-01  7.2515808E-17
  6.7500000E-01  5.3937987E-17
  7.0000000E-01  4.1783010E-17
  7.2500000E-01  3.3438858E-17
  7.5000000E-01  2.7504782E-17
  8.0000000E-01  1.9999611E-17
  8.2500000E-01  1.7677050E-17
  8.5000000E-01  1.6073234E-17
  8.7500000E-01  1.5179761E-17
  9.0000000E-01  1.5216157E-17
  9.1250000E-01  1.5796775E-17
  9.2500000E-01  1.7038446E-17
  9.3750000E-01  1.9427587E-17
  9.5000000E-01  2.3900429E-17
  9.5625000E-01  2.7323557E-17
  9.6250000E-01  3.1598113E-17
  9.6875000E-01  3.6217384E-17
  9.7187500E-01  3.8255626E-17
  9.7500000E-01  3.9802078E-17
  9.8125000E-01  4.0653183E-17
  9.8750000E-01  3.8464544E-17
  9.9375000E-01  3.4720753E-17
  1.0000000E+00  3.1062509E-17
  1.0062500E+00  2.8283702E-17
  1.0125000E+00  2.6529453E-17
  1.0187500E+00  2.5720573E-17
  1.0250000E+00  2.5752082E-17
  1.0375000E+00  2.8185322E-17
  1.0500000E+00  3.4027183E-17
  1.0562500E+00  3.8401785E-17
  1.0625000E+00  4.3990250E-17
  1.0687500E+00  5.1350594E-17
  1.0750000E+00  6.1377616E-17
  1.0812500E+00  7.5097118E-17
  1.0875000E+00  9.3336087E-17
  1.0906250E+00  1.0414583E-16
  1.0937500E+00  1.1577864E-16
  1.1000000E+00  1.3890323E-16
  1.1062500E+00  1.5443912E-16
  1.1125000E+00  1.5374223E-16
  1.1187500E+00  1.3703537E-16
  1.1250000E+00  1.1311199E-16
  1.1312500E+00  9.0073230E-17
  1.1375000E+00  7.1242544E-17
  1.1437500E+00  5.6854040E-17
  1.1500000E+00  4.6084597E-17
  1.1625000E+00  3.1908664E-17
