# Atomic cross section. IZ =   1
# Pratt's renormalization correction is applied
#   1   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  1.3600000E+01 eV
#
#  Total atomic cross section
#  1262   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  4.7272740E-21
  1.0000195E-02  4.7272741E-21
  1.0000293E-02  4.7272741E-21
  1.0000391E-02  4.7272742E-21
  1.0000488E-02  4.7272743E-21
  1.0000586E-02  4.7272744E-21
  1.0000684E-02  4.7272745E-21
  1.0000781E-02  4.7272746E-21
  1.0000879E-02  4.7272747E-21
  1.0000977E-02  4.7272747E-21
  1.0001172E-02  4.7272749E-21
  1.0001563E-02  4.7272752E-21
  1.0002344E-02  4.7272759E-21
  1.0003125E-02  4.7272766E-21
  1.0004688E-02  4.7272779E-21
  1.0006250E-02  4.7272793E-21
  1.0009375E-02  4.7272820E-21
  1.0012500E-02  4.7272847E-21
  1.0018750E-02  4.7272901E-21
  1.0025000E-02  4.7272955E-21
  1.0037500E-02  4.7273063E-21
  1.0050000E-02  4.7273171E-21
  1.0075000E-02  4.7273386E-21
  1.0100000E-02  4.7273602E-21
  1.0150000E-02  4.7274034E-21
  1.0200000E-02  4.7274465E-21
  1.0300000E-02  4.7275329E-21
  1.0400000E-02  4.7276192E-21
  1.0600000E-02  4.7277919E-21
  1.0800000E-02  4.7279645E-21
  1.1000000E-02  4.7281372E-21
  1.2000000E-02  4.7290008E-21
  1.3000000E-02  4.7298646E-21
  1.4000000E-02  4.7307286E-21
  1.5000000E-02  4.7315929E-21
  1.6000000E-02  4.7324574E-21
  1.7000000E-02  4.7333222E-21
  1.8000000E-02  4.7341872E-21
  1.9000000E-02  4.7350525E-21
  2.0000000E-02  4.7359180E-21
  2.2000000E-02  4.7376497E-21
  2.4000000E-02  4.7393824E-21
  2.6000000E-02  4.7411161E-21
  2.8000000E-02  4.7428507E-21
  3.0000000E-02  4.7445863E-21
  3.2000000E-02  4.7463229E-21
  3.4000000E-02  4.7480605E-21
  3.6000000E-02  4.7497990E-21
  3.8000000E-02  4.7515385E-21
  4.0000000E-02  4.7532790E-21
  4.2500000E-02  4.7554560E-21
  4.5000000E-02  4.7576345E-21
  4.7500000E-02  4.7598146E-21
  5.0000000E-02  4.7619961E-21
  5.2500000E-02  4.7641793E-21
  5.5000000E-02  4.7663639E-21
  5.7500000E-02  4.7685501E-21
  6.0000000E-02  4.7707378E-21
  6.2500000E-02  4.7729271E-21
  6.5000000E-02  4.7751179E-21
  6.7500000E-02  4.7773102E-21
  7.0000000E-02  4.7795041E-21
  7.2500000E-02  4.7816995E-21
  7.5000000E-02  4.7838965E-21
  8.0000000E-02  4.7882951E-21
  8.5000000E-02  4.7926999E-21
  9.0000000E-02  4.7971109E-21
  9.5000000E-02  4.8015281E-21
  1.0000000E-01  4.8059516E-21
  1.1000000E-01  4.8148174E-21
  1.2000000E-01  4.8237082E-21
  1.3000000E-01  4.8326242E-21
  1.4000000E-01  4.8415655E-21
  1.5000000E-01  4.8505322E-21
  1.6000000E-01  4.8595244E-21
  1.7000000E-01  4.8685422E-21
  1.8000000E-01  4.8775856E-21
  1.9000000E-01  4.8866549E-21
  2.0000000E-01  4.8957500E-21
  2.2000000E-01  4.9140183E-21
  2.4000000E-01  4.9323913E-21
  2.6000000E-01  4.9508698E-21
  2.8000000E-01  4.9694547E-21
  3.0000000E-01  4.9881468E-21
  3.2000000E-01  5.0069470E-21
  3.4000000E-01  5.0258560E-21
  3.6000000E-01  5.0448747E-21
  3.8000000E-01  5.0640041E-21
  4.0000000E-01  5.0832449E-21
  4.2500000E-01  5.1074540E-21
  4.5000000E-01  5.1318403E-21
  4.7500000E-01  5.1564057E-21
  5.0000000E-01  5.1811520E-21
  5.2500000E-01  5.2060808E-21
  5.5000000E-01  5.2311941E-21
  5.7500000E-01  5.2564936E-21
  6.0000000E-01  5.2819814E-21
  6.2500000E-01  5.3076592E-21
  6.5000000E-01  5.3335290E-21
  6.7500000E-01  5.3595927E-21
  7.0000000E-01  5.3858524E-21
  7.2500000E-01  5.4123099E-21
  7.5000000E-01  5.4389673E-21
  8.0000000E-01  5.4928902E-21
  8.5000000E-01  5.5476377E-21
  9.0000000E-01  5.6032270E-21
  9.5000000E-01  5.6596755E-21
  1.0000000E+00  5.7170015E-21
  1.1000000E+00  5.8343603E-21
  1.2000000E+00  5.9554577E-21
  1.3000000E+00  6.0804567E-21
  1.4000000E+00  6.2095291E-21
  1.5000000E+00  6.3428566E-21
