# Atomic cross section. IZ =  25
# Pratt's renormalization correction is applied
#  10   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  6.5390000E+03 eV
#  2  L1  EION =  7.6910000E+02 eV
#  3  L2  EION =  6.4990000E+02 eV
#  4  L3  EION =  6.3885000E+02 eV
#  5  M1  EION =  8.2300000E+01 eV
#  6  M2  EION =  4.7200000E+01 eV
#  7  M3  EION =  4.7200000E+01 eV
#  8  M4  EION =  4.9000000E+00 eV
#  9  M5  EION =  4.9000000E+00 eV
# 10  N1  EION =  3.3340000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  4.7835064E-18
  1.0000195E-02  4.7835082E-18
  1.0000293E-02  4.7835101E-18
  1.0000391E-02  4.7835120E-18
  1.0000488E-02  4.7835138E-18
  1.0000586E-02  4.7835157E-18
  1.0000684E-02  4.7835176E-18
  1.0000781E-02  4.7835194E-18
  1.0000977E-02  4.7835232E-18
  1.0001172E-02  4.7835269E-18
  1.0001563E-02  4.7835344E-18
  1.0002344E-02  4.7835493E-18
  1.0003125E-02  4.7835642E-18
  1.0004688E-02  4.7835941E-18
  1.0006250E-02  4.7836240E-18
  1.0009375E-02  4.7836837E-18
  1.0012500E-02  4.7837435E-18
  1.0018750E-02  4.7838629E-18
  1.0025000E-02  4.7839824E-18
  1.0037500E-02  4.7842214E-18
  1.0050000E-02  4.7844604E-18
  1.0075000E-02  4.7849384E-18
  1.0100000E-02  4.7854164E-18
  1.0150000E-02  4.7863727E-18
  1.0200000E-02  4.7873294E-18
  1.0300000E-02  4.7892436E-18
  1.0400000E-02  4.7911590E-18
  1.0600000E-02  4.7949933E-18
  1.0800000E-02  4.7988322E-18
  1.1000000E-02  4.8026757E-18
  1.2000000E-02  4.8219641E-18
  1.3000000E-02  4.8413704E-18
  1.4000000E-02  4.8608957E-18
  1.5000000E-02  4.8805410E-18
  1.6000000E-02  4.9003073E-18
  1.7000000E-02  4.9201955E-18
  1.8000000E-02  4.9402067E-18
  1.9000000E-02  4.9603419E-18
  2.0000000E-02  4.9806020E-18
  2.2000000E-02  5.0215016E-18
  2.4000000E-02  5.0629137E-18
  2.6000000E-02  5.1048471E-18
  2.8000000E-02  5.1473106E-18
  3.0000000E-02  5.1903131E-18
  3.2000000E-02  5.2338638E-18
  3.4000000E-02  5.2779721E-18
  3.6000000E-02  5.3226476E-18
  3.8000000E-02  5.3679001E-18
  4.0000000E-02  5.4137394E-18
  4.2500000E-02  5.4718796E-18
  4.5000000E-02  5.5309733E-18
  4.7500000E-02  5.5910415E-18
  5.0000000E-02  5.6521057E-18
  5.2500000E-02  5.7141883E-18
  5.5000000E-02  5.7773118E-18
  5.7500000E-02  5.8414999E-18
  6.0000000E-02  5.9067765E-18
  6.2500000E-02  5.9731665E-18
  6.5000000E-02  6.0406954E-18
  6.7500000E-02  6.1093894E-18
  7.0000000E-02  6.1792756E-18
  7.2500000E-02  6.2503816E-18
  7.5000000E-02  6.3227360E-18
  8.0000000E-02  6.4713090E-18
  8.5000000E-02  6.6252406E-18
  9.0000000E-02  6.7847918E-18
  9.5000000E-02  6.9502400E-18
  1.0000000E-01  7.1218795E-18
  1.1000000E-01  7.4850050E-18
  1.2000000E-01  7.8769230E-18
  1.3000000E-01  8.3007615E-18
  1.4000000E-01  8.7600846E-18
  1.5000000E-01  9.2589689E-18
  1.6000000E-01  9.8020917E-18
  1.7000000E-01  1.0394841E-17
  1.8000000E-01  1.1043450E-17
  1.9000000E-01  1.1755160E-17
  2.0000000E-01  1.2538423E-17
  2.1000000E-01  1.3403153E-17
  2.2000000E-01  1.4361045E-17
  2.3000000E-01  1.5425954E-17
  2.4000000E-01  1.6614364E-17
  2.5000000E-01  1.7946125E-17
  2.6000000E-01  1.9445268E-17
  2.7000000E-01  2.1140798E-17
  2.8000000E-01  2.3068575E-17
  2.9000000E-01  2.5273047E-17
  3.0000000E-01  2.7808429E-17
  3.1000000E-01  3.0746709E-17
  3.2000000E-01  3.4174466E-17
  3.3000000E-01  3.8207367E-17
  3.4000000E-01  4.2995354E-17
  3.5000000E-01  4.8737346E-17
  3.5500000E-01  5.2046909E-17
  3.6000000E-01  5.5701991E-17
  3.6500000E-01  5.9753235E-17
  3.7000000E-01  6.4257668E-17
  3.7500000E-01  6.9286398E-17
  3.8000000E-01  7.4920268E-17
  3.8500000E-01  8.1260800E-17
  3.9000000E-01  8.8431403E-17
  3.9500000E-01  9.6574474E-17
  4.0000000E-01  1.0587357E-16
  4.0625000E-01  1.1946837E-16
  4.1250000E-01  1.3578491E-16
  4.1875000E-01  1.5557430E-16
  4.2187500E-01  1.6707516E-16
  4.2500000E-01  1.7985229E-16
  4.2812500E-01  1.9409065E-16
  4.3125000E-01  2.1001353E-16
  4.3437500E-01  2.2787869E-16
  4.3750000E-01  2.4799535E-16
  4.4062500E-01  2.7073094E-16
  4.4375000E-01  2.9653513E-16
  4.4687500E-01  3.2591533E-16
  4.5000000E-01  3.5950407E-16
  4.5312500E-01  3.9804491E-16
  4.5625000E-01  4.4241760E-16
  4.6250000E-01  5.5296964E-16
  4.6562500E-01  6.2169087E-16
  4.6875000E-01  7.0126932E-16
  4.7187500E-01  7.9313249E-16
  4.7500000E-01  8.9844377E-16
  4.7812500E-01  1.0176813E-15
  4.7968750E-01  1.0823105E-15
  4.8125000E-01  1.1499547E-15
  4.8281250E-01  1.2200857E-15
  4.8437500E-01  1.2920557E-15
  4.8593750E-01  1.3648841E-15
  4.8750000E-01  1.4373771E-15
  4.9062500E-01  1.5751789E-15
  4.9375000E-01  1.6909892E-15
  4.9687500E-01  1.7689957E-15
  4.9843750E-01  1.7896734E-15
  5.0000000E-01  1.7966555E-15
  5.0156250E-01  1.7896699E-15
  5.0312500E-01  1.7690247E-15
  5.0625000E-01  1.6909684E-15
  5.0937500E-01  1.5752060E-15
  5.1250000E-01  1.4373855E-15
  5.1406250E-01  1.3649114E-15
  5.1562500E-01  1.2920586E-15
  5.1718750E-01  1.2201151E-15
  5.1875000E-01  1.1499684E-15
  5.2031250E-01  1.0823371E-15
  5.2187500E-01  1.0177115E-15
  5.2343750E-01  9.5635232E-16
  5.2500000E-01  8.9846456E-16
  5.2812500E-01  7.9317031E-16
  5.3125000E-01  7.0135211E-16
  5.3750000E-01  5.5297138E-16
  5.4062500E-01  4.9367513E-16
  5.4375000E-01  4.4246523E-16
  5.4687500E-01  3.9809060E-16
  5.5000000E-01  3.5955304E-16
  5.5312500E-01  3.2596746E-16
  5.5625000E-01  2.9658949E-16
  5.5937500E-01  2.7079509E-16
  5.6250000E-01  2.4805938E-16
  5.6562500E-01  2.2794416E-16
  5.6875000E-01  2.1008182E-16
  5.7187500E-01  1.9416365E-16
  5.7500000E-01  1.7992772E-16
  5.8125000E-01  1.5565256E-16
  5.8750000E-01  1.3587079E-16
  5.9375000E-01  1.1956231E-16
  6.0000000E-01  1.0597417E-16
  6.0625000E-01  9.4544847E-17
  6.1250000E-01  8.4849027E-17
  6.1875000E-01  7.6557475E-17
  6.2500000E-01  6.9414432E-17
  6.3125000E-01  6.3220935E-17
  6.3750000E-01  5.7817523E-17
  6.4375000E-01  5.3076211E-17
  6.5000000E-01  4.8894697E-17
  6.5625000E-01  4.5189038E-17
  6.6250000E-01  4.1890040E-17
  6.6875000E-01  3.8941174E-17
  6.7500000E-01  3.6294990E-17
  6.8125000E-01  3.3911621E-17
  6.8750000E-01  3.1757948E-17
  7.0000000E-01  2.8030292E-17
  7.1250000E-01  2.4932108E-17
  7.2500000E-01  2.2330617E-17
  7.3750000E-01  2.0126282E-17
  7.5000000E-01  1.8243374E-17
  7.6250000E-01  1.6623196E-17
  7.7500000E-01  1.5220378E-17
  7.8750000E-01  1.3998759E-17
  8.0000000E-01  1.2929375E-17
  8.1250000E-01  1.1989009E-17
  8.2500000E-01  1.1159000E-17
  8.3750000E-01  1.0423716E-17
  8.5000000E-01  9.7707798E-18
  8.7500000E-01  8.6713228E-18
  9.0000000E-01  7.7964505E-18
  9.2500000E-01  7.1018366E-18
  9.5000000E-01  6.5572948E-18
  9.7500000E-01  6.1435111E-18
  1.0000000E+00  5.8504005E-18
  1.0125000E+00  5.7484635E-18
  1.0250000E+00  5.6770977E-18
  1.0375000E+00  5.6379213E-18
  1.0500000E+00  5.6333942E-18
  1.0625000E+00  5.6671322E-18
  1.0750000E+00  5.7441987E-18
  1.0875000E+00  5.8714641E-18
  1.1000000E+00  6.0584121E-18
  1.1125000E+00  6.3182067E-18
  1.1250000E+00  6.6687560E-18
  1.1375000E+00  7.1354989E-18
  1.1437500E+00  7.4232430E-18
  1.1500000E+00  7.7547887E-18
  1.1562500E+00  8.1373795E-18
  1.1625000E+00  8.5799083E-18
  1.1687500E+00  9.0932912E-18
  1.1750000E+00  9.6911270E-18
  1.1812500E+00  1.0390629E-17
  1.1875000E+00  1.1213607E-17
  1.1937500E+00  1.2187665E-17
  1.2000000E+00  1.3349767E-17
  1.2062500E+00  1.4746916E-17
  1.2125000E+00  1.6442812E-17
  1.2156250E+00  1.7428482E-17
  1.2187500E+00  1.8523103E-17
  1.2218750E+00  1.9742513E-17
  1.2250000E+00  2.1105194E-17
  1.2281250E+00  2.2632929E-17
  1.2312500E+00  2.4351770E-17
  1.2343750E+00  2.6292391E-17
  1.2375000E+00  2.8491405E-17
  1.2406250E+00  3.0992675E-17
  1.2437500E+00  3.3847863E-17
  1.2468750E+00  3.7118598E-17
  1.2500000E+00  4.0877804E-17
  1.2562500E+00  5.0210971E-17
  1.2625000E+00  6.2652047E-17
  1.2656250E+00  7.0307277E-17
  1.2687500E+00  7.9018654E-17
  1.2718750E+00  8.8789941E-17
  1.2750000E+00  9.9490905E-17
  1.2765625E+00  1.0509502E-16
  1.2781250E+00  1.1078604E-16
  1.2796875E+00  1.1648324E-16
  1.2812500E+00  1.2208431E-16
  1.2843750E+00  1.3247344E-16
  1.2875000E+00  1.4091575E-16
  1.2890625E+00  1.4410654E-16
  1.2906250E+00  1.4646496E-16
  1.2921875E+00  1.4794594E-16
  1.2937500E+00  1.4854598E-16
  1.2953125E+00  1.4830113E-16
  1.2968750E+00  1.4728956E-16
  1.2984375E+00  1.4562185E-16
  1.3000000E+00  1.4343673E-16
  1.3031250E+00  1.3807049E-16
  1.3046875E+00  1.3516086E-16
  1.3062500E+00  1.3226427E-16
  1.3078125E+00  1.2946794E-16
  1.3093750E+00  1.2683620E-16
  1.3109375E+00  1.2441204E-16
  1.3125000E+00  1.2220900E-16
  1.3156250E+00  1.1842273E-16
  1.3187500E+00  1.1516840E-16
  1.3218750E+00  1.1192897E-16
  1.3250000E+00  1.0811967E-16
  1.3265625E+00  1.0585160E-16
  1.3281250E+00  1.0329413E-16
  1.3296875E+00  1.0044098E-16
  1.3312500E+00  9.7304410E-17
  1.3343750E+00  9.0327904E-17
  1.3375000E+00  8.2767654E-17
  1.3406250E+00  7.5076109E-17
  1.3437500E+00  6.7648212E-17
  1.3468750E+00  6.0740644E-17
  1.3500000E+00  5.4483342E-17
  1.3531250E+00  4.8917323E-17
  1.3562500E+00  4.4016474E-17
  1.3593750E+00  3.9729319E-17
  1.3625000E+00  3.5987297E-17
  1.3687500E+00  2.9867757E-17
  1.3718750E+00  2.7367560E-17
  1.3750000E+00  2.5169982E-17
  1.3781250E+00  2.3232112E-17
  1.3812500E+00  2.1516749E-17
  1.3843750E+00  1.9992721E-17
  1.3875000E+00  1.8633795E-17
  1.3906250E+00  1.7417476E-17
  1.3937500E+00  1.6325195E-17
