# Atomic cross section. IZ =  58
# Pratt's renormalization correction is applied
#  20   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  4.0443000E+04 eV
#  2  L1  EION =  6.5490000E+03 eV
#  3  L2  EION =  6.1640000E+03 eV
#  4  L3  EION =  5.7230000E+03 eV
#  5  M1  EION =  1.4360000E+03 eV
#  6  M2  EION =  1.2740000E+03 eV
#  7  M3  EION =  1.1870000E+03 eV
#  8  M4  EION =  9.0240000E+02 eV
#  9  M5  EION =  8.8380000E+02 eV
# 10  N1  EION =  2.9100000E+02 eV
# 11  N2  EION =  2.2320000E+02 eV
# 12  N3  EION =  2.0650000E+02 eV
# 13  N4  EION =  1.0900000E+02 eV
# 14  N5  EION =  1.0810000E+02 eV
# 17  O1  EION =  3.7800000E+01 eV
# 18  O2  EION =  1.9800000E+01 eV
# 19  O3  EION =  1.7000000E+01 eV
# 15  N6  EION =  3.1000000E+00 eV
# 20  O4  EION =  2.8670000E+00 eV
# 24  P1  EION =  2.8670000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  6.0535955E-18
  1.0000195E-02  6.0535979E-18
  1.0000293E-02  6.0536003E-18
  1.0000391E-02  6.0536026E-18
  1.0000488E-02  6.0536050E-18
  1.0000586E-02  6.0536074E-18
  1.0000684E-02  6.0536098E-18
  1.0000781E-02  6.0536122E-18
  1.0001172E-02  6.0536217E-18
  1.0001563E-02  6.0536312E-18
  1.0002344E-02  6.0536503E-18
  1.0003125E-02  6.0536694E-18
  1.0004688E-02  6.0537075E-18
  1.0006250E-02  6.0537456E-18
  1.0009375E-02  6.0538219E-18
  1.0012500E-02  6.0538982E-18
  1.0018750E-02  6.0540507E-18
  1.0025000E-02  6.0542032E-18
  1.0037500E-02  6.0545083E-18
  1.0050000E-02  6.0548134E-18
  1.0075000E-02  6.0554236E-18
  1.0100000E-02  6.0560338E-18
  1.0150000E-02  6.0572547E-18
  1.0200000E-02  6.0584759E-18
  1.0300000E-02  6.0609196E-18
  1.0400000E-02  6.0633648E-18
  1.0600000E-02  6.0682595E-18
  1.0800000E-02  6.0731603E-18
  1.1000000E-02  6.0780670E-18
  1.2000000E-02  6.1026908E-18
