# Atomic cross section. IZ =   9
# Pratt's renormalization correction is applied
#   4   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  6.9670000E+02 eV
#  2  L1  EION =  3.7850000E+01 eV
#  3  L2  EION =  1.7420000E+01 eV
#  4  L3  EION =  1.7420000E+01 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  3.5842103E-21
  1.0000195E-02  3.5842108E-21
  1.0000293E-02  3.5842113E-21
  1.0000391E-02  3.5842118E-21
  1.0000488E-02  3.5842124E-21
  1.0000586E-02  3.5842129E-21
  1.0000684E-02  3.5842134E-21
  1.0000781E-02  3.5842139E-21
  1.0000977E-02  3.5842150E-21
  1.0001172E-02  3.5842160E-21
  1.0001563E-02  3.5842181E-21
  1.0002344E-02  3.5842222E-21
  1.0003125E-02  3.5842264E-21
  1.0004688E-02  3.5842347E-21
  1.0006250E-02  3.5842430E-21
  1.0009375E-02  3.5842597E-21
  1.0012500E-02  3.5842763E-21
  1.0018750E-02  3.5843096E-21
  1.0025000E-02  3.5843429E-21
  1.0037500E-02  3.5844095E-21
  1.0050000E-02  3.5844760E-21
  1.0075000E-02  3.5846092E-21
  1.0100000E-02  3.5847423E-21
  1.0150000E-02  3.5850087E-21
  1.0200000E-02  3.5852752E-21
  1.0300000E-02  3.5858083E-21
  1.0400000E-02  3.5863418E-21
  1.0600000E-02  3.5874097E-21
  1.0800000E-02  3.5884789E-21
  1.1000000E-02  3.5895493E-21
  1.2000000E-02  3.5949202E-21
  1.3000000E-02  3.6003227E-21
  1.4000000E-02  3.6057572E-21
  1.5000000E-02  3.6112239E-21
  1.6000000E-02  3.6167230E-21
  1.7000000E-02  3.6222548E-21
  1.8000000E-02  3.6278196E-21
  1.9000000E-02  3.6334177E-21
  2.0000000E-02  3.6390493E-21
  2.2000000E-02  3.6504142E-21
  2.4000000E-02  3.6619166E-21
  2.6000000E-02  3.6735588E-21
  2.8000000E-02  3.6853432E-21
  3.0000000E-02  3.6972723E-21
  3.2000000E-02  3.7093483E-21
  3.4000000E-02  3.7215740E-21
  3.6000000E-02  3.7339518E-21
  3.8000000E-02  3.7464844E-21
  4.0000000E-02  3.7591744E-21
  4.2500000E-02  3.7752625E-21
  4.5000000E-02  3.7916065E-21
  4.7500000E-02  3.8082118E-21
  5.0000000E-02  3.8250844E-21
  5.2500000E-02  3.8422302E-21
  5.5000000E-02  3.8596552E-21
  5.7500000E-02  3.8773658E-21
  6.0000000E-02  3.8953685E-21
  6.2500000E-02  3.9136699E-21
  6.5000000E-02  3.9322769E-21
  6.7500000E-02  3.9511964E-21
  7.0000000E-02  3.9704358E-21
  7.2500000E-02  3.9900024E-21
  7.5000000E-02  4.0099041E-21
  8.0000000E-02  4.0507441E-21
  8.5000000E-02  4.0930219E-21
  9.0000000E-02  4.1368076E-21
  9.5000000E-02  4.1821755E-21
  1.0000000E-01  4.2292049E-21
  1.1000000E-01  4.3285891E-21
  1.2000000E-01  4.4356996E-21
  1.3000000E-01  4.5513764E-21
  1.4000000E-01  4.6765765E-21
  1.5000000E-01  4.8123941E-21
  1.6000000E-01  4.9600856E-21
  1.7000000E-01  5.1210976E-21
  1.8000000E-01  5.2971021E-21
  1.9000000E-01  5.4900436E-21
  2.0000000E-01  5.7021983E-21
  2.2000000E-01  6.1952404E-21
  2.4000000E-01  6.8039307E-21
  2.5000000E-01  7.1633374E-21
  2.6000000E-01  7.5676263E-21
  2.7000000E-01  8.0248097E-21
  2.8000000E-01  8.5442527E-21
  2.9000000E-01  9.1379566E-21
  3.0000000E-01  9.8207535E-21
  3.1000000E-01  1.0611354E-20
  3.2000000E-01  1.1533622E-20
  3.3000000E-01  1.2618352E-20
  3.4000000E-01  1.3905820E-20
  3.5000000E-01  1.5449488E-20
  3.6000000E-01  1.7321812E-20
  3.7000000E-01  1.9621168E-20
  3.7500000E-01  2.0972432E-20
  3.8000000E-01  2.2486578E-20
  3.8500000E-01  2.4190381E-20
  3.9000000E-01  2.6116349E-20
  3.9500000E-01  2.8304284E-20
  4.0000000E-01  3.0802359E-20
  4.0625000E-01  3.4454418E-20
  4.1250000E-01  3.8837242E-20
  4.1875000E-01  4.4153609E-20
  4.2187500E-01  4.7242945E-20
  4.2500000E-01  5.0674924E-20
  4.2812500E-01  5.4499602E-20
  4.3125000E-01  5.8776221E-20
  4.3437500E-01  6.3574871E-20
  4.3750000E-01  6.8978563E-20
  4.4062500E-01  7.5085970E-20
  4.4375000E-01  8.2014984E-20
  4.4687500E-01  8.9906435E-20
  4.5000000E-01  9.8928000E-20
  4.5312500E-01  1.0927919E-19
  4.5625000E-01  1.2119701E-19
  4.6250000E-01  1.5088940E-19
  4.6562500E-01  1.6934641E-19
  4.6875000E-01  1.9071982E-19
  4.7187500E-01  2.1539267E-19
  4.7500000E-01  2.4367751E-19
  4.7812500E-01  2.7569857E-19
  4.7968750E-01  2.9305907E-19
  4.8125000E-01  3.1122334E-19
  4.8281250E-01  3.3006156E-19
  4.8437500E-01  3.4938755E-19
  4.8593750E-01  3.6894968E-19
  4.8750000E-01  3.8842012E-19
  4.9062500E-01  4.2543239E-19
  4.9375000E-01  4.5653480E-19
  4.9531250E-01  4.6852872E-19
  4.9687500E-01  4.7749230E-19
  4.9843750E-01  4.8303913E-19
  5.0000000E-01  4.8491337E-19
  5.0156250E-01  4.8304080E-19
  5.0312500E-01  4.7749649E-19
  5.0468750E-01  4.6850905E-19
  5.0625000E-01  4.5650716E-19
  5.0937500E-01  4.2545880E-19
  5.1250000E-01  3.8842784E-19
  5.1406250E-01  3.6895373E-19
  5.1562500E-01  3.4939642E-19
  5.1718750E-01  3.3006994E-19
  5.1875000E-01  3.1123250E-19
  5.2031250E-01  2.9306899E-19
  5.2187500E-01  2.7570925E-19
  5.2500000E-01  2.4368756E-19
  5.2812500E-01  2.1540566E-19
  5.3125000E-01  1.9073499E-19
  5.3437500E-01  1.6936346E-19
  5.3750000E-01  1.5090761E-19
  5.4375000E-01  1.2121881E-19
  5.4687500E-01  1.0930229E-19
  5.5000000E-01  9.8951475E-20
  5.5312500E-01  8.9932429E-20
  5.5625000E-01  8.2042313E-20
  5.5937500E-01  7.5114660E-20
  5.6250000E-01  6.9009012E-20
  5.6562500E-01  6.3606489E-20
  5.6875000E-01  5.8809775E-20
  5.7187500E-01  5.4534485E-20
  5.7500000E-01  5.0711355E-20
  5.7812500E-01  4.7280975E-20
  5.8125000E-01  4.4193010E-20
  5.8750000E-01  3.8880272E-20
  5.9375000E-01  3.4500234E-20
  6.0000000E-01  3.0851199E-20
  6.0625000E-01  2.7782071E-20
  6.1250000E-01  2.5178188E-20
  6.1875000E-01  2.2951438E-20
  6.2500000E-01  2.1033370E-20
  6.3125000E-01  1.9369984E-20
  6.3750000E-01  1.7918691E-20
  6.4375000E-01  1.6645738E-20
  6.5000000E-01  1.5522718E-20
  6.5625000E-01  1.4527462E-20
  6.6250000E-01  1.3641458E-20
  6.7500000E-01  1.2138661E-20
  6.8750000E-01  1.0919835E-20
  7.0000000E-01  9.9181916E-21
  7.1250000E-01  9.0853435E-21
  7.2500000E-01  8.3856773E-21
  7.3750000E-01  7.7924143E-21
  7.5000000E-01  7.2851874E-21
  7.6250000E-01  6.8482512E-21
  7.7500000E-01  6.4693139E-21
  7.8750000E-01  6.1386302E-21
  8.0000000E-01  5.8484257E-21
  8.2500000E-01  5.3655347E-21
  8.5000000E-01  4.9830284E-21
  8.7500000E-01  4.6752426E-21
