# Atomic cross section. IZ =  39
# Pratt's renormalization correction is applied
#  14   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  1.7038000E+04 eV
#  2  L1  EION =  2.3730000E+03 eV
#  3  L2  EION =  2.1560000E+03 eV
#  4  L3  EION =  2.0800000E+03 eV
#  5  M1  EION =  3.9200000E+02 eV
#  6  M2  EION =  3.1060000E+02 eV
#  7  M3  EION =  2.9880000E+02 eV
#  8  M4  EION =  1.5770000E+02 eV
#  9  M5  EION =  1.5587000E+02 eV
# 10  N1  EION =  4.3800000E+01 eV
# 11  N2  EION =  2.4400000E+01 eV
# 12  N3  EION =  2.3100000E+01 eV
# 13  N4  EION =  3.3500000E+00 eV
# 17  O1  EION =  3.3500000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  5.5780911E-18
  1.0000195E-02  5.5780933E-18
  1.0000293E-02  5.5780955E-18
  1.0000391E-02  5.5780977E-18
  1.0000488E-02  5.5780998E-18
  1.0000586E-02  5.5781020E-18
  1.0000684E-02  5.5781042E-18
  1.0000781E-02  5.5781064E-18
  1.0001172E-02  5.5781151E-18
  1.0001563E-02  5.5781238E-18
  1.0002344E-02  5.5781412E-18
  1.0003125E-02  5.5781586E-18
  1.0004688E-02  5.5781933E-18
  1.0006250E-02  5.5782281E-18
  1.0009375E-02  5.5782977E-18
  1.0012500E-02  5.5783673E-18
  1.0018750E-02  5.5785065E-18
  1.0025000E-02  5.5786457E-18
  1.0037500E-02  5.5789240E-18
  1.0050000E-02  5.5792024E-18
  1.0075000E-02  5.5797591E-18
  1.0100000E-02  5.5803159E-18
  1.0150000E-02  5.5814298E-18
  1.0200000E-02  5.5825442E-18
  1.0300000E-02  5.5847738E-18
  1.0400000E-02  5.5870048E-18
  1.0600000E-02  5.5914709E-18
  1.0800000E-02  5.5959425E-18
  1.1000000E-02  5.6004195E-18
  1.2000000E-02  5.6228868E-18
  1.3000000E-02  5.6454920E-18
  1.4000000E-02  5.6682363E-18
  1.5000000E-02  5.6911208E-18
  1.6000000E-02  5.7141466E-18
  1.7000000E-02  5.7373150E-18
  1.8000000E-02  5.7606270E-18
  1.9000000E-02  5.7840839E-18
  2.0000000E-02  5.8076869E-18
  2.2000000E-02  5.8553360E-18
  2.4000000E-02  5.9035842E-18
  2.6000000E-02  5.9524417E-18
  2.8000000E-02  6.0019185E-18
  3.0000000E-02  6.0520254E-18
  3.2000000E-02  6.1027730E-18
  3.4000000E-02  6.1541723E-18
  3.6000000E-02  6.2062346E-18
  3.8000000E-02  6.2589712E-18
  4.0000000E-02  6.3123938E-18
  4.2500000E-02  6.3801551E-18
