# Atomic cross section. IZ =  76
# Pratt's renormalization correction is applied
#  22   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  7.3871000E+04 eV
#  2  L1  EION =  1.2968000E+04 eV
#  3  L2  EION =  1.2385000E+04 eV
#  4  L3  EION =  1.0871000E+04 eV
#  5  M1  EION =  3.0490000E+03 eV
#  6  M2  EION =  2.7920000E+03 eV
#  7  M3  EION =  2.4570000E+03 eV
#  8  M4  EION =  2.0310000E+03 eV
#  9  M5  EION =  1.9600000E+03 eV
# 10  N1  EION =  6.5820000E+02 eV
# 11  N2  EION =  5.4910000E+02 eV
# 12  N3  EION =  4.7070000E+02 eV
# 13  N4  EION =  2.9310000E+02 eV
# 14  N5  EION =  2.7850000E+02 eV
# 17  O1  EION =  8.4000000E+01 eV
# 18  O2  EION =  5.8000000E+01 eV
# 19  O3  EION =  4.4500000E+01 eV
# 15  N6  EION =  5.3400000E+01 eV
# 16  N7  EION =  5.0700000E+01 eV
# 20  O4  EION =  3.6700000E+00 eV
# 21  O5  EION =  2.9370000E+00 eV
# 24  P1  EION =  2.9370000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  7.5127556E-18
  1.0000195E-02  7.5127587E-18
  1.0000293E-02  7.5127617E-18
  1.0000391E-02  7.5127647E-18
  1.0000488E-02  7.5127677E-18
  1.0000586E-02  7.5127707E-18
  1.0000684E-02  7.5127737E-18
  1.0000781E-02  7.5127767E-18
  1.0001172E-02  7.5127887E-18
  1.0001563E-02  7.5128007E-18
  1.0002344E-02  7.5128248E-18
  1.0003125E-02  7.5128488E-18
  1.0004688E-02  7.5128969E-18
  1.0006250E-02  7.5129450E-18
  1.0009375E-02  7.5130411E-18
  1.0012500E-02  7.5131373E-18
  1.0018750E-02  7.5133297E-18
  1.0025000E-02  7.5135220E-18
  1.0037500E-02  7.5139067E-18
  1.0050000E-02  7.5142913E-18
  1.0075000E-02  7.5150607E-18
  1.0100000E-02  7.5158300E-18
  1.0150000E-02  7.5173687E-18
  1.0200000E-02  7.5189074E-18
  1.0300000E-02  7.5219849E-18
  1.0400000E-02  7.5250623E-18
  1.0600000E-02  7.5312174E-18
  1.0800000E-02  7.5373729E-18
  1.1000000E-02  7.5435288E-18
  1.2000000E-02  7.5743192E-18
  1.3000000E-02  7.6051379E-18
  1.4000000E-02  7.6359992E-18
  1.5000000E-02  7.6669172E-18
  1.6000000E-02  7.6979060E-18
  1.7000000E-02  7.7289800E-18
  1.8000000E-02  7.7601532E-18
  1.9000000E-02  7.7914398E-18
  2.0000000E-02  7.8231453E-18
  2.2000000E-02  7.8864133E-18
  2.4000000E-02  7.9503619E-18
  2.6000000E-02  8.0151045E-18
  2.8000000E-02  8.0807499E-18
  3.0000000E-02  8.1473745E-18
  3.2000000E-02  8.2149915E-18
  3.4000000E-02  8.2836025E-18
  3.6000000E-02  8.3532094E-18
  3.8000000E-02  8.4238136E-18
  4.0000000E-02  8.4954171E-18
  4.2500000E-02  8.5863290E-18
  4.5000000E-02  8.6788081E-18
  4.7500000E-02  8.7728576E-18
  5.0000000E-02  8.8684809E-18
  5.2500000E-02  8.9656812E-18
  5.5000000E-02  9.0644634E-18
  5.7500000E-02  9.1648438E-18
  6.0000000E-02  9.2668664E-18
  6.2500000E-02  9.3705822E-18
  6.5000000E-02  9.4760420E-18
  6.7500000E-02  9.5832966E-18
  7.0000000E-02  9.6923969E-18
  7.2500000E-02  9.8033939E-18
  7.5000000E-02  9.9163383E-18
  8.0000000E-02  1.0148273E-17
  8.5000000E-02  1.0388608E-17
  9.0000000E-02  1.0637755E-17
  9.5000000E-02  1.0896162E-17
  1.0000000E-01  1.1164292E-17
  1.1000000E-01  1.1731583E-17
  1.2000000E-01  1.2343761E-17
  1.3000000E-01  1.3006031E-17
