# Atomic cross section. IZ =  80
# Pratt's renormalization correction is applied
#  22   No. of electron subshells.
# Excitations to bound levels: included
# Atomic level widths: empirical
# Shell ionization energies (Williams):
#  1  K1  EION =  8.3102000E+04 eV
#  2  L1  EION =  1.4839000E+04 eV
#  3  L2  EION =  1.4209000E+04 eV
#  4  L3  EION =  1.2284000E+04 eV
#  5  M1  EION =  3.5620000E+03 eV
#  6  M2  EION =  3.2790000E+03 eV
#  7  M3  EION =  2.8470000E+03 eV
#  8  M4  EION =  2.3850000E+03 eV
#  9  M5  EION =  2.2950000E+03 eV
# 10  N1  EION =  8.0220000E+02 eV
# 11  N2  EION =  6.8020000E+02 eV
# 12  N3  EION =  5.7660000E+02 eV
# 13  N4  EION =  3.7820000E+02 eV
# 14  N5  EION =  3.5880000E+02 eV
# 17  O1  EION =  1.2700000E+02 eV
# 18  O2  EION =  8.3100000E+01 eV
# 19  O3  EION =  6.4500000E+01 eV
# 15  N6  EION =  1.0400000E+02 eV
# 16  N7  EION =  9.9820000E+01 eV
# 20  O4  EION =  9.6000000E+00 eV
# 21  O5  EION =  7.8000000E+00 eV
# 24  P1  EION =  5.9200000E+00 eV
#
#  Total atomic cross section
#  2171   No. of energy grid points.
# 
#     W (eV)      CS (cm**2)
     
  1.0000000E-02  0.0000000E+00
  1.0000098E-02  3.5668883E-19
  1.0000195E-02  3.5668886E-19
  1.0000293E-02  3.5668889E-19
  1.0000391E-02  3.5668892E-19
  1.0000488E-02  3.5668895E-19
  1.0000586E-02  3.5668898E-19
  1.0000684E-02  3.5668902E-19
  1.0000781E-02  3.5668905E-19
  1.0001172E-02  3.5668917E-19
  1.0001563E-02  3.5668929E-19
  1.0002344E-02  3.5668954E-19
  1.0003125E-02  3.5668979E-19
  1.0004688E-02  3.5669028E-19
  1.0006250E-02  3.5669078E-19
  1.0009375E-02  3.5669177E-19
  1.0012500E-02  3.5669275E-19
  1.0018750E-02  3.5669473E-19
  1.0025000E-02  3.5669671E-19
  1.0037500E-02  3.5670066E-19
  1.0050000E-02  3.5670462E-19
  1.0075000E-02  3.5671253E-19
  1.0100000E-02  3.5672044E-19
  1.0150000E-02  3.5673626E-19
  1.0200000E-02  3.5675208E-19
  1.0300000E-02  3.5678371E-19
  1.0400000E-02  3.5681535E-19
  1.0600000E-02  3.5687863E-19
  1.0800000E-02  3.5694191E-19
  1.1000000E-02  3.5700518E-19
  1.2000000E-02  3.5732159E-19
  1.3000000E-02  3.5763802E-19
  1.4000000E-02  3.5795449E-19
  1.5000000E-02  3.5827102E-19
  1.6000000E-02  3.5858761E-19
  1.7000000E-02  3.5890427E-19
  1.8000000E-02  3.5922103E-19
  1.9000000E-02  3.5953789E-19
  2.0000000E-02  3.5985485E-19
  2.2000000E-02  3.6048917E-19
  2.4000000E-02  3.6112409E-19
  2.6000000E-02  3.6175968E-19
  2.8000000E-02  3.6239606E-19
  3.0000000E-02  3.6303332E-19
  3.2000000E-02  3.6367154E-19
  3.4000000E-02  3.6431084E-19
  3.6000000E-02  3.6495129E-19
  3.8000000E-02  3.6559300E-19
  4.0000000E-02  3.6623606E-19
  4.2500000E-02  3.6704193E-19
  4.5000000E-02  3.6785024E-19
  4.7500000E-02  3.6866119E-19
  5.0000000E-02  3.6947495E-19
  5.2500000E-02  3.7029171E-19
  5.5000000E-02  3.7111165E-19
  5.7500000E-02  3.7193497E-19
  6.0000000E-02  3.7276185E-19
  6.2500000E-02  3.7359242E-19
  6.5000000E-02  3.7442671E-19
  6.7500000E-02  3.7526470E-19
  7.0000000E-02  3.7610638E-19
  7.2500000E-02  3.7695174E-19
  7.5000000E-02  3.7780078E-19
  8.0000000E-02  3.7950984E-19
  8.5000000E-02  3.8123347E-19
  9.0000000E-02  3.8297161E-19
  9.5000000E-02  3.8472416E-19
