  0.83397E+01  0.83342E+01  0.83174E+01  0.82896E+01  0.82508E+01  0.82012E+01
  0.81408E+01  0.80700E+01  0.79890E+01  0.78980E+01  0.77974E+01  0.75686E+01
  0.73058E+01  0.70123E+01  0.66920E+01  0.63489E+01  0.59874E+01  0.56118E+01
  0.52264E+01  0.48355E+01  0.44435E+01  0.40543E+01  0.36718E+01  0.32993E+01
  0.29400E+01  0.25967E+01  0.22718E+01  0.19672E+01  0.16845E+01  0.14249E+01
  0.11889E+01  0.97710E+00  0.78931E+00  0.62522E+00  0.48416E+00  0.36521E+00
  0.26719E+00  0.18875E+00  0.12836E+00  0.84416E-01  0.55189E-01  0.38928E-01
  0.33866E-01  0.38256E-01  0.50396E-01  0.68654E-01  0.91493E-01  0.11748E+00
  0.14531E+00  0.17381E+00  0.20196E+00  0.22886E+00  0.25379E+00  0.27616E+00
  0.29552E+00  0.31158E+00  0.32416E+00  0.33321E+00  0.33879E+00  0.34105E+00
  0.34025E+00  0.33670E+00  0.33077E+00  0.32288E+00  0.31349E+00  0.30305E+00
  0.29205E+00  0.28094E+00  0.27016E+00  0.26013E+00  0.25123E+00  0.24377E+00
  0.23804E+00  0.23426E+00  0.23257E+00  0.23308E+00  0.23582E+00  0.24075E+00
  0.24779E+00  0.25678E+00  0.26754E+00  0.27982E+00  0.29335E+00  0.30780E+00
  0.32284E+00  0.33814E+00  0.35332E+00  0.36804E+00  0.38196E+00  0.39475E+00
  0.40613E+00  0.41581E+00  0.42359E+00  0.42927E+00  0.43274E+00  0.43390E+00
  0.11673E+02  0.22041E+01
  0.71259E+01  0.71170E+01  0.70899E+01  0.70450E+01  0.69825E+01  0.69030E+01
  0.68070E+01  0.66951E+01  0.65682E+01  0.64271E+01  0.62728E+01  0.59288E+01
  0.55451E+01  0.51313E+01  0.46972E+01  0.42525E+01  0.38065E+01  0.33675E+01
  0.29430E+01  0.25393E+01  0.21616E+01  0.18136E+01  0.14979E+01  0.12161E+01
  0.96846E+00  0.75468E+00  0.57354E+00  0.42333E+00  0.30190E+00  0.20684E+00
  0.13556E+00  0.85424E-01  0.53806E-01  0.38159E-01  0.36050E-01  0.45186E-01
  0.63430E-01  0.88802E-01  0.11948E+00  0.15380E+00  0.19023E+00  0.22740E+00
  0.26407E+00  0.29913E+00  0.33162E+00  0.36070E+00  0.38565E+00  0.40594E+00
  0.42111E+00  0.43090E+00  0.43515E+00  0.43385E+00  0.42712E+00  0.41521E+00
  0.39849E+00  0.37743E+00  0.35260E+00  0.32466E+00  0.29434E+00  0.26241E+00
  0.22968E+00  0.19700E+00  0.16519E+00  0.13507E+00  0.10744E+00  0.83038E-01
