  0.10432E+02  0.10424E+02  0.10402E+02  0.10364E+02  0.10311E+02  0.10244E+02
  0.10162E+02  0.10067E+02  0.99577E+01  0.98354E+01  0.97006E+01  0.93955E+01
  0.90474E+01  0.86620E+01  0.82451E+01  0.78031E+01  0.73421E+01  0.68684E+01
  0.63878E+01  0.59060E+01  0.54281E+01  0.49589E+01  0.45025E+01  0.40624E+01
  0.36417E+01  0.32427E+01  0.28673E+01  0.25169E+01  0.21925E+01  0.18945E+01
  0.16232E+01  0.13785E+01  0.11600E+01  0.96721E+00  0.79932E+00  0.65549E+00
  0.53466E+00  0.43569E+00  0.35731E+00  0.29812E+00  0.25662E+00  0.23120E+00
  0.22015E+00  0.22165E+00  0.23382E+00  0.25471E+00  0.28234E+00  0.31473E+00
  0.34990E+00  0.38597E+00  0.42115E+00  0.45381E+00  0.48251E+00  0.50604E+00
  0.52343E+00  0.53404E+00  0.53751E+00  0.53384E+00  0.52334E+00  0.50665E+00
  0.48474E+00  0.45886E+00  0.43051E+00  0.40143E+00  0.37350E+00  0.34874E+00
  0.32922E+00  0.31699E+00  0.31405E+00  0.32226E+00  0.34330E+00  0.37860E+00
  0.42930E+00  0.49620E+00  0.57974E+00  0.67996E+00  0.79648E+00  0.92852E+00
  0.10749E+01  0.12340E+01  0.14039E+01  0.15824E+01  0.17668E+01  0.19545E+01
  0.21423E+01  0.23274E+01  0.25065E+01  0.26767E+01  0.28349E+01  0.29784E+01
  0.31045E+01  0.32110E+01  0.32960E+01  0.33578E+01  0.33954E+01  0.34079E+01
  0.17651E+02  0.24335E+01
  0.11273E+02  0.11251E+02  0.11186E+02  0.11079E+02  0.10930E+02  0.10741E+02
  0.10516E+02  0.10257E+02  0.99658E+01  0.96471E+01  0.93043E+01  0.85616E+01
  0.77695E+01  0.69594E+01  0.61606E+01  0.53984E+01  0.46929E+01  0.40583E+01
  0.35027E+01  0.30282E+01  0.26320E+01  0.23068E+01  0.20427E+01  0.18279E+01
  0.16503E+01  0.14983E+01  0.13620E+01  0.12333E+01  0.11068E+01  0.97933E+00
  0.85000E+00  0.71989E+00  0.59152E+00  0.46831E+00  0.35415E+00  0.25282E+00
  0.16767E+00  0.10131E+00  0.55361E-01  0.30446E-01  0.26139E-01  0.41075E-01
  0.73078E-01  0.11935E+00  0.17666E+00  0.24157E+00  0.31056E+00  0.38028E+00
  0.44763E+00  0.50986E+00  0.56469E+00  0.61033E+00  0.64546E+00  0.66930E+00
  0.68150E+00  0.68217E+00  0.67178E+00  0.65114E+00  0.62130E+00  0.58354E+00
  0.53928E+00  0.49003E+00  0.43735E+00  0.38280E+00  0.32789E+00  0.27409E+00
  0.22274E+00  0.17507E+00  0.13216E+00  0.94948E-01  0.64191E-01  0.40483E-01
  0.24240E-01  0.15703E-01  0.14938E-01  0.21848E-01  0.36173E-01  0.57506E-01
  0.85300E-01  0.11889E+00  0.15749E+00  0.20024E+00  0.24619E+00  0.29435E+00
  0.34368E+00  0.39313E+00  0.44167E+00  0.48828E+00  0.53198E+00  0.57188E+00
