  0.30098E+01  0.30086E+01  0.30050E+01  0.29991E+01  0.29907E+01  0.29800E+01
  0.29670E+01  0.29516E+01  0.29341E+01  0.29143E+01  0.28923E+01  0.28422E+01
  0.27842E+01  0.27188E+01  0.26466E+01  0.25684E+01  0.24847E+01  0.23964E+01
  0.23040E+01  0.22083E+01  0.21101E+01  0.20100E+01  0.19086E+01  0.18065E+01
  0.17044E+01  0.16027E+01  0.15019E+01  0.14026E+01  0.13050E+01  0.12096E+01
  0.11167E+01  0.10264E+01  0.93919E+00  0.85511E+00  0.77440E+00  0.69721E+00
  0.62366E+00  0.55388E+00  0.48797E+00  0.42602E+00  0.36809E+00  0.31426E+00
  0.26459E+00  0.21913E+00  0.17793E+00  0.14101E+00  0.10842E+00  0.80166E-01
  0.56271E-01  0.36737E-01  0.21558E-01  0.10717E-01  0.41850E-02  0.19205E-02
  0.38675E-02  0.99559E-02  0.20101E-01  0.34202E-01  0.52143E-01  0.73792E-01
  0.99003E-01  0.12761E+00  0.15944E+00  0.19429E+00  0.23197E+00  0.27224E+00
  0.31489E+00  0.35965E+00  0.40629E+00  0.45454E+00  0.50413E+00  0.55478E+00
  0.60621E+00  0.65813E+00  0.71027E+00  0.76233E+00  0.81403E+00  0.86508E+00
  0.91521E+00  0.96413E+00  0.10116E+01  0.10573E+01  0.11011E+01  0.11426E+01
  0.11817E+01  0.12182E+01  0.12518E+01  0.12824E+01  0.13098E+01  0.13338E+01
  0.13544E+01  0.13714E+01  0.13847E+01  0.13942E+01  0.14000E+01  0.14019E+01
  0.86268E+01  0.11564E+01
  0.26479E+01  0.26451E+01  0.26367E+01  0.26227E+01  0.26033E+01  0.25786E+01
  0.25488E+01  0.25141E+01  0.24746E+01  0.24308E+01  0.23828E+01  0.22758E+01
  0.21564E+01  0.20273E+01  0.18917E+01  0.17523E+01  0.16120E+01  0.14732E+01
  0.13380E+01  0.12083E+01  0.10854E+01  0.97046E+00  0.86408E+00  0.76662E+00
  0.67812E+00  0.59837E+00  0.52700E+00  0.46347E+00  0.40719E+00  0.35748E+00
  0.31367E+00  0.27512E+00  0.24121E+00  0.21138E+00  0.18514E+00  0.16204E+00
  0.14172E+00  0.12388E+00  0.10826E+00  0.94661E-01  0.82907E-01  0.72870E-01
  0.64441E-01  0.57532E-01  0.52070E-01  0.47992E-01  0.45241E-01  0.43765E-01
  0.43514E-01  0.44441E-01  0.46497E-01  0.49635E-01  0.53807E-01  0.58967E-01
  0.65065E-01  0.72053E-01  0.79885E-01  0.88511E-01  0.97883E-01  0.10795E+00
  0.11867E+00  0.12999E+00  0.14186E+00  0.15424E+00  0.16706E+00  0.18028E+00
  0.19384E+00  0.20770E+00  0.22179E+00  0.23606E+00  0.25045E+00  0.26491E+00
  0.27938E+00  0.29379E+00  0.30809E+00  0.32222E+00  0.33611E+00  0.34972E+00
