  0.10723E+02  0.10712E+02  0.10679E+02  0.10623E+02  0.10546E+02  0.10447E+02
  0.10328E+02  0.10188E+02  0.10029E+02  0.98518E+01  0.96569E+01  0.92188E+01
  0.87242E+01  0.81832E+01  0.76068E+01  0.70061E+01  0.63921E+01  0.57756E+01
  0.51669E+01  0.45750E+01  0.40082E+01  0.34733E+01  0.29760E+01  0.25205E+01
  0.21094E+01  0.17441E+01  0.14247E+01  0.11503E+01  0.91865E+00  0.72696E+00
  0.57170E+00  0.44888E+00  0.35427E+00  0.28352E+00  0.23239E+00  0.19680E+00
  0.17301E+00  0.15769E+00  0.14797E+00  0.14149E+00  0.13638E+00  0.13129E+00
  0.12531E+00  0.11794E+00  0.10907E+00  0.98834E-01  0.87601E-01  0.75882E-01
  0.64259E-01  0.53332E-01  0.43662E-01  0.35727E-01  0.29894E-01  0.26396E-01
  0.25327E-01  0.26638E-01  0.30154E-01  0.35589E-01  0.42575E-01  0.50690E-01
  0.59489E-01  0.68536E-01  0.77438E-01  0.85868E-01  0.93589E-01  0.10047E+00
  0.10651E+00  0.11181E+00  0.11659E+00  0.12120E+00  0.12606E+00  0.13166E+00
  0.13854E+00  0.14724E+00  0.15831E+00  0.17222E+00  0.18940E+00  0.21014E+00
  0.23462E+00  0.26290E+00  0.29486E+00  0.33023E+00  0.36857E+00  0.40932E+00
  0.45177E+00  0.49508E+00  0.53836E+00  0.58063E+00  0.62091E+00  0.65820E+00
  0.69158E+00  0.72019E+00  0.74328E+00  0.76022E+00  0.77058E+00  0.77405E+00
  0.99324E+01  0.68730E+01
  0.67007E+01  0.66852E+01  0.66382E+01  0.65606E+01  0.64533E+01  0.63175E+01
  0.61548E+01  0.59672E+01  0.57569E+01  0.55262E+01  0.52777E+01  0.47385E+01
  0.41619E+01  0.35711E+01  0.29876E+01  0.24310E+01  0.19174E+01  0.14593E+01
  0.10649E+01  0.73867E+00  0.48110E+00  0.28965E+00  0.15918E+00  0.82729E-01
  0.52209E-01  0.59014E-01  0.94571E-01  0.15074E+00  0.22008E+00  0.29605E+00
  0.37302E+00  0.44628E+00  0.51201E+00  0.56718E+00  0.60947E+00  0.63728E+00
  0.64961E+00  0.64614E+00  0.62715E+00  0.59359E+00  0.54705E+00  0.48973E+00
  0.42443E+00  0.35443E+00  0.28335E+00  0.21504E+00  0.15338E+00  0.10204E+00
  0.64325E-01  0.42935E-01  0.39814E-01  0.55999E-01  0.91527E-01  0.14540E+00
  0.21558E+00  0.29911E+00  0.39221E+00  0.49045E+00  0.58901E+00  0.68291E+00
  0.76727E+00  0.83758E+00  0.88998E+00  0.92144E+00  0.92999E+00  0.91483E+00
  0.87646E+00  0.81664E+00  0.73841E+00  0.64592E+00  0.54435E+00  0.43963E+00
  0.33822E+00  0.24680E+00  0.17199E+00  0.12004E+00  0.96509E-01  0.10602E+00
  0.15200E+00  0.23650E+00  0.36004E+00  0.52157E+00  0.71843E+00  0.94643E+00
  0.12000E+01  0.14723E+01  0.17555E+01  0.20413E+01  0.23206E+01  0.25848E+01
  0.28252E+01  0.30339E+01  0.32040E+01  0.33298E+01  0.34071E+01  0.34330E+01
  0.79535E+01  0.85830E+01
  0.59604E+01  0.59387E+01  0.58734E+01  0.57660E+01  0.56187E+01  0.54344E+01
  0.52167E+01  0.49699E+01  0.46986E+01  0.44079E+01  0.41031E+01  0.34725E+01
  0.28483E+01  0.22671E+01  0.17581E+01  0.13403E+01  0.10224E+01  0.80310E+00
  0.67255E+00  0.61474E+00  0.61013E+00  0.63829E+00  0.68023E+00  0.72019E+00
  0.74671E+00  0.75309E+00  0.73708E+00  0.70023E+00  0.64685E+00  0.58283E+00
  0.51462E+00  0.44821E+00  0.38846E+00  0.33873E+00  0.30072E+00  0.27454E+00
  0.25902E+00  0.25206E+00  0.25107E+00  0.25332E+00  0.25631E+00  0.25803E+00
  0.25711E+00  0.25288E+00  0.24540E+00  0.23531E+00  0.22378E+00  0.21227E+00
  0.20245E+00  0.19594E+00  0.19424E+00  0.19852E+00  0.20961E+00  0.22781E+00
  0.25297E+00  0.28440E+00  0.32095E+00  0.36100E+00  0.40264E+00  0.44366E+00
  0.48176E+00  0.51464E+00  0.54013E+00  0.55634E+00  0.56177E+00  0.55544E+00
  0.53693E+00  0.50650E+00  0.46509E+00  0.41429E+00  0.35633E+00  0.29400E+00
  0.23052E+00  0.16944E+00  0.11442E+00  0.69135E-01  0.37023E-01  0.21147E-01
  0.24016E-01  0.47434E-01  0.92390E-01  0.15897E+00  0.24631E+00  0.35260E+00
  0.47514E+00  0.61042E+00  0.75424E+00  0.90189E+00  0.10483E+01  0.11884E+01
  0.13171E+01  0.14297E+01  0.15220E+01  0.15905E+01  0.16327E+01  0.16469E+01
  0.59070E+01  0.11557E+02
  0.90512E+01  0.90136E+01  0.89006E+01  0.87154E+01  0.84624E+01  0.81478E+01
  0.77788E+01  0.73641E+01  0.69131E+01  0.64356E+01  0.59418E+01  0.49448E+01
  0.39958E+01  0.31546E+01  0.24614E+01  0.19349E+01  0.15730E+01  0.13570E+01
