  0.15151E+02  0.15136E+02  0.15091E+02  0.15015E+02  0.14910E+02  0.14776E+02
  0.14613E+02  0.14424E+02  0.14207E+02  0.13966E+02  0.13700E+02  0.13102E+02
  0.12427E+02  0.11687E+02  0.10897E+02  0.10072E+02  0.92270E+01  0.83762E+01
  0.75335E+01  0.67116E+01  0.59216E+01  0.51733E+01  0.44746E+01  0.38313E+01
  0.32478E+01  0.27262E+01  0.22673E+01  0.18699E+01  0.15318E+01  0.12492E+01
  0.10177E+01  0.83199E+00  0.68651E+00  0.57534E+00  0.49262E+00  0.43269E+00
  0.39028E+00  0.36060E+00  0.33948E+00  0.32341E+00  0.30959E+00  0.29589E+00
  0.28085E+00  0.26365E+00  0.24396E+00  0.22195E+00  0.19811E+00  0.17321E+00
  0.14818E+00  0.12403E+00  0.10174E+00  0.82228E-01  0.66257E-01  0.54412E-01
  0.47066E-01  0.44367E-01  0.46240E-01  0.52400E-01  0.62378E-01  0.75550E-01
  0.91185E-01  0.10848E+00  0.12661E+00  0.14476E+00  0.16219E+00  0.17824E+00
  0.19238E+00  0.20423E+00  0.21355E+00  0.22027E+00  0.22448E+00  0.22641E+00
  0.22640E+00  0.22491E+00  0.22246E+00  0.21961E+00  0.21694E+00  0.21499E+00
  0.21424E+00  0.21511E+00  0.21791E+00  0.22281E+00  0.22987E+00  0.23904E+00
  0.25011E+00  0.26276E+00  0.27659E+00  0.29111E+00  0.30576E+00  0.31997E+00
  0.33317E+00  0.34482E+00  0.35444E+00  0.36162E+00  0.36605E+00  0.36754E+00
  0.14677E+02  0.26144E+02
  0.62266E+01  0.62131E+01  0.61724E+01  0.61050E+01  0.60118E+01  0.58939E+01
  0.57526E+01  0.55896E+01  0.54067E+01  0.52059E+01  0.49895E+01  0.45189E+01
  0.40142E+01  0.34946E+01  0.29783E+01  0.24814E+01  0.20172E+01  0.15960E+01
  0.12247E+01  0.90677E+00  0.64309E+00  0.43197E+00  0.26993E+00  0.15221E+00
  0.73396E-01  0.27805E-01  0.98905E-02  0.14452E-01  0.36750E-01  0.72529E-01
  0.11796E+00  0.16956E+00  0.22411E+00  0.27855E+00  0.32998E+00  0.37568E+00
  0.41315E+00  0.44020E+00  0.45513E+00  0.45682E+00  0.44488E+00  0.41971E+00
  0.38257E+00  0.33554E+00  0.28146E+00  0.22380E+00  0.16643E+00  0.11344E+00
  0.68849E-01  0.36345E-01  0.19042E-01  0.19250E-01  0.38299E-01  0.76418E-01
  0.13268E+00  0.20501E+00  0.29031E+00  0.38455E+00  0.48304E+00  0.58065E+00
  0.67212E+00  0.75236E+00  0.81673E+00  0.86137E+00  0.88343E+00  0.88125E+00
  0.85454E+00  0.80442E+00  0.73345E+00  0.64556E+00  0.54587E+00  0.44051E+00
  0.33634E+00  0.24064E+00  0.16079E+00  0.10387E+00  0.76350E-01  0.83735E-01
  0.13028E+00  0.21873E+00  0.35016E+00  0.52383E+00  0.73719E+00  0.98590E+00
