13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.75,5.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,8.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,13.47,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.8,19.51,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401.6,26.31,9.2,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,23.7,7.1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685.4,31,8.6,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866.9,45,18.3,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072.1,63.3,31.1,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,89.4,51.4,51.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559.6,117.7,73.1,73.1,8.37567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838.9,148.7,99.2,99.2,11.3572,5.08305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145.5,189.3,132.2,132.2,14.4615,6.38493,6.33669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,229.2,164.8,164.8,17.6882,7.81363,7.73488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2822.4,270.2,201.6,200,17.5,6.8,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3202.9,320,247.3,245.2,25.3,12.4,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3607.4,377.1,296.3,293.6,33.9,17.8,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4038.1,437.8,350,346.4,43.7,25.4,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4492.8,500.4,406.7,402.2,53.8,32.3,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4966.4,563.7,461.5,455.5,60.3,34.6,34.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5465.1,628.2,520.5,512.9,66.5,37.8,37.8,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5989.2,694.6,583.7,574.5,74.1,42.5,42.5,2.3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6539,769,651.4,640.3,83.9,48.6,48.6,7.26159,7.14378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7112,846.1,721.1,708.1,92.9,54,54,3.6,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7708.9,925.6,793.6,778.6,100.7,59.5,59.5,2.9,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8332.8,1008.1,871.9,854.7,111.8,68.1,68.1,3.6,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8978.9,1096.1,951,931.1,119.8,73.6,73.6,1.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9658.6,1193.6,1042.8,1019.7,135.9,86.6,86.6,8.1,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10367.1,1297.7,1142.3,1115.4,158.1,106.8,102.9,17.4,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103.1,1414.3,1247.8,1216.7,180,127.9,120.8,28.7,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11866.7,1526.5,1358.6,1323.1,203.5,146.4,140.5,41.2,41.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12657.8,1653.9,1476.2,1435.8,231.5,168.2,161.9,56.7,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13473.7,1782,1596,1549.9,256.5,189.3,181.5,70.1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14325.6,1921,1727.2,1674.9,288.33,222.7,213.8,88.9,88.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15199.7,2065.1,1863.9,1804.4,322.1,247.4,238.5,111.8,110.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16104.6,2216.3,2006.8,1939.6,357.5,279.8,269.1,135,133.1,37.7,19.9,19.9,0,0,0,0,0,0,0,0,0,0,0,0
17038.4,2372.5,2155.5,2080,393.6,312.4,300.3,159.6,157.4,45.4,25.6,25.6,0,0,0,0,0,0,0,0,0,0,0,0
17997.6,2531.6,2306.7,2222.3,430.3,344.2,330.5,182.4,180,51.3,28.7,28.7,4.02345,0,0,0,0,0,0,0,0,0,0,0
18985.6,2697.7,2464.7,2370.5,468.4,378.4,363,207.4,204.6,58.1,33.9,33.9,3.2,0,0,0,0,0,0,0,0,0,0,0
19999.5,2865.5,2625.1,2520.2,504.6,409.7,392.3,230.3,227,61.8,34.8,34.8,1.8,1.8,0,0,0,0,0,0,0,0,0,0
21044,3042.5,2793.2,2676.9,547.6,444.9,425,256.4,252.9,68.4,38.9,38.9,7.01158,6.72942,0,0,0,0,0,0,0,0,0,0
22117.2,3224,2966.9,2837.9,585,482.8,460.6,283.6,279.4,74.9,43.1,43.1,2,2,0,0,0,0,0,0,0,0,0,0
23219.9,3411.9,3146.1,3003.8,627.1,521,496.2,311.7,307,81,47.9,47.9,2.5,2.5,0,0,0,0,0,0,0,0,0,0
24350.3,3604.3,3330.3,3173.3,669.9,559.1,531.5,340,334.7,86.4,51.1,51.1,5.44663,5.01841,0,0,0,0,0,0,0,0,0,0
25514,3805.8,3523.7,3351.1,717.5,602.4,571.4,372.8,366.7,95.2,62.6,55.9,3.3,3.3,0,0,0,0,0,0,0,0,0,0
26711.2,4018,3727,3537.5,770.2,650.7,616.5,410.5,403.7,107.6,66.9,66.9,9.3,9.3,0,0,0,0,0,0,0,0,0,0
27939.9,4237.5,3938,3730.1,825.6,702.2,664.3,450.8,443.1,121.9,77.4,77.4,16.2,16.2,0,0,0,0,0,0,0,0,0,0
29200.1,4464.7,4156.1,3928.8,883.8,756.4,714.4,493.3,484.8,136.5,88.6,88.6,23.9,23.9,0,0,0,0,0,0,0,0,0,0
30491.2,4698.3,4380.4,4132.2,943.7,811.9,765.6,536.9,527.5,152,98.4,98.4,31.4,31.4,0,0,0,0,0,0,0,0,0,0
31813.8,4939.2,4612,4341.4,1006,869.7,818.7,582.5,572.1,168.3,110.2,110.2,39.8,39.8,0,0,0,0,0,0,0,0,0,0
33169.4,5188.1,4852.1,4557.1,1072.1,930.5,874.6,631.3,619.4,186.4,122.7,122.7,49.6,49.6,0,0,0,0,0,0,0,0,0,0
34561.4,5452.8,5103.7,4782.2,1144.6,999,937,685.4,672.3,208.1,146.7,146.7,64,64,0,0,0,0,0,0,0,0,0,0
35984.6,5714.3,5359.4,5011.9,1217.1,1065,997.6,739.5,725.5,230.8,172.3,161.6,78.8,76.5,22.7,13.1,11.4,0,0,0,0,0,0,0
37440.6,5988.8,5623.6,5247,1292.8,1136.7,1062.2,796.1,780.7,253,191.8,179.7,92.5,89.9,39.1,16.6,14.6,0,0,0,0,0,0,0
38924.6,6266.3,5890.6,5482.7,1361.3,1204.4,1123.4,848.5,831.7,270.4,205.8,191.4,98.9,98.9,32.3,14.4,14.4,0,0,0,0,0,0,0
40443,6548.8,6164.2,5723.4,1434.6,1272.8,1185.4,901.3,883.3,289.6,223.3,207.2,110,110,85.9,37.8,19.8,19.8,0,0,0,0,0,0
41990.6,6834.8,6440.4,5964.3,1511,1337.4,1242.2,951.1,931,304.5,236.3,217.6,113.2,113.2,3.5,37.4,22.3,22.3,0,0,0,0,0,0
43568.9,7126,6721.5,6207.9,1575.3,1402.8,1297.4,999.5,977.7,315.2,243.3,224.6,117.5,117.5,3,37.5,21.1,21.1,0,0,0,0,0,0
45184,7427.9,7012.8,6459.3,1646.5,1471.4,1356.9,1051.5,1026.9,330.4,254.4,236,120.4,120.4,4,37.5,21.1,21.1,0,0,0,0,0,0
46834.2,7736.8,7311.8,6716.2,1722.8,1540.7,1419.8,1106,1080.2,345.7,265.6,247.4,129,129,5.5,37.4,21.3,21.3,0,0,0,0,0,0
48519,8052,7617.1,6976.9,1800,1613.9,1480.6,1160.6,1130.9,360.2,283.9,256.6,133.2,133.2,2.91151,31.8,22,22,0,0,0,0,0,0
50239.1,8375.6,7930.3,7242.8,1880.8,1688.3,1544,1217.2,1185.2,375.8,288.5,270.9,140.5,140.5,9.2794,8.52419,36.1,20.3,20.3,0,0,0,0,0
51995.7,8708,8251.6,7514,1967.5,1767.7,1611.3,1275,1241.2,397.9,310.2,285,147,147,9.4,8.6,39,25.4,25.4,0,0,0,0,0
53788.5,9045.8,8580.6,7790.1,2046.8,1841.8,1675.6,1332.5,1294.9,416.3,331.8,292.9,154.2,154.2,4.2,4.2,62.9,26.3,26.3,0,0,0,0,0
55617.7,9394.2,8917.8,8071.1,2128.3,1922.8,1741.2,1391.5,1351.4,435.7,343.5,306.6,161,161,3.7,3.7,51.2,20.3,20.3,0,0,0,0,0
57485.5,9751.3,9264.3,8357.9,2206.5,2005.8,1811.8,1453.3,1409.3,449.1,366.2,320,176.7,167.6,4.3,4.3,59.8,29.4,29.4,0,0,0,0,0
