20,0.00000311,0.00006689,0.00002,,,
21,0.00000528,0.00007282,0.00002,,,
22,0.00000846,0.00007923,0.00002,,,
23,0.0000129,0.00008613,0.00002,,,
24,0.0000189,0.00009352,0.00002,,,
25,0.0000267,0.0001014,0.00002,,,
26,0.0000368,0.0001097,0.00002,,,
27,0.0000496,0.0001186,0.00002,,,
28,0.0000653,0.0001279,0.00002,,,
29,0.0000845,0.0001377,0.00002,,,
30,0.000108,0.000148,0.00002,,,
31,0.000135,0.0001588,0.00002,,,
32,0.000168,0.00017,0.00002,,0.0027,
33,0.000206,0.0001818,0.00002,,0.0027,
34,0.000251,0.000194,0.00002,,0.0027,
35,0.000302,0.0002067,0.00002,0.000022,0.0027,
36,0.000361,0.0002199,0.00002,0.000025,0.0027,
37,0.000428,0.0002336,0.00001,0.000027,0.0027,
38,0.000504,0.0002478,0.00007,0.00003,0.0027,
39,0.00059,0.0002624,0.00013,0.000033,0.0027,
40,0.000686,0.0002775,0.00019,0.000036,0.0027,
41,0.000793,0.0002932,0.00025,0.000039,0.0027,
42,0.000912,0.0003093,0.00031,0.000043,0.0027,
43,0.00104,0.0003259,0.00037,0.000046,0.0027,
44,0.00119,0.0003429,0.00037,0.00005,0.0027,
45,0.00135,0.00036,0.00049,0.000054,0.0027,
46,0.00153,0.0003785,0.00055,0.000058,0.0027,
47,0.00172,0.0003971,0.00061,0.000063,0.0027,
48,0.00193,0.0004161,0.00067,0.000068,0.0027,
49,0.00217,0.0004356,0.00073,0.000072,0.0027,
50,0.00242,0.00047,0.00079,0.000078,0.0027,
51,0.00269,0.00053,0.00085,0.000083,0.0027,
52,0.00298,0.00059,0.00091,0.000089,0.0027,
53,0.0033,0.00065,0.00097,0.000094,0.0027,
54,0.00365,0.00071,0.00103,0.000101,0.0027,
55,0.00401,0.00077,0.00109,0.000107,0.0027,
56,0.00441,0.00083,0.00115,0.000114,0.0027,
57,0.00484,0.00089,0.00928,0.000121,0.0027,
58,0.00529,0.00095,0.00933,0.000128,0.0027,
59,0.00578,0.00101,0.00942,0.00105,0.0027,
60,0.00629,0.00107,0.00955,0.00111,0.0027,0.00123
61,0.00685,0.00113,0.00972,0.00117,0.00842,0.00267
62,0.00744,0.00119,0.00993,0.00123,0.00831,0.00411
63,0.00806,0.00125,0.01,0.00129,0.00834,0.00555
64,0.00873,0.00131,0.01,0.00135,0.00851,0.00699
65,0.00943,0.00137,0.011,0.00141,0.00862,0.00843
66,0.0102,0.00143,0.011,0.00147,0.00927,0.00987
67,0.011,0.00149,0.012,0.00153,0.00986,0.011
68,0.0118,0.00155,0.012,0.00159,0.011,0.013
69,0.0127,0.00161,0.013,0.00165,0.011,0.014
70,0.0136,0.00167,0.013,0.00171,0.012,0.016
71,0.0146,0.00173,0.014,0.00177,0.014,0.017
72,0.0156,0.00179,0.014,0.00183,0.015,0.019
73,0.0167,0.00185,0.015,0.00222,0.016,0.02
74,0.0179,0.00191,0.016,0.00256,0.018,0.021
75,0.0191,0.00197,0.016,0.0029,0.02,0.023
76,0.0203,0.00203,0.017,0.00324,0.021,0.024
77,0.0216,0.00209,0.018,0.00358,0.023,0.026
78,0.023,0.00215,0.019,0.00392,0.026,0.027
79,0.0245,0.00221,0.02,0.00426,0.028,0.029
80,0.026,0.00275,0.021,0.0046,0.03,0.03
81,0.0275,0.00297,0.022,0.00494,0.033,0.031
82,0.0292,0.00319,0.023,0.00528,0.036,0.033
83,0.031,0.00341,0.024,0.00562,0.038,0.034
84,0.0328,0.00363,0.025,0.00596,0.041,0.036
85,0.0347,0.00385,0.026,0.0063,0.044,0.037
86,0.0366,0.00407,0.027,0.00664,0.048,0.039
87,0.0387,0.00429,0.028,0.00698,0.051,0.04
88,0.0408,0.00451,0.029,0.00732,0.055,0.042
89,,0.00473,0.031,0.00766,0.058,0.043
90,,0.00495,0.032,0.008,0.062,0.044
