  2
 1.00E+03 7.16705E+00 7.20584E+00 7.19721E+00 7.18068E+00 7.15032E+00
          7.10813E+00 7.00066E+00 6.87162E+00 6.72642E+00 6.57031E+00
          6.40930E+00 6.24474E+00 6.07697E+00 5.90752E+00 5.73968E+00
          5.57726E+00 5.42249E+00 5.27875E+00 5.14963E+00 5.03663E+00
          4.93873E+00 4.89471E+00 4.85757E+00 4.83659E+00 4.82450E+00
          4.82307E+00 4.82211E+00 4.82195E+00 4.82183E+00 4.82182E+00
          4.82180E+00 4.82131E+00                                     5.238E+00
 1.50E+03 7.78795E+00 7.80440E+00 7.77510E+00 7.73566E+00 7.67853E+00
          7.60649E+00 7.43471E+00 7.23902E+00 7.02701E+00 6.80571E+00
          6.58294E+00 6.36005E+00 6.13711E+00 5.91567E+00 5.69839E+00
          5.48849E+00 5.28671E+00 5.09363E+00 4.90999E+00 4.73628E+00
          4.57908E+00 4.51263E+00 4.45771E+00 4.42584E+00 4.39987E+00
          4.39234E+00 4.38845E+00 4.38845E+00 4.38832E+00 4.38817E+00
          4.38825E+00 4.39219E+00                                     5.314E+00
 2.00E+03 8.23235E+00 8.22866E+00 8.18034E+00 8.11995E+00 8.03859E+00
          7.93999E+00 7.71295E+00 7.46332E+00 7.20030E+00 6.93184E+00
          6.66630E+00 6.40481E+00 6.14683E+00 5.89345E+00 5.64581E+00
          5.40581E+00 5.17340E+00 4.94784E+00 4.72853E+00 4.51529E+00
          4.31338E+00 4.22272E+00 4.14536E+00 4.09892E+00 4.06418E+00
          4.05558E+00 4.05063E+00 4.05043E+00 4.05020E+00 4.05006E+00
          4.05011E+00 4.05327E+00                                     5.348E+00
 3.00E+03 8.86523E+00 8.82442E+00 8.74241E+00 8.64550E+00 8.52286E+00
          8.37990E+00 8.06361E+00 7.73140E+00 7.39433E+00 7.06054E+00
          6.73795E+00 6.42675E+00 6.12476E+00 5.83230E+00 5.54753E+00
          5.27020E+00 4.99934E+00 4.73301E+00 4.46920E+00 4.20642E+00
