5607.7,5902.3,5330.8,4810.8,4364,3955.5,3592.8,3269.9,2981.6,2720.4,2489.5,2279.4,2108.9,1936.7,1779.5,1637.6,1507.8,1389,1276.9,1181.9,1093.5,1011.4,944.4,879.1
6111.4,5497.8,4965.5,5242.9,4755.9,4310.8,3915.5,3563.5,3249.4,2964.7,2713.1,2484.1,2298.3,2110.7,1939.3,1784.7,1643.2,1513.8,1391.5,1288.1,1191.8,1102.3,1029.2,958
1077.2,4288.6,5396.1,4869.8,4417.5,4684.7,4255.1,3872.6,3531.2,3221.9,2948.4,2699.6,2497.6,2293.7,2107.5,1939.5,1785.7,1645.1,1512.2,1399.8,1295.1,1197.9,1118.5,1041.1
1169.3,1057.3,959.5,3788.5,4787.8,4339.7,3941.8,4197.3,3827.3,3492,3195.6,2925.9,2707,2486,2284.2,2102.1,1935.5,1783,1639,1517.2,1403.7,1298.3,1212.2,1128.4
1267,1145.6,1039.7,942.9,859.3,3367.7,4261.5,3878.5,3536.5,3775.2,3454.8,3163.2,2926.6,2687.7,2469.5,2272.6,2092.5,1927.7,1772,1640.2,1517.6,1403.6,1310.6,1219.9
1370.5,1239.1,1124.6,1019.9,929.4,846.4,772.3,3002.6,3814.3,3480.2,3184.8,3411.7,3156.5,2898.8,2663.5,2451.1,2256.8,2079.1,1911.2,1769.1,1636.8,1513.9,1413.5,1315.8
1479.9,1338.1,1214.4,1101.3,1003.7,914,834,762.4,698.3,2688.2,3427.3,3138,2903.3,3119.5,2866.3,2637.8,2428.7,2237.4,2056.7,1903.8,1761.4,1629.1,1521.2,1416
1595.6,1442.7,1309.3,1187.4,1082.1,985.4,899.2,822,752.9,689.9,634,2418.8,3117.7,2863.2,2630.8,2832.6,2608,2402.6,2208.6,2044.4,1891.5,1749.4,1633.5,1520.5
1717.7,1553.1,1409.5,1278.3,1164.9,1060.9,968,885,810.5,742.7,682.6,627.6,582.8,2173.1,2782.5,2561.3,2358.9,2543.2,2338.4,2165.1,2003.7,1853.6,1731.1,1611.8
1846.5,1669.5,1515.2,1374.1,1252.3,1140.4,1040.6,951.3,871.3,798.4,733.7,674.6,626.5,577.7,532.9,1964.3,2520.4,2322.5,2135.6,2313.4,2141,1980.7,1849.9,1722.4
1982.2,1792.2,1626.6,1475.1,1344.3,1224.2,1117.1,1021.2,935.3,857.1,787.6,724.2,672.5,620.1,572.1,528.6,488.6,1777.2,2276.7,2108,1951,2111.8,1972.4,1836.5
2125.1,1921.4,1743.8,1581.4,1441.2,1312.4,1197.5,1094.8,1002.7,918.8,844.4,776.4,721,664.8,613.3,566.6,523.8,484.4,447.1,1609.7,2075.6,1920.4,1793.6,1954
2275.3,2057.2,1867,1693.2,1543,1405.2,1282.2,1172.2,1073.5,983.8,904.1,831.3,771.9,711.8,656.7,606.7,560.8,518.7,478.7,444.7,413,1463.6,1904.5,1773.4
2433.1,2199.9,1996.5,1810.6,1650.1,1502.7,1371.1,1253.5,1148,1052,966.8,888.9,825.5,761.2,702.2,648.8,599.7,554.6,511.9,475.6,441.7,410,384.1,1349.2
2598.8,2349.7,2132.5,1933.9,1762.5,1605,1464.5,1338.9,1226.2,1123.7,1032.6,949.5,881.7,813,750,693,640.6,592.4,546.8,508,471.7,437.9,410.2,383.2
2772.6,2506.9,2275.1,2063.3,1880.4,1712.4,1562.5,1428.4,1308.2,1198.8,1101.7,1013,940.7,867.4,800.2,739.3,683.4,632,583.3,542,503.3,467.2,437.7,408.8
2954.9,2671.6,2424.7,2198.9,2003.9,1824.9,1665.2,1522.3,1394.2,1277.6,1174.1,1079.6,1002.5,924.4,852.8,787.9,728.3,673.6,621.7,577.6,536.4,497.9,466.4,435.7
3145.7,2844.2,2581.3,2340.9,2133.4,1942.8,1772.7,1620.6,1484.3,1360.2,1250,1149.3,1067.3,984.1,907.9,838.8,775.4,717.1,661.8,614.9,571,530.1,496.6,463.8
3345.5,3024.9,2745.2,2489.6,2268.9,2066.2,1885.3,1723.6,1578.5,1446.5,1329.4,1222.3,1135.1,1046.6,965.6,892.1,824.6,762.6,703.9,653.9,607.3,563.8,528.1,493.3
3554.5,3213.8,2916.7,2645.1,2410.6,2195.2,2003.1,1831.2,1677.1,1536.9,1412.4,1298.6,1206,1112,1025.9,947.8,876.1,810.3,747.8,694.8,645.2,599,561.1,524.1
3772.9,3411.3,3095.9,2807.6,2558.7,2330.1,2126.2,1943.7,1780.2,1631.3,1499.2,1378.4,1280.1,1180.3,1088.9,1006,930,860.1,793.8,737.5,684.9,635.8,595.6,556.3
4001.1,3617.6,3283.2,2977.4,2713.4,2471,2254.7,2061.3,1887.8,1730,1589.8,1461.8,1357.5,1251.7,1154.8,1066.9,986.2,912.1,841.8,782.1,726.3,674.2,631.6,589.9
4239.3,3832.9,3478.6,3154.7,2875,2618.1,2389,2184,2000.2,1833,1684.5,1548.8,1438.3,1326.2,1223.5,1130.4,1044.9,966.4,891.9,828.6,769.5,714.4,669.2,625
4487.8,4057.6,3682.5,3339.6,3043.5,2771.6,2529,2312,2117.5,1940.4,1783.2,1639.6,1522.6,1404,1295.2,1196.7,1106.2,1023,944.2,877.2,814.6,756.2,708.4,661.7
4746.9,4291.9,3895.1,3532.4,3219.2,2931.6,2675,2445.5,2239.7,2052.5,1886.2,1734.3,1610.5,1485,1370,1265.8,1170,1082.1,998.7,927.8,861.6,799.9,749.3,699.9
5016.9,4536,4116.7,3733.4,3402.3,3098.4,2827.2,2584.6,2367.1,2169.2,1993.5,1832.9,1702.1,1569.5,1447.9,1337.8,1236.6,1143.6,1055.5,980.6,910.7,845.4,792,739.7
5298.1,4790.3,4347.5,3942.6,3593.1,3272.1,2985.7,2729.5,2499.8,2290.8,2105.2,1935.7,1797.5,1657.5,1529.1,1412.7,1305.9,1207.7,1114.7,1035.6,961.7,892.8,836.3,781.2
4819.7,5054.9,4587.7,4160.4,3791.6,3452.8,3150.6,2880.3,2637.9,2417.4,2221.5,2042.6,1896.8,1749,1613.6,1490.8,1378,1274.5,1176.2,1092.8,1014.8,942.1,882.5,824.3
5082.2,4595.1,4837.5,4387.1,3998.1,3640.9,3322.2,3037.2,2781.6,2549,2342.5,2153.9,2000.2,1844.3,1701.5,1572,1453.1,1343.9,1240.3,1152.3,1070.1,993.4,930.6,869.2
5355.2,4841.9,4394.3,4622.7,4212.9,3836.5,3500.7,3200.3,2931,2686,2468.4,2269.6,2107.6,1943.4,1792.9,1656.4,1531.2,1416.1,1306.9,1214.2,1127.6,1046.8,980.6,915.9
4672.3,5098.5,4627.1,4196.3,4436.1,4039.8,3686.2,3369.9,3086.3,2828.3,2599.2,2389.8,2219.3,2046.4,1887.9,1744.2,1612.3,1491.1,1376.2,1278.6,1187.3,1102.3,1032.6,964.4
4916.5,4445.3,4869,4415.6,4024.1,4250.9,3878.9,3546.1,3247.7,2976.1,2735,2514.8,2335.3,2153.3,1986.5,1835.4,1696.6,1569,1448.1,1345.4,1249.4,1159.9,1086.5,1014.9
4465.2,4674.5,4242.4,4643.4,4231.7,3853.6,4078.9,3729,3415.2,3129.6,2876.1,2644.5,2455.7,2264.4,2089,1930,1784.1,1650,1522.8,1414.8,1313.9,1219.7,1142.6,1067.2
4692.5,4242.8,4458.4,4043.2,3684.7,4049.8,3695.3,3378.3,3589,3289,3022.5,2779.1,2580.7,2379.7,2195.4,2028.3,1874.9,1734,1600.3,1486.8,1380.7,1281.8,1200.8,1121.5
4928.4,4456,4044.1,4246.4,3869.9,3524.2,3881,3548,3249.5,3454.2,3174.4,2918.8,2710.4,2499.3,2305.7,2130.2,1969.1,1821.1,1680.8,1561.5,1450.1,1346.2,1261.1,1177.9
5172.9,4677.1,4244.7,3849.5,4061.9,3699,3375.3,3724.1,3410.7,3125.5,3331.9,3063.6,2844.9,2623.3,2420.1,2235.9,2066.8,1911.5,1764.2,1639,1522.1,1413,1323.7,1236.3
5426.4,4906.2,4452.7,4038.1,3680,3880.3,3540.7,3236.9,3577.8,3278.7,3013.1,3213.7,2984.3,2751.8,2538.7,2345.5,2168.1,2005.1,1850.6,1719.3,1596.7,1482.2,1388.5,1296.9
5689,5143.7,4668.2,4233.5,3858.1,3513.5,3712,3393.5,3108,3437.4,3158.9,2904.5,3128.7,2885,2661.5,2459,2273,2102.2,1940.2,1802.5,1673.9,1554,1455.7,1359.7
1618.1,4899.9,4891.4,4435.9,4042.6,3681.4,3359.2,3555.8,3256.6,2984.3,2742.5,3043.4,2826.1,2606,2788.8,2576.6,2381.7,2202.7,2032.9,1888.7,1754,1628.3,1525.3,1424.7
1666.8,1529.4,4657,4645.4,4233.6,3855.3,3517.9,3216.1,3410.4,3125.2,2872.1,2640.8,2959.6,2729.1,2517.7,2698.3,2494.2,2306.7,2129,1977.9,1836.8,1705.2,1597.4,1492
1717.2,1575.6,1450.4,4420.5,4431.2,4035.3,3682.1,3366.2,3082.9,2825.2,3006.1,2764,2566.7,2366.8,2635.2,2434.7,2250.5,2414.4,2228.3,2070.3,1922.6,1784.8,1671.9,1561.6
1769.3,1623.4,1494.4,1374.7,4214.4,4221.5,3852,3521.5,3225.2,2955.5,2716.1,2891.5,2685.2,2476,2284.2,2547,2354.4,2177.4,2331.1,2165.8,2011.3,1867.1,1749.1,1633.7
1823.1,1672.8,1539.9,1416.6,1308.6,4013,4027.7,3682.1,3372.2,3090.3,2839.9,2611.2,2807.6,2588.9,2388.4,2206.6,2461.7,2276.7,2101.3,2264.5,2103,1952.3,1828.9,1708.2
1878.7,1723.8,1586.8,1459.7,1348.5,1244.9,3826.8,3848.1,3524.3,3229.6,2968,2729,2534.2,2705.6,2496.1,2306.1,2131.7,1971.5,2196,2040.2,1894.7,2040.3,1911.3,1785.2
1936.1,1776.5,1635.3,1504.4,1389.7,1283,1186.5,1099,3346.9,3373.6,3100.3,2850.6,2647.2,2440.9,2607.3,2408.9,2226.7,2059.4,1900.7,2131.2,1979.1,1837.3,1996.5,1864.8
1995.4,1830.9,1685.4,1550.4,1432.3,1322.3,1222.8,1132.6,1050.7,3202.3,3237,2976.3,2763.9,2548.5,2351.1,2172.2,2324.9,2150.2,1984.5,1843.7,2066.4,1918.3,1797,1947
2056.6,1887.1,1737.1,1598,1476.2,1362.8,1260.3,1167.4,1083,1005.2,3071.2,3106.1,2884.4,2659.7,2453.7,2267,2095.5,2243.9,2071,1924.1,1786.8,1658.8,1875.4,1751.7
2119.8,1945.1,1790.5,1647.1,1521.6,1404.7,1299.1,1203.3,1116.3,1036.1,964,2945.7,3008.8,2774.4,2559.5,2364.8,2185.9,2021.6,2160.3,2007.1,1863.9,1730.3,1620.9,1827.2
2185.1,2004.9,1845.6,1697.8,1568.4,1448,1339,1240.3,1150.6,1068,993.6,924.9,868.2,2630,2668.8,2465.7,2279.2,2107.9,1945.5,2092.8,1943.5,1804.2,1690.1,1578.6
2252.4,2066.7,1902.4,1750.1,1616.7,1492.6,1380.3,1278.5,1186.1,1100.8,1024.2,953.4,895,835.1,2528.8,2569.8,2375.4,2196.9,2027.6,1883.8,1749.4,1880.4,1761.5,1645.3
2321.8,2130.4,1961.1,1804.1,1666.6,1538.6,1422.8,1317.9,1222.6,1134.8,1055.8,982.8,922.6,860.8,803.6,2434,2474.7,2288.7,2112.3,1962.5,1822.5,1691.9,1835.1,1714
2393.5,2196.2,2021.6,1859.8,1718,1586.1,1466.8,1358.6,1260.4,1169.8,1088.4,1013.1,951,887.4,828.4,774.2,2342.9,2166.8,2199.7,2043.7,1897.9,1761.9,1650.5,1784.9
2467.4,2264,2084.1,1917.2,1771.1,1635.1,1512,1400.6,1299.3,1205.9,1122,1044.4,980.4,914.8,853.9,798.1,746.3,2255.6,2081.7,2127.3,1975.6,1834,1718,1604.7
2543.6,2334,2148.4,1976.4,1825.8,1685.6,1558.8,1443.8,1339.4,1243.2,1156.7,1076.7,1010.7,943.1,880.3,822.8,769.4,719.7,672.1,2012.4,2055.6,1908.3,1787.7,1669.7
2622.3,2406.1,2214.8,2037.5,1882.2,1737.7,1606.9,1488.5,1380.8,1281.6,1192.4,1109.9,1041.9,972.2,907.5,848.2,793.1,742,692.9,650.7,1943.9,1984.9,1859.4,1736.7
2703.3,2480.5,2283.3,2100.5,1940.4,1791.4,1656.6,1534.5,1423.5,1321.2,1229.3,1144.2,1074.1,1002.3,935.6,874.5,817.7,764.9,714.3,670.8,629.7,1876.3,1757.6,1805.7
2786.9,2557.1,2353.9,2165.4,2000.4,1846.7,1707.8,1581.9,1467.5,1362.1,1267.3,1179.6,1107.3,1033.2,964.5,901.5,842.9,788.5,736.3,691.5,649.2,609.2,1826.8,1706.3
2873,2636.2,2426.6,2232.3,2062.2,1903.8,1760.6,1630.8,1512.9,1404.2,1306.5,1216.1,1141.6,1065.2,994.3,929.3,869,812.9,759.1,712.9,669.2,628,594,560.4
2961.8,2717.6,2501.6,2301.3,2125.9,1962.7,1815,1681.2,1559.6,1447.6,1346.8,1253.7,1176.8,1098.1,1025,958.1,895.8,838,782.6,734.9,689.9,647.5,612.3,577.7
3053.3,2801.6,2578.9,2372.4,2191.6,2023.3,1871.1,1733.1,1607.8,1492.3,1388.4,1292.4,1213.2,1132,1056.7,987.7,923.5,863.9,806.7,757.6,711.2,667.5,631.3,595.5
3147.6,2888.1,2658.5,2445.7,2259.3,2085.8,1928.9,1786.6,1657.4,1538.4,1431.3,1332.3,1250.7,1167,1089.3,1018.2,952,890.6,831.6,781,733.2,688.1,650.8,613.9
3244.7,2977.2,2740.6,2521.1,2329,2150.1,1988.4,1841.8,1708.6,1585.8,1475.5,1373.4,1289.3,1203,1123,1049.6,981.4,918.1,857.3,805.1,755.8,709.3,670.8,632.9
