1, 1.36059E+1
2, 2.49798E+1
3, 5.98496E+1
4, 1.18366E+2
5, 1.95609E+2
6, 2.91001E+2
7, 4.04846E+2
8, 5.37276E+2
9, 6.88376E+2
10, 8.58209E+2
11, 1.06401E+3, 6.44873E+1
12, 1.29451E+3, 8.94669E+1, 5.65542E+1, 5.62345E+1
13, 1.54992E+3, 1.19046E+2, 8.11948E+1, 8.07111E+1
14, 1.82850E+3, 1.51529E+2, 1.08647E+2, 1.07944E+2
15, 2.13045E+3, 1.87135E+2, 1.39124E+2, 1.38136E+2
16, 2.45590E+3, 2.25956E+2, 1.72718E+2, 1.71366E+2
17, 2.80494E+3, 2.68050E+2, 2.09480E+2, 2.07673E+2
18, 3.17764E+3, 3.13454E+2, 2.49447E+2, 2.47079E+2
19, 3.58338E+3, 3.71191E+2, 3.01680E+2, 2.98628E+2
20, 4.01514E+3, 4.34137E+2, 3.59067E+2, 3.55187E+2, 5.31741E+1
21, 4.46595E+3, 4.94306E+2, 4.13693E+2, 4.08824E+2, 6.09142E+1
22, 4.94073E+3, 5.57446E+2, 4.71223E+2, 4.65184E+2, 6.86127E+1
23, 5.43970E+3, 6.23769E+2, 5.31863E+2, 5.24455E+2, 7.64117E+1, 5.06438E+1
24, 5.96304E+3, 6.93389E+2, 5.95725E+2, 5.86726E+2, 8.43778E+1, 5.62842E+1, 5.51823E+1
25, 6.51094E+3, 7.66439E+2, 6.62937E+2, 6.52103E+2, 9.25726E+1, 6.20796E+1, 6.07332E+1
26, 7.08348E+3, 8.42941E+2, 7.33523E+2, 7.20583E+2, 1.01006E+2, 6.80366E+1, 6.64089E+1
27, 7.68079E+3, 9.22953E+2, 8.07535E+2, 7.92193E+2, 1.09699E+2, 7.41728E+1, 7.22232E+1
28, 8.30301E+3, 1.00652E+3, 8.85022E+2, 8.66955E+2, 1.18667E+2, 8.05020E+1, 7.81862E+1
29, 8.95025E+3, 1.09370E+3, 9.66028E+2, 9.44886E+2, 1.27925E+2, 8.70366E+1, 8.43061E+1
30, 9.62267E+3, 1.18452E+3, 1.05060E+3, 1.02600E+3, 1.37485E+2, 9.37867E+1, 9.05887E+1
31, 1.03313E+4, 1.29077E+3, 1.15043E+3, 1.12196E+3, 1.57725E+2, 1.10986E+2, 1.07198E+2
32, 1.10666E+4, 1.40224E+3, 1.25537E+3, 1.22261E+3, 1.79137E+2, 1.29268E+2, 1.24799E+2
33, 1.18291E+4, 1.51918E+3, 1.36568E+3, 1.32813E+3, 2.01946E+2, 1.48873E+2, 1.43625E+2, 5.11699E+1, 5.03731E+1
34, 1.26187E+4, 1.64151E+3, 1.48129E+3, 1.43845E+3, 2.26070E+2, 1.69727E+2, 1.63596E+2, 6.47965E+1, 6.38243E+1
35, 1.34357E+4, 1.76926E+3, 1.60223E+3, 1.55353E+3, 2.51506E+2, 1.91833E+2, 1.84705E+2, 7.95198E+1, 7.83468E+1
36, 1.42801E+4, 1.90246E+3, 1.72851E+3, 1.67338E+3, 2.78253E+2, 2.15193E+2, 2.06945E+2, 9.53332E+1, 9.39318E+1
37, 1.51594E+4, 2.04818E+3, 1.86723E+3, 1.80502E+3, 3.13273E+2, 2.46770E+2, 2.37268E+2, 1.19180E+2, 1.17519E+2
38, 1.60674E+4, 2.20032E+3, 2.01230E+3, 1.94234E+3, 3.50407E+2, 2.80411E+2, 2.69508E+2, 1.44904E+2, 1.42949E+2
39, 1.70008E+4, 2.35500E+3, 2.15984E+3, 2.08140E+3, 3.85853E+2, 3.12313E+2, 2.99855E+2, 1.68681E+2, 1.66397E+2
40, 1.79619E+4, 2.51473E+3, 2.31236E+3, 2.22466E+3, 4.22081E+2, 3.44950E+2, 3.30771E+2, 1.92983E+2, 1.90332E+2
41, 1.89513E+4, 2.67980E+3, 2.47012E+3, 2.37235E+3, 4.59348E+2, 3.78578E+2, 3.62502E+2, 2.18054E+2, 2.14996E+2
42, 1.99691E+4, 2.85034E+3, 2.63328E+3, 2.52456E+3, 4.97756E+2, 4.13301E+2, 3.95139E+2, 2.43982E+2, 2.40473E+2
43, 2.10119E+4, 3.02246E+3, 2.79796E+3, 2.67736E+3, 5.33437E+2, 4.45246E+2, 4.24800E+2, 2.66862E+2, 2.62857E+2
44, 2.20873E+4, 3.20404E+3, 2.97198E+3, 2.83853E+3, 5.74084E+2, 4.82111E+2, 4.59164E+2, 2.94411E+2, 2.89860E+2
45, 2.31919E+4, 3.39139E+3, 3.15168E+3, 3.00434E+3, 6.16041E+2, 5.20237E+2, 4.94562E+2, 3.22939E+2, 3.17789E+2
46, 2.43259E+4, 3.58458E+3, 3.33714E+3, 3.17481E+3, 6.59339E+2, 5.59656E+2, 5.31009E+2, 3.52459E+2, 3.46653E+2
47, 2.54898E+4, 3.78369E+3, 3.52842E+3, 3.34995E+3, 7.04008E+2, 6.00393E+2, 5.68519E+2, 3.82981E+2, 3.76462E+2
48, 2.66890E+4, 3.99442E+3, 3.73120E+3, 3.53536E+3, 7.55587E+2, 6.47995E+2, 6.12615E+2, 4.20057E+2, 4.12760E+2
49, 2.79211E+4, 4.21397E+3, 3.94271E+3, 3.72821E+3, 8.11280E+2, 6.99660E+2, 6.60482E+2, 4.60855E+2, 4.52713E+2
50, 2.91843E+4, 4.44024E+3, 4.16084E+3, 3.92633E+3, 8.68912E+2, 7.53215E+2, 7.09928E+2, 5.03187E+2, 4.94128E+2
51, 3.04792E+4, 4.67376E+3, 4.38610E+3, 4.13015E+3, 9.28924E+2, 8.09103E+2, 7.61376E+2, 5.47477E+2, 5.37425E+2
52, 3.18060E+4, 4.91437E+3, 4.61837E+3, 4.33946E+3, 9.91128E+2, 8.67132E+2, 8.14617E+2, 5.93515E+2, 5.82392E+2
53, 3.31650E+4, 5.16220E+3, 4.85773E+3, 4.55428E+3, 1.05556E+3, 9.27337E+2, 8.69666E+2, 6.41315E+2, 6.29037E+2
54, 3.45564E+4, 5.41732E+3, 5.10428E+3, 4.77462E+3, 1.12224E+3, 9.89740E+2, 9.26523E+2, 6.90880E+2, 6.77357E+2
55, 3.59862E+4, 5.68531E+3, 5.36359E+3, 5.00597E+3, 1.19664E+3, 1.05982E+3, 9.90640E+2, 7.47661E+2, 7.32802E+2
56, 3.74495E+4, 5.96119E+3, 5.63071E+3, 5.24327E+3, 1.27372E+3, 1.13252E+3, 1.05695E+3, 8.06596E+2, 7.90303E+2
57, 3.89441E+4, 6.24220E+3, 5.90284E+3, 5.48366E+3, 1.35068E+3, 1.20505E+3, 1.12263E+3, 8.64844E+2, 8.47015E+2
58, 4.04642E+4, 6.52163E+3, 6.17349E+3, 5.72046E+3, 1.41931E+3, 1.26927E+3, 1.17948E+3, 9.14356E+2, 8.94867E+2
59, 4.20178E+4, 6.80801E+3, 6.45100E+3, 5.96196E+3, 1.48939E+3, 1.33488E+3, 1.23721E+3, 9.64700E+2, 9.43436E+2
60, 4.36054E+4, 7.10150E+3, 6.73552E+3, 6.20824E+3, 1.56100E+3, 1.40196E+3, 1.29589E+3, 1.01595E+3, 9.92792E+2
61, 4.52273E+4, 7.40226E+3, 7.02723E+3, 6.45933E+3, 1.63423E+3, 1.47062E+3, 1.35558E+3, 1.06815E+3, 1.04298E+3
62, 4.68840E+4, 7.71044E+3, 7.32625E+3, 6.71528E+3, 1.70915E+3, 1.54092E+3, 1.41631E+3, 1.12136E+3, 1.09404E+3
63, 4.85761E+4, 8.02620E+3, 7.63275E+3, 6.97611E+3, 1.78583E+3, 1.61291E+3, 1.47813E+3, 1.17559E+3, 1.14599E+3
64, 5.03039E+4, 8.34984E+3, 7.94703E+3, 7.24202E+3, 1.86449E+3, 1.68683E+3, 1.54122E+3, 1.23104E+3, 1.19903E+3
65, 5.20681E+4, 8.68139E+3, 8.26910E+3, 7.51288E+3, 1.94504E+3, 1.76258E+3, 1.60546E+3, 1.28759E+3, 1.25301E+3
66, 5.38689E+4, 9.02099E+3, 8.59911E+3, 7.78871E+3, 2.02753E+3, 1.84021E+3, 1.67087E+3, 1.34525E+3, 1.30795E+3
67, 5.57070E+4, 9.36880E+3, 8.93722E+3, 8.06953E+3, 2.11202E+3, 1.91978E+3, 1.73746E+3, 1.40403E+3, 1.36386E+3
68, 5.75829E+4, 9.72500E+3, 9.28359E+3, 8.35535E+3, 2.19856E+3, 2.00135E+3, 1.80526E+3, 1.46397E+3, 1.42076E+3
69, 5.94971E+4, 1.00897E+4, 9.63838E+3, 8.64621E+3, 2.28721E+3, 2.08496E+3, 1.87428E+3, 1.52506E+3, 1.47865E+3
70, 6.14500E+4, 1.04632E+4, 1.00018E+4, 8.94210E+3, 2.37803E+3, 2.17067E+3, 1.94453E+3, 1.58733E+3, 1.53753E+3
71, 6.34424E+4, 1.08456E+4, 1.03739E+4, 9.24305E+3, 2.47106E+3, 2.25853E+3, 2.01602E+3, 1.65079E+3, 1.59743E+3
72, 6.54831E+4, 1.12460E+4, 1.07639E+4, 9.55798E+3, 2.57641E+3, 2.35859E+3, 2.09882E+3, 1.72534E+3, 1.66825E+3
73, 6.75652E+4, 1.16564E+4, 1.11637E+4, 9.87869E+3, 2.68494E+3, 2.46175E+3, 2.18372E+3, 1.80193E+3, 1.74093E+3
74, 6.96891E+4, 1.20770E+4, 1.15735E+4, 1.02052E+4, 2.79667E+3, 2.56803E+3, 2.27071E+3, 1.88053E+3, 1.81541E+3
75, 7.18559E+4, 1.25082E+4, 1.19937E+4, 1.05377E+4, 2.91188E+3, 2.67772E+3, 2.36002E+3, 1.96138E+3, 1.89193E+3
76, 7.40659E+4, 1.29500E+4, 1.24244E+4, 1.08760E+4, 3.03034E+3, 2.79059E+3, 2.45137E+3, 2.04420E+3, 1.97021E+3
77, 7.63200E+4, 1.34025E+4, 1.28656E+4, 1.12200E+4, 3.15212E+3, 2.90669E+3, 2.54475E+3, 2.12897E+3, 2.05023E+3
78, 7.86156E+4, 1.38627E+4, 1.33144E+4, 1.15665E+4, 3.27394E+3, 3.02277E+3, 2.63686E+3, 2.21238E+3, 2.12865E+3
79, 8.09597E+4, 1.43372E+4, 1.37773E+4, 1.19219E+4, 3.40227E+3, 3.14526E+3, 2.73407E+3, 2.30084E+3, 2.21189E+3
80, 8.33535E+4, 1.48268E+4, 1.42552E+4, 1.22867E+4, 3.53771E+3, 3.27481E+3, 2.83695E+3, 2.39491E+3, 2.30049E+3
81, 8.57967E+4, 1.53305E+4, 1.47470E+4, 1.26596E+4, 3.67898E+3, 3.41011E+3, 2.94414E+3, 2.49322E+3, 2.39309E+3
82, 8.82882E+4, 1.58464E+4, 1.52509E+4, 1.30385E+4, 3.82405E+3, 3.54912E+3, 3.05353E+3, 2.59367E+3, 2.48756E+3
83, 9.08300E+4, 1.63757E+4, 1.57680E+4, 1.34244E+4, 3.97394E+3, 3.69287E+3, 3.16608E+3, 2.69721E+3, 2.58485E+3
84, 9.34225E+4, 1.69181E+4, 1.62979E+4, 1.38164E+4, 4.12794E+3, 3.84065E+3, 3.28098E+3, 2.80304E+3, 2.68415E+3
85, 9.60661E+4, 1.74737E+4, 1.68410E+4, 1.42147E+4, 4.28614E+3, 3.99255E+3, 3.39827E+3, 2.91119E+3, 2.78549E+3
86, 9.87595E+4, 1.80426E+4, 1.73975E+4, 1.46192E+4, 4.44855E+3, 4.14868E+3, 3.51797E+3, 3.02167E+3, 2.88888E+3
87, 1.01513E+5, 1.86303E+4, 1.79724E+4, 1.50344E+4, 4.61993E+3, 4.31361E+3, 3.64454E+3, 3.13898E+3, 2.99878E+3
88, 1.04321E+5, 1.92324E+4, 1.85616E+4, 1.54560E+4, 4.79594E+3, 4.48313E+3, 3.77369E+3, 3.25880E+3, 3.11087E+3
89, 1.07184E+5, 1.98478E+4, 1.91640E+4, 1.58824E+4, 4.97507E+3, 4.65566E+3, 3.90375E+3, 3.37946E+3, 3.22349E+3
90, 1.10098E+5, 2.04728E+4, 1.97761E+4, 1.63098E+4, 5.15320E+3, 4.82720E+3, 4.03058E+3, 3.49685E+3, 3.33250E+3
91, 1.13071E+5, 2.11129E+4, 2.04029E+4, 1.67427E+4, 5.33535E+3, 5.00263E+3, 4.15897E+3, 3.61574E+3, 3.44266E+3
92, 1.16100E+5, 2.17678E+4, 2.10449E+4, 1.71812E+4, 5.52159E+3, 5.18219E+3, 4.28907E+3, 3.73627E+3, 3.55410E+3
