1, 1.513E+0, 1.509E-5, 4.882E-3, 1.426E+1, -3.163E-2, 2.426E-2
2, 1.331E+0, 2.567E-5, 4.821E-3, 1.143E+1, -2.959E-2, 2.160E-2
3, 1.253E+0, 1.304E-5, 6.617E-3, 9.888E+0, -3.302E-2, 2.482E-2
4, 1.206E+0, 6.679E-6, 9.973E-3, 9.308E+0, -4.437E-2, 3.308E-2
5, 1.210E+0, 3.932E-6, 1.366E-2, 8.912E+0, -5.541E-2, 3.989E-2
6, 1.206E+0, 2.610E-6, 1.764E-2, 8.570E+0, -6.750E-2, 4.667E-2
7, 1.196E+0, 1.864E-6, 2.295E-2, 8.271E+0, -8.227E-2, 5.777E-2
8, 1.188E+0, 1.399E-6, 2.577E-2, 8.009E+0, -8.980E-2, 5.708E-2
9, 1.178E+0, 1.089E-6, 3.046E-2, 7.778E+0, -1.051E-1, 6.340E-2
10, 1.164E+0, 8.717E-7, 3.522E-2, 7.570E+0, -1.199E-1, 6.906E-2
11, 1.164E+0, 6.870E-7, 4.274E-2, 7.445E+0, -1.466E-1, 8.146E-2, 1.518E+0, 4.881E-6, 1.290E-2, 1.156E+1, -6.870E-2, 4.395E-2
12, 1.156E+0, 5.524E-7, 4.856E-2, 7.331E+0, -1.649E-1, 8.554E-2, 1.387E+0, 4.069E-6, 1.409E-2, 1.100E+1, -7.484E-2, 4.587E-2, 1.016E+0, 1.375E-5, 7.356E-3, 9.280E+0, -4.254E-2, 2.784E-2, 1.014E+0, 2.768E-5, 7.528E-3, 9.282E+0, -4.014E-2, 2.894E-2
13, 1.146E+0, 4.506E-7, 5.507E-2, 7.234E+0, -1.831E-1, 8.972E-2, 1.315E+0, 3.316E-6, 1.560E-2, 1.068E+1, -7.772E-2, 4.758E-2, 1.017E+0, 1.048E-5, 8.418E-3, 8.985E+0, -4.279E-2, 2.994E-2, 1.015E+0, 2.111E-5, 8.386E-3, 8.987E+0, -3.872E-2, 2.986E-2
14, 1.136E+0, 3.743E-7, 6.205E-2, 7.142E+0, -2.066E-1, 9.527E-2, 1.252E+0, 2.749E-6, 1.736E-2, 1.043E+1, -8.262E-2, 5.026E-2, 9.997E-1, 8.300E-6, 9.557E-3, 8.738E+0, -4.620E-2, 3.241E-2, 9.982E-1, 1.674E-5, 9.489E-3, 8.740E+0, -4.121E-2, 3.218E-2
15, 1.127E+0, 3.156E-7, 7.222E-2, 7.057E+0, -2.434E-1, 1.106E-1, 1.205E+0, 2.315E-6, 1.938E-2, 1.022E+1, -8.912E-2, 5.407E-2, 9.774E-1, 6.758E-6, 1.055E-2, 8.521E+0, -4.725E-2, 3.392E-2, 9.786E-1, 1.364E-5, 1.032E-2, 8.522E+0, -4.071E-2, 3.296E-2
16, 1.114E+0, 2.695E-7, 8.037E-2, 6.975E+0, -2.722E-1, 1.174E-1, 1.169E+0, 1.975E-6, 2.108E-2, 1.003E+1, -9.275E-2, 5.564E-2, 9.601E-1, 5.619E-6, 1.158E-2, 8.329E+0, -5.075E-2, 3.549E-2, 9.592E-1, 1.135E-5, 1.145E-2, 8.330E+0, -4.370E-2, 3.506E-2
17, 1.093E+0, 2.327E-7, 8.711E-2, 6.899E+0, -2.977E-1, 1.188E-1, 1.136E+0, 1.705E-6, 2.306E-2, 9.864E+0, -9.774E-2, 5.833E-2, 9.441E-1, 4.751E-6, 1.273E-2, 8.155E+0, -5.383E-2, 3.751E-2, 9.431E-1, 9.611E-6, 1.247E-2, 8.155E+0, -4.470E-2, 3.649E-2
18, 1.075E+0, 2.028E-7, 1.030E-1, 6.828E+0, -3.568E-1, 1.494E-1, 1.109E+0, 1.485E-6, 2.513E-2, 9.712E+0, -1.043E-1, 6.119E-2, 9.295E-1, 4.072E-6, 1.387E-2, 7.996E+0, -5.747E-2, 3.942E-2, 9.277E-1, 8.248E-6, 1.357E-2, 7.996E+0, -4.683E-2, 3.816E-2
19, 1.053E+0, 1.773E-7, 1.086E-1, 6.764E+0, -3.707E-1, 1.430E-1, 1.093E+0, 1.268E-6, 2.762E-2, 9.561E+0, -1.111E-1, 6.467E-2, 9.401E-1, 3.294E-6, 1.586E-2, 7.926E+0, -6.340E-2, 4.308E-2, 9.380E-1, 6.680E-6, 1.543E-2, 7.924E+0, -4.925E-2, 4.132E-2
20, 1.032E+0, 1.560E-7, 1.290E-1, 6.713E+0, -4.398E-1, 1.824E-1, 1.115E+0, 1.090E-6, 2.953E-2, 9.325E+0, -1.167E-1, 6.593E-2, 9.899E-1, 2.525E-6, 1.954E-2, 7.970E+0, -7.924E-2, 5.084E-2, 9.881E-1, 5.118E-6, 1.901E-2, 7.970E+0, -6.268E-2, 4.876E-2, 1.840E+0, 3.696E-6, 1.669E-2, 1.392E+1, -1.004E-1, 6.193E-2
21, 1.012E+0, 1.387E-7, 1.461E-1, 6.656E+0, -5.033E-1, 2.114E-1, 1.106E+0, 9.665E-7, 3.157E-2, 9.170E+0, -1.219E-1, 6.769E-2, 9.927E-1, 2.161E-6, 2.172E-2, 7.884E+0, -8.635E-2, 5.473E-2, 9.909E-1, 4.385E-6, 2.108E-2, 7.884E+0, -6.784E-2, 5.226E-2, 1.820E+0, 3.438E-6, 1.706E-2, 1.328E+1, -9.937E-2, 6.144E-2
22, 9.790E-1, 1.241E-7, 1.467E-1, 6.594E+0, -5.069E-1, 1.897E-1, 1.096E+0, 8.649E-7, 3.357E-2, 9.025E+0, -1.269E-1, 6.919E-2, 9.909E-1, 1.877E-6, 2.357E-2, 7.799E+0, -9.174E-2, 5.672E-2, 9.901E-1, 3.812E-6, 2.295E-2, 7.798E+0, -7.155E-2, 5.467E-2, 1.804E+0, 3.202E-6, 1.658E-2, 1.281E+1, -7.459E-2, 5.549E-2
23, 9.527E-1, 1.117E-7, 1.653E-1, 6.540E+0, -5.728E-1, 2.216E-1, 1.085E+0, 7.793E-7, 3.594E-2, 8.890E+0, -1.343E-1, 7.211E-2, 9.877E-1, 1.648E-6, 2.588E-2, 7.714E+0, -1.007E-1, 6.095E-2, 9.886E-1, 3.352E-6, 2.478E-2, 7.713E+0, -7.559E-2, 5.674E-2, 1.788E+0, 2.986E-6, 1.807E-2, 1.245E+1, -9.887E-2, 6.182E-2, 1.382E+0, 4.215E-6, 1.968E-2, 1.415E+1, -1.164E-1, 7.247E-2
24, 9.238E-1, 1.010E-7, 1.822E-1, 6.487E+0, -6.295E-1, 2.461E-1, 1.076E+0, 7.061E-7, 3.808E-2, 8.764E+0, -1.403E-1, 7.385E-2, 9.870E-1, 1.460E-6, 2.815E-2, 7.631E+0, -1.072E-1, 6.449E-2, 9.846E-1, 2.973E-6, 2.676E-2, 7.629E+0, -7.894E-2, 5.922E-2, 1.753E+0, 2.789E-6, 1.866E-2, 1.215E+1, -9.934E-2, 6.237E-2, 1.360E+0, 3.868E-6, 2.049E-2, 1.378E+1, -1.181E-1, 7.376E-2, 1.351E+0, 8.054E-6, 1.980E-2, 1.366E+1, -1.123E-1, 7.138E-2
25, 8.942E-1, 9.177E-8, 2.028E-1, 6.437E+0, -6.982E-1, 2.804E-1, 1.065E+0, 6.430E-7, 3.990E-2, 8.644E+0, -1.441E-1, 7.410E-2, 9.809E-1, 1.303E-6, 3.003E-2, 7.550E+0, -1.120E-1, 6.616E-2, 9.812E-1, 2.658E-6, 2.772E-2, 7.548E+0, -7.674E-2, 5.707E-2, 1.735E+0, 2.607E-6, 1.892E-2, 1.188E+1, -9.190E-2, 6.094E-2, 1.355E+0, 3.568E-6, 2.111E-2, 1.346E+1, -1.148E-1, 7.385E-2, 1.343E+0, 7.463E-6, 2.050E-2, 1.333E+1, -1.114E-1, 7.226E-2
26, 8.633E-1, 8.371E-8, 2.246E-1, 6.389E+0, -7.702E-1, 3.165E-1, 1.055E+0, 5.880E-7, 3.863E-2, 8.526E+0, -1.254E-1, 6.123E-2, 9.755E-1, 1.170E-6, 3.286E-2, 7.476E+0, -1.266E-1, 7.173E-2, 9.760E-1, 2.391E-6, 3.030E-2, 7.471E+0, -8.532E-2, 6.189E-2, 1.722E+0, 2.441E-6, 1.949E-2, 1.166E+1, -9.168E-2, 6.128E-2, 1.350E+0, 3.303E-6, 2.193E-2, 1.319E+1, -1.167E-1, 7.517E-2, 1.337E+0, 6.941E-6, 2.121E-2, 1.305E+1, -1.128E-1, 7.327E-2
27, 8.318E-1, 7.665E-8, 2.483E-1, 6.345E+0, -8.498E-1, 3.575E-1, 1.045E+0, 5.398E-7, 4.425E-2, 8.426E+0, -1.558E-1, 7.697E-2, 9.711E-1, 1.057E-6, 3.484E-2, 7.400E+0, -1.322E-1, 7.336E-2, 9.713E-1, 2.164E-6, 3.131E-2, 7.393E+0, -8.315E-2, 5.983E-2, 1.712E+0, 2.288E-6, 2.048E-2, 1.146E+1, -1.001E-1, 6.405E-2, 1.346E+0, 3.067E-6, 2.284E-2, 1.295E+1, -1.211E-1, 7.694E-2, 1.333E+0, 6.474E-6, 2.193E-2, 1.280E+1, -1.138E-1, 7.429E-2
28, 7.986E-1, 7.042E-8, 2.733E-1, 6.302E+0, -9.306E-1, 4.007E-1, 1.034E+0, 4.972E-7, 4.699E-2, 8.326E+0, -1.654E-1, 8.039E-2, 9.657E-1, 9.602E-7, 3.347E-2, 7.319E+0, -1.120E-1, 6.103E-2, 9.650E-1, 1.968E-6, 3.438E-2, 7.320E+0, -9.346E-2, 6.618E-2, 1.700E+0, 2.147E-6, 2.051E-2, 1.127E+1, -8.739E-2, 6.104E-2, 1.343E+0, 2.854E-6, 2.388E-2, 1.273E+1, -1.281E-1, 7.945E-2, 1.328E+0, 6.054E-6, 2.268E-2, 1.258E+1, -1.155E-1, 7.542E-2
29, 7.650E-1, 6.490E-8, 3.024E-1, 6.261E+0, -1.024E+0, 4.543E-1, 1.023E+0, 4.594E-7, 4.938E-2, 8.231E+0, -1.726E-1, 8.225E-2, 9.586E-1, 8.758E-7, 4.007E-2, 7.257E+0, -1.513E-1, 8.131E-2, 9.586E-1, 1.799E-6, 3.611E-2, 7.248E+0, -9.564E-2, 6.680E-2, 1.689E+0, 2.018E-6, 2.185E-2, 1.112E+1, -1.023E-1, 6.569E-2, 1.341E+0, 2.661E-6, 2.451E-2, 1.254E+1, -1.238E-1, 7.930E-2, 1.325E+0, 5.674E-6, 2.352E-2, 1.238E+1, -1.189E-1, 7.706E-2
30, 7.299E-1, 5.999E-8, 3.351E-1, 6.223E+0, -1.128E+0, 5.167E-1, 1.013E+0, 4.257E-7, 5.131E-2, 8.140E+0, -1.772E-1, 8.219E-2, 9.516E-1, 8.021E-7, 4.250E-2, 7.189E+0, -1.594E-1, 8.424E-2, 9.518E-1, 1.651E-6, 3.778E-2, 7.181E+0, -1.008E-1, 6.720E-2, 1.678E+0, 1.898E-6, 2.283E-2, 1.098E+1, -1.088E-1, 6.806E-2, 1.344E+0, 2.486E-6, 2.566E-2, 1.237E+1, -1.322E-1, 8.225E-2, 1.323E+0, 5.327E-6, 2.437E-2, 1.220E+1, -1.224E-1, 7.872E-2
31, 6.932E-1, 5.543E-8, 3.576E-1, 6.192E+0, -1.207E+0, 5.513E-1, 1.009E+0, 3.894E-7, 5.369E-2, 8.063E+0, -1.830E-1, 8.253E-2, 9.553E-1, 7.178E-7, 4.678E-2, 7.164E+0, -1.749E-1, 9.184E-2, 9.591E-1, 1.478E-6, 4.155E-2, 7.156E+0, -1.103E-1, 7.318E-2, 1.666E+0, 1.720E-6, 2.391E-2, 1.082E+1, -1.088E-1, 6.850E-2, 1.305E+0, 2.267E-6, 2.606E-2, 1.193E+1, -1.307E-1, 8.035E-2, 1.286E+0, 4.885E-6, 2.459E-2, 1.174E+1, -1.182E-1, 7.635E-2
32, 6.581E-1, 5.135E-8, 4.316E-1, 6.171E+0, -1.416E+0, 7.142E-1, 1.004E+0, 3.571E-7, 5.615E-2, 7.993E+0, -1.895E-1, 8.278E-2, 9.537E-1, 6.456E-7, 5.139E-2, 7.141E+0, -1.944E-1, 1.007E-1, 9.538E-1, 1.331E-6, 4.485E-2, 7.135E+0, -1.231E-1, 7.773E-2, 1.638E+0, 1.568E-6, 2.460E-2, 1.070E+1, -1.039E-1, 6.665E-2, 1.254E+0, 2.123E-6, 2.581E-2, 1.147E+1, -1.246E-1, 7.619E-2, 1.228E+0, 4.599E-6, 2.430E-2, 1.128E+1, -1.122E-1, 7.239E-2
33, 6.187E-1, 4.768E-8, 4.293E-1, 6.137E+0, -1.426E+0, 6.821E-1, 9.954E-1, 3.284E-7, 5.883E-2, 7.927E+0, -1.970E-1, 8.351E-2, 9.528E-1, 5.834E-7, 5.527E-2, 7.119E+0, -2.107E-1, 1.060E-1, 9.542E-1, 1.204E-6, 4.680E-2, 7.113E+0, -1.270E-1, 7.620E-2, 1.607E+0, 1.435E-6, 2.657E-2, 1.059E+1, -1.223E-1, 7.197E-2, 1.206E+0, 2.004E-6, 2.594E-2, 1.106E+1, -1.240E-1, 7.451E-2, 1.182E+0, 4.361E-6, 2.419E-2, 1.087E+1, -1.095E-1, 6.986E-2, 5.086E-1, 2.422E-5, 9.456E-3, 8.770E+0, -5.403E-2, 3.499E-2, 5.102E-1, 3.680E-5, 9.363E-3, 8.777E+0, -4.896E-2, 3.468E-2
34, 5.811E-1, 4.437E-8, 4.567E-1, 6.109E+0, -1.516E+0, 7.267E-1, 9.868E-1, 3.027E-7, 6.121E-2, 7.866E+0, -2.046E-1, 8.296E-2, 9.493E-1, 5.295E-7, 5.959E-2, 7.096E+0, -2.261E-1, 1.125E-1, 9.515E-1, 1.094E-6, 5.038E-2, 7.091E+0, -1.375E-1, 8.068E-2, 1.582E+0, 1.317E-6, 2.767E-2, 1.050E+1, -1.235E-1, 7.212E-2, 1.160E+0, 1.897E-6, 2.580E-2, 1.069E+1, -1.200E-1, 7.142E-2, 1.135E+0, 4.146E-6, 2.400E-2, 1.051E+1, -1.045E-1, 6.684E-2, 5.437E-1, 2.079E-5, 1.032E-2, 8.591E+0, -5.565E-2, 3.687E-2, 5.483E-1, 3.158E-5, 1.022E-2, 8.598E+0, -4.982E-2, 3.659E-2
35, 5.433E-1, 4.137E-8, 5.019E-1, 6.090E+0, -1.665E+0, 8.226E-1, 9.794E-1, 2.797E-7, 6.348E-2, 7.808E+0, -2.102E-1, 8.171E-2, 9.459E-1, 4.824E-7, 6.375E-2, 7.073E+0, -2.422E-1, 1.181E-1, 9.475E-1, 9.975E-7, 5.191E-2, 7.070E+0, -1.408E-1, 7.734E-2, 1.563E+0, 1.213E-6, 2.906E-2, 1.041E+1, -1.293E-1, 7.372E-2, 1.118E+0, 1.797E-6, 2.600E-2, 1.038E+1, -1.187E-1, 7.002E-2, 1.090E+0, 3.945E-6, 2.413E-2, 1.020E+1, -1.029E-1, 6.545E-2, 5.433E-1, 1.811E-5, 1.120E-2, 8.435E+0, -5.837E-2, 3.894E-2, 5.479E-1, 2.752E-5, 1.105E-2, 8.441E+0, -5.202E-2, 3.836E-2
36, 5.051E-1, 3.865E-8, 5.468E-1, 6.069E+0, -1.803E+0, 9.116E-1, 9.715E-1, 2.590E-7, 6.618E-2, 7.753E+0, -2.184E-1, 8.180E-2, 9.358E-1, 4.411E-7, 6.868E-2, 7.049E+0, -2.590E-1, 1.258E-1, 9.409E-1, 9.132E-7, 5.580E-2, 7.047E+0, -1.503E-1, 8.221E-2, 1.540E+0, 1.120E-6, 3.059E-2, 1.033E+1, -1.349E-1, 7.582E-2, 1.084E+0, 1.703E-6, 2.619E-2, 1.011E+1, -1.174E-1, 6.850E-2, 1.056E+0, 3.753E-6, 2.411E-2, 9.924E+0, -9.880E-2, 6.321E-2, 5.429E-1, 1.598E-5, 1.190E-2, 8.294E+0, -5.768E-2, 3.989E-2, 5.429E-1, 2.428E-5, 1.178E-2, 8.299E+0, -5.089E-2, 3.953E-2
37, 4.658E-1, 3.613E-8, 5.759E-1, 6.049E+0, -1.898E+0, 9.564E-1, 9.632E-1, 2.392E-7, 6.918E-2, 7.707E+0, -2.281E-1, 8.223E-2, 9.349E-1, 4.017E-7, 7.611E-2, 7.041E+0, -2.871E-1, 1.408E-1, 9.387E-1, 8.324E-7, 6.037E-2, 7.038E+0, -1.619E-1, 8.783E-2, 1.519E+0, 1.014E-6, 3.293E-2, 1.032E+1, -1.425E-1, 7.990E-2, 1.056E+0, 1.588E-6, 2.669E-2, 9.892E+0, -1.178E-1, 6.757E-2, 1.026E+0, 3.510E-6, 2.447E-2, 9.711E+0, -9.700E-2, 6.199E-2, 5.437E-1, 1.414E-5, 1.246E-2, 8.143E+0, -5.845E-2, 4.031E-2, 5.459E-1, 2.149E-5, 1.226E-2, 8.148E+0, -4.963E-2, 3.947E-2
38, 4.256E-1, 3.383E-8, 6.171E-1, 6.036E+0, -2.035E+0, 1.038E+0, 9.582E-1, 2.212E-7, 7.035E-2, 7.650E+0, -2.288E-1, 7.614E-2, 9.338E-1, 3.632E-7, 8.282E-2, 7.057E+0, -3.148E-1, 1.515E-1, 9.395E-1, 7.530E-7, 6.547E-2, 7.056E+0, -1.795E-1, 9.398E-2, 1.512E+0, 9.196E-7, 3.474E-2, 1.030E+1, -1.480E-1, 8.147E-2, 1.047E+0, 1.453E-6, 2.817E-2, 9.780E+0, -1.225E-1, 6.948E-2, 1.018E+0, 3.212E-6, 2.588E-2, 9.609E+0, -1.025E-1, 6.410E-2, 5.945E-1, 1.263E-5, 1.293E-2, 7.980E+0, -5.856E-2, 4.035E-2, 5.964E-1, 1.919E-5, 1.266E-2, 7.982E+0, -4.638E-2, 3.913E-2
39, 3.882E-1, 3.174E-8, 6.608E-1, 6.018E+0, -2.175E+0, 1.125E+0, 9.472E-1, 2.055E-7, 7.060E-2, 7.600E+0, -2.296E-1, 6.757E-2, 9.258E-1, 3.325E-7, 9.018E-2, 7.054E+0, -3.432E-1, 1.649E-1, 9.316E-1, 6.899E-7, 6.916E-2, 7.054E+0, -1.914E-1, 9.585E-2, 1.492E+0, 8.461E-7, 3.648E-2, 1.026E+1, -1.537E-1, 8.325E-2, 1.036E+0, 1.352E-6, 2.939E-2, 9.645E+0, -1.264E-1, 7.097E-2, 1.009E+0, 2.995E-6, 2.693E-2, 9.476E+0, -1.050E-1, 6.528E-2, 6.208E-1, 1.139E-5, 1.347E-2, 7.855E+0, -5.737E-2, 4.060E-2, 6.236E-1, 1.731E-5, 1.318E-2, 7.858E+0, -4.572E-2, 3.943E-2
40, 3.479E-1, 2.983E-8, 6.966E-1, 6.004E+0, -2.294E+0, 1.187E+0, 9.371E-1, 1.915E-7, 7.440E-2, 7.553E+0, -2.414E-1, 7.023E-2, 9.185E-1, 3.057E-7, 9.773E-2, 7.049E+0, -3.738E-1, 1.786E-1, 9.247E-1, 6.347E-7, 7.328E-2, 7.049E+0, -2.034E-1, 9.897E-2, 1.475E+0, 7.828E-7, 3.813E-2, 1.021E+1, -1.587E-1, 8.461E-2, 1.023E+0, 1.260E-6, 3.024E-2, 9.524E+0, -1.306E-1, 7.092E-2, 9.942E-1, 2.799E-6, 2.758E-2, 9.354E+0, -1.047E-1, 6.444E-2, 6.443E-1, 1.034E-5, 1.407E-2, 7.744E+0, -5.802E-2, 4.128E-2, 6.457E-1, 1.573E-5, 1.378E-2, 7.747E+0, -4.587E-2, 4.011E-2
41, 3.071E-1, 2.808E-8, 7.501E-1, 5.992E+0, -2.464E+0, 1.302E+0, 9.262E-1, 1.788E-7, 7.541E-2, 7.505E+0, -2.414E-1, 6.325E-2, 9.106E-1, 2.820E-7, 1.071E-1, 7.043E+0, -4.094E-1, 1.974E-1, 9.177E-1, 5.860E-7, 7.850E-2, 7.044E+0, -2.205E-1, 1.055E-1, 1.458E+0, 7.271E-7, 3.978E-2, 1.015E+1, -1.640E-1, 8.602E-2, 1.007E+0, 1.176E-6, 3.125E-2, 9.414E+0, -1.321E-1, 7.118E-2, 9.794E-1, 2.622E-6, 2.785E-2, 9.242E+0, -9.898E-2, 6.165E-2, 6.669E-1, 9.445E-6, 1.280E-2, 7.630E+0, -2.989E-2, 3.188E-2, 6.668E-1, 1.437E-5, 1.440E-2, 7.644E+0, -4.594E-2, 4.090E-2
42, 2.692E-1, 2.647E-8, 7.942E-1, 5.981E+0, -2.590E+0, 1.369E+0, 9.134E-1, 1.673E-7, 7.731E-2, 7.461E+0, -2.476E-1, 5.958E-2, 9.015E-1, 2.608E-7, 1.160E-1, 7.036E+0, -4.429E-1, 2.144E-1, 9.085E-1, 5.427E-7, 8.256E-2, 7.039E+0, -2.347E-1, 1.080E-1, 1.445E+0, 6.776E-7, 4.148E-2, 1.010E+1, -1.696E-1, 8.760E-2, 9.925E-1, 1.100E-6, 3.275E-2, 9.316E+0, -1.388E-1, 7.359E-2, 9.633E-1, 2.460E-6, 2.956E-2, 9.144E+0, -1.078E-1, 6.570E-2, 6.773E-1, 8.669E-6, 1.543E-2, 7.546E+0, -6.078E-2, 4.337E-2, 6.820E-1, 1.320E-5, 1.497E-2, 7.547E+0, -4.456E-2, 4.142E-2
43, 2.331E-1, 2.500E-8, 8.342E-1, 5.969E+0, -2.743E+0, 1.462E+0, 9.018E-1, 1.572E-7, 7.854E-2, 7.415E+0, -2.508E-1, 5.382E-2, 8.906E-1, 2.430E-7, 1.257E-1, 7.018E+0, -4.785E-1, 2.339E-1, 8.965E-1, 5.063E-7, 8.778E-2, 7.024E+0, -2.538E-1, 1.147E-1, 1.426E+0, 6.396E-7, 4.324E-2, 1.001E+1, -1.759E-1, 9.012E-2, 9.799E-1, 1.042E-6, 3.379E-2, 9.194E+0, -1.420E-1, 7.456E-2, 9.481E-1, 2.342E-6, 3.039E-2, 9.016E+0, -1.095E-1, 6.647E-2, 6.900E-1, 7.999E-6, 1.629E-2, 7.463E+0, -6.232E-2, 4.505E-2, 6.928E-1, 1.219E-5, 1.563E-2, 7.465E+0, -4.468E-2, 4.221E-2
44, 1.942E-1, 2.362E-8, 8.868E-1, 5.958E+0, -2.916E+0, 1.578E+0, 8.878E-1, 1.476E-7, 7.390E-2, 7.370E+0, -2.336E-1, 2.951E-2, 8.808E-1, 2.260E-7, 1.380E-1, 7.010E+0, -5.249E-1, 2.612E-1, 8.874E-1, 4.713E-7, 9.401E-2, 7.018E+0, -2.759E-1, 1.242E-1, 1.411E+0, 5.989E-7, 4.612E-2, 9.961E+0, -1.872E-1, 9.656E-2, 9.693E-1, 9.769E-7, 3.511E-2, 9.110E+0, -1.458E-1, 7.581E-2, 9.336E-1, 2.204E-6, 3.164E-2, 8.930E+0, -1.127E-1, 6.802E-2, 6.960E-1, 7.401E-6, 1.701E-2, 7.380E+0, -6.549E-2, 4.616E-2, 6.996E-1, 1.128E-5, 1.647E-2, 7.380E+0, -4.693E-2, 4.397E-2
45, 1.543E-1, 2.235E-8, 9.226E-1, 5.949E+0, -3.049E+0, 1.649E+0, 8.749E-1, 1.388E-7, 7.914E-2, 7.331E+0, -2.520E-1, 3.591E-2, 8.687E-1, 2.106E-7, 1.483E-1, 7.000E+0, -5.608E-1, 2.803E-1, 8.760E-1, 4.398E-7, 9.843E-2, 7.011E+0, -2.901E-1, 1.268E-1, 1.401E+0, 5.620E-7, 4.757E-2, 9.907E+0, -1.928E-1, 9.711E-2, 9.548E-1, 9.171E-7, 3.685E-2, 9.034E+0, -1.540E-1, 7.894E-2, 9.219E-1, 2.078E-6, 3.274E-2, 8.850E+0, -1.147E-1, 6.887E-2, 6.996E-1, 6.870E-6, 1.765E-2, 7.297E+0, -6.443E-2, 4.678E-2, 7.051E-1, 1.048E-5, 1.689E-2, 7.299E+0, -4.472E-2, 4.353E-2
46, 1.198E-1, 2.117E-8, 9.814E-1, 5.941E+0, -3.232E+0, 1.772E+0, 8.590E-1, 1.307E-7, 7.917E-2, 7.291E+0, -2.525E-1, 2.616E-2, 8.538E-1, 1.967E-7, 1.541E-1, 6.987E+0, -5.758E-1, 2.834E-1, 8.641E-1, 4.112E-7, 1.031E-1, 7.003E+0, -3.057E-1, 1.302E-1, 1.384E+0, 5.284E-7, 4.923E-2, 9.854E+0, -1.977E-1, 9.810E-2, 9.396E-1, 8.621E-7, 3.848E-2, 8.963E+0, -1.602E-1, 8.122E-2, 9.049E-1, 1.961E-6, 3.408E-2, 8.774E+0, -1.189E-1, 7.069E-2, 6.990E-1, 6.396E-6, 1.853E-2, 7.221E+0, -6.750E-2, 4.859E-2, 7.030E-1, 9.761E-6, 1.782E-2, 7.222E+0, -4.677E-2, 4.568E-2
